0.0126824498987486-0.00786867257290432i,0.0129251096287953-0.00736832022391277i,0.0126133863872134-0.00760883629981276i,0.0127628421889619-0.00757014890446159i,0.012780607643996-0.0073818421270927i,0.0129512877961709-0.0071117873760019i,0.0128850812981239-0.00701201562187052i,0.0122500390924613-0.00756494857515525i,0.0126893369621908-0.00737899084785298i,0.0131969909731721-0.00730706529938414i,0.0120771132663246-0.00712930296599819i,0.0118904057855557-0.00692825184055099i,0.0131147074784636-0.00691630785612817i,0.0124630201157009-0.00656818107532462i,0.0130953948493885-0.00702988608910066i,0.0127181146297982-0.00673347184479488i,0.0126456559397264-0.00638530173786063i,0.0131482686556782-0.00680100835036316i,0.0124196636136422-0.00647063642470808i,0.012926425879021-0.00627390734572568i,0.0124336884369072-0.00713517044181527i,0.012882059991057-0.00633833782839337i,0.013037257554766-0.00653563894021022i,0.0124112846776233-0.00624543630900348i,0.0126443802946468-0.0059239766657669i,0.0131104173908406-0.00667554218824327i,0.0127827042074565-0.00654974943598903i,0.0133062546763751-0.00665359247321471i,0.0135698986970946-0.00625243097612071i,0.0135438056458309-0.00574197364220027i,0.0135757270875327-0.00645005489242504i,0.0129589011796623-0.00616009984887146i,0.0132002029244791-0.00547849378018751i,0.0132102794887354-0.00579570763508067i,0.0134060254127339-0.00590446425754676i,0.013634098165395-0.00563922909576843i,0.0131897615411678-0.0058616722642138i,0.0136847880937266-0.00549878122578729i,0.0123974542329373-0.00634394278561928i,0.0134918043403953-0.00567000600089511i,0.0134233018586197-0.00497609899667906i,0.0136446706078956-0.00587206472356779i,0.013336807486877-0.00490131669080169i,0.0136867621683905-0.00538840070521968i,0.0135594653831917-0.00468863978550509i,0.0131138803703802-0.00581079660136343i,0.0131800585074356-0.00559331567545301i,0.0131847454799335-0.00518552136805758i,0.0135625242516112-0.00536512444229717i,0.0130426145153502-0.00485401311155999i,0.0131524156284398-0.00508916896145664i,0.0131753517554566-0.00571191504106353i,0.0130763167242084-0.00515455001291511i,0.0130802758204911-0.00543458379611444i,0.0131430523218763-0.00521209705000995i,0.0129360833497813-0.00514594243839203i,0.0135341576122552-0.00502859684012021i,0.0139050929199481-0.0050616306142133i,0.01354126348167-0.00587585509896615i,0.0134092182108468-0.00564871606156533i,0.0136221773039754-0.00495481515665622i,0.0135313181191285-0.00479843684944352i,0.013402953030568-0.0053899545123192i,0.0128709295780455-0.00567679199987159i,0.0123899030674478-0.00531155307027022i,0.0130961500663259-0.00577883441974318i,0.0127212906951035-0.00570317864354412i,0.0127502663102931-0.00519489257046827i,0.0131996691402803-0.0051947388202377i,0.0131333020127945-0.00546910585983423i,0.0130055532004625-0.00579091673915403i,0.0130669950149795-0.00495732282010137i,0.0131794988097757-0.00531172952523981i,0.0120449590125936-0.00515398409348039i,0.0127448403513672-0.00542122632650533i,0.0126949827358298-0.00510061117567994i,0.0126036067726727-0.00572525329192464i,0.0120079437209477-0.0057092324858575i,0.0126882908638822-0.00585105555270398i,0.012345921626416-0.0053781047555673i,0.0125570741319508-0.00546446231490399i,0.0122948705127901-0.00592084282621169i,0.0127168771823714-0.00640581666244624i,0.0121827314618137-0.00599891966693234i,0.0127559444748816-0.00553411916332348i,0.012391122092485-0.00623333385490517i,0.0125478725167743-0.00540368494445852i,0.0123989549122516-0.00543650546136947i,0.0127264089333955-0.0054715826531887i,0.0128007330416866-0.00591322105603505i,0.0123488064287439-0.00577716718979048i,0.0124496046922849-0.00547706777710454i,0.012301690706552-0.00516592499907389i,0.0125748797037546-0.00621543646286185i,0.0123924793755095-0.00583973206004162i,0.01224144853785-0.00567810295010287i,0.0125497307705026-0.00590137393883508i,0.0118647256066723-0.00559542780730469i,0.012325663230247-0.00560463182730391i,0.0122494410655677-0.00599291331001451i,0.0124319002333747-0.00577204605442051i,0.0121255260854-0.00591001854402729i,0.0122486529191561-0.00581416405568893i,0.0119697223701925-0.00582243974137576i,0.0117310783381463-0.00612852471982618i,0.0119253738372785-0.00620793745049879i,0.0118311194432102-0.00614182449370393i,0.0117744993516995-0.00644794065197305i,0.0115973742817953-0.00599539848194613i,0.0121362946271493-0.00748047426009727i,0.0121248594229287-0.00685775602656686i,0.0118425187534351-0.00700747781671645i,0.011757533889547-0.00651171358978238i,0.0124125669109901-0.0065742443711436i,0.0118608823597932-0.00638217042688951i,0.0117609283828053-0.00689826101658801i,0.0119555333342638-0.00726829562665993i,0.0116848706885458-0.00697873416227707i,0.011757258957333-0.00672841201614469i,0.0119542558424259-0.00722089117479908i,0.0114420568348403-0.00743942335797446i,0.011572387519344-0.00748967132051079i,0.0119106967025202-0.00804033560842347i,0.0113134141305302-0.00709934907486366i,0.0118213995852802-0.0081267893817738i,0.0118681694808195-0.00706029162685752i,0.0120929342328377-0.00817824593625782i,0.0114867072265936-0.00781531225669133i
0.00460872622483429+0.0125198344069372i,0.00409123211510885+0.0126977676809263i,0.00438927157766136+0.012417836338817i,0.00433723874210691+0.0125231868120708i,0.00412961747444082+0.0124964178353454i,0.00384883775109983+0.0126438672598243i,0.00379873101285835+0.0125353336051095i,0.00441951450779697+0.0119975852219389i,0.00417412417195636+0.0123831035481373i,0.0040190916605669+0.0128568388536458i,0.00402208962125923+0.0117154554745968i,0.00388804453019282+0.0115252593919936i,0.00371895778828353+0.0127034568780227i,0.00347469870923241+0.0120049636471502i,0.00386649580716048+0.0127061096618429i,0.00362671214564653+0.0122746998782543i,0.00328915110769597+0.0121553603448421i,0.00360889204964947+0.0126897060640938i,0.00337388673832636+0.0118973475339315i,0.00315450794789124+0.0123860872917609i,0.00405556321909412+0.0120428240997314i,0.00323283379312797+0.0123170458749052i,0.00340598002857475+0.0124995402649451i,0.00323014093871763+0.011849266623528i,0.00289994177631878+0.0120372458098346i,0.00355484876509047+0.0125843916929751i,0.00350286894140957+0.0122710513265563i,0.0035059823302799+0.0127835793618761i,0.00306349407097586+0.0129750287269804i,0.00259056828139596+0.0128620542614413i,0.00330210654293362+0.0129910456290845i,0.00309917615604926+0.0123450601507248i,0.00241759196322345+0.0124674905983718i,0.00270555308695192+0.0125414067226642i,0.00279064631945814+0.0127396184993963i,0.00248962078860385+0.012924578092122i,0.00278841325526306+0.0125098013991955i,0.00234755289789359+0.0129387093473419i,0.00334708129171747+0.0117976296794214i,0.00254377466246106+0.0127559589295962i,0.00194811887139658+0.012586952494159i,0.00274709034093136+0.0129283074289693i,0.00186553279600223+0.0124899974140299i,0.00227011012983368+0.0129149783487325i,0.00161688521255525+0.0126886824895432i,0.00275832844991388+0.0123866428646206i,0.00252120514393128+0.0124322768127775i,0.00218232188758323+0.0123623035962995i,0.0022934155791864+0.0127459347925337i,0.00185855333269629+0.0121518130496102i,0.00205543062983389+0.012307981191466i,0.00270539940178941+0.0124398311284002i,0.00215237993078452+0.0122371266918371i,0.00243981672424548+0.0123098997757654i,0.0021934317997245+0.012312037330099i,0.0021772398051817+0.0121442507492222i,0.00195994319373913+0.0126767134972549i,0.0019343372621893+0.0130475182854328i,0.00282320803700583+0.0128228672693218i,0.00260694911010242+0.0126354135671717i,0.00190265499227184+0.0127650198916864i,0.00177326825859611+0.0126593713106841i,0.00237546506249554+0.0125884504481542i,0.00271029068131178+0.012125178319211i,0.00244537575698269+0.011598396477034i,0.00276055072926044+0.012383738034563i,0.00274276381163086+0.0119684513874169i,0.00223813167728115+0.0119275911174573i,0.00219425141664359+0.0123479141078975i,0.00248037920014454+0.0123277121124392i,0.0027949844945985+0.0122848660103019i,0.00198212002246746+0.0121948611587752i,0.00226736241395387+0.0123997187428957i,0.00231534068304285+0.0112425458586461i,0.00248291583080159+0.0119588617979676i,0.00215700127861206+0.0118939515548745i,0.00278077178084137+0.0118528878944601i,0.00290192510694169+0.0112972200409532i,0.00288808298748822+0.0119664422070294i,0.00247740686735789+0.0115811637697604i,0.00253477328374771+0.0118041494712436i,0.00302095943318058+0.011600499301971i,0.00342868014646926+0.0120646749574832i,0.00307848007536824+0.0115039894368275i,0.00256019770635814+0.0120200176107981i,0.00329874034199827+0.0117800545654157i,0.00244440895071021+0.0117979283157927i,0.00250139893623466+0.0116379201073495i,0.00252106745597578+0.0120123445559923i,0.00290563285629711+0.0121388594542156i,0.00282246781928905+0.0116731531672228i,0.00254344937362254+0.0117163622947836i,0.00222641150455932+0.0115259257785569i,0.00321133622632249+0.0119594966341667i,0.00289381068433299+0.0117171052299652i,0.00273603280525993+0.0115718650285018i,0.00288541060020085+0.0119128563249192i,0.00268678475582252+0.0112075691721389i,0.00263216038916158+0.0116661059329078i,0.00304681031172495+0.0116121493054418i,0.00277333613000851+0.0117995483860226i,0.00294718555979122+0.0115094043008983i,0.00285007387666578+0.0116110495312183i,0.00288804422698849+0.0113679524551318i,0.0032497812543421+0.0111777867877299i,0.00324628639553282+0.0113886112365348i,0.00319043893164216+0.0112931008662113i,0.00350980642626064+0.011278080848793i,0.00308130325497415+0.0110223459820754i,0.00443302000665067+0.0118169982100963i,0.00383994955341385+0.0116922770240594i,0.00403196317043273+0.0114443718701748i,0.00353072810230472+0.0113215193987284i,0.00349542406317838+0.0119518454177503i,0.00334641668404569+0.0114194644751195i,0.00390045451370486+0.0113872519428858i,0.00420239617856324+0.0116825310669987i,0.00396778435954241+0.0113311221687252i,0.00370779263266938+0.0113906184570311i,0.00413077700212037+0.0116487093237671i,0.0044383706239915+0.0111821992015837i,0.00448281181849438+0.011353310542227i,0.00493290953778476+0.0117731240235693i,0.00409668909008042+0.0110332667492484i,0.00500009576394152+0.0116936253083692i,0.00393492533166488+0.0115845191552745i,0.00503604175680072+0.0120209638063046i,0.00475106120556662+0.0113464174667476i
-0.0111304270117338+0.00175110493128634i,-0.0112268828314726+0.0012476783879927i,-0.0110055835508669+0.00160219433263224i,-0.0111096980728895+0.00154862888303927i,-0.0110417562098963+0.00136198197074105i,-0.0111224545808762+0.00110904311835565i,-0.0110105767592807+0.00105771668493754i,-0.0105918662837106+0.0017862385205745i,-0.010924797805181+0.00147361186205487i,-0.0113755396785526+0.00126414915828932i,-0.0102167227486318+0.00148019065077428i,-0.00998957420203005+0.00138309367826493i,-0.011111446315351+0.000995019656848512i,-0.010410655336408+0.000917011738428914i,-0.0111516772143065+0.00117185219992262i,-0.0106714442004534+0.00102413573304067i,-0.0104808664032955+0.000745732490823954i,-0.0111046168520721+0.000966709276733981i,-0.0102819014522285+0.000910632560045941i,-0.0107000438931336+0.000600186147118368i,-0.0105285784695729+0.00154870327192691i,-0.0106370237719707+0.000713158641261358i,-0.0108490645761363+0.000870948209637319i,-0.0101970095715663+0.000805301798009248i,-0.0103052641069828+0.000470429743230641i,-0.0109517053115719+0.00101917832053401i,-0.0106233553844737+0.00102452772918689i,-0.0111358317818705+0.000931875130194735i,-0.0112447559618958+0.000504807073983192i,-0.0110492436702884+7.86199778956919e-05i,-0.0113208359623405+0.000712148052296227i,-0.0106468076209453+0.00065317911303002i,-0.0106297612473262-3.43605501479577e-05i,-0.010737569638389+0.000255248085723564i,-0.0109513097247442+0.000320511903855287i,-0.0110806849743785-6.01844504500931e-06i,-0.0107388114044937+0.000372530509252817i,-0.0111093207217002-0.000143797466938167i,-0.0101291764135985+0.00105566524802595i,-0.0109598550209591+9.02915123359033e-05i,-0.0106809276037324-0.000471930780271552i,-0.0111283623047977+0.000267386098191194i,-0.0105394952792279-0.00053819563900339i,-0.0110473089183262-0.000211912266181016i,-0.010708657333518-0.000774622668180774i,-0.0106188588757381+0.000411393301551636i,-0.0106037121577176+0.000159535883823784i,-0.0105091225213378-0.00017639979656476i,-0.010881402070706-0.000124178515206645i,-0.0102286321989612-0.000433582480081519i,-0.0104137205503431-0.000218085874720596i,-0.0106323077316171+0.00037073722682311i,-0.0103440397246462-0.000139509765343647i,-0.0104512032880784+0.000146064121296396i,-0.0104274149078668-0.000103066399954987i,-0.0102390225949643-0.000103574584829206i,-0.0107460465970344-0.000422575515074879i,-0.0110976945432531-0.000490491427238147i,-0.0110647553231904+0.000407998982797612i,-0.0108378675684933+0.000242072057160093i,-0.0108234635946173-0.000469744954182392i,-0.0107024079623001-0.000577140322557323i,-0.0107431791483427+1.83984316689866e-05i,-0.0103189781227333+0.000430832650971623i,-0.00977760591239921+0.000243111922523111i,-0.0105968378113775+0.000444863131209145i,-0.0101914216538919+0.000509479898082845i,-0.0100607266832294-8.68946884907261e-06i,-0.0104823047175706-0.000125208551958842i,-0.0105144698080862+0.000159639595556998i,-0.0105046607704987+0.000490023717692335i,-0.0102730260241747-0.000301828635722673i,-0.0105365246370438-1.15262770148836e-05i,-0.00940946786125687+0.000214927062665736i,-0.010144196386894+0.000210876260307433i,-0.0100106794114006-7.43057958855786e-05i,-0.0100901702996395+0.00053719115240919i,-0.00956768527266974+0.00073122606465322i,-0.01021975756892+0.000621771619303455i,-0.00978564177592585+0.000271546559694594i,-0.0100022248231481+0.000303794186175726i,-0.00989694258314012+0.000781930000755385i,-0.0104186939408525+0.00109059205932346i,-0.00983147954412768+0.000872890642896835i,-0.0101994483371884+0.000274505511802448i,-0.0101221671754264+0.0010259249093727i,-0.0099771249408757+0.000174868898113403i,-0.00984873447579707+0.000247941429657074i,-0.0102052713332948+0.000204762294951405i,-0.0104021604149456+0.000536480454901188i,-0.00996464152469756+0.00055835267053435i,-0.00990835570369839+0.000241757848884303i,-0.00967862240445652-1.58957227447425e-06i,-0.0102871199152163+0.000838684357897577i,-0.0100061153242241+0.000561855539088916i,-0.00982273825411413+0.00045295285259204i,-0.0101728464368977+0.000525628555269481i,-0.00942538485949033+0.000451819959245622i,-0.00986741695064062+0.000298502564846477i,-0.00991155052888777+0.000701301630722876i,-0.0100440071473198+0.000415778839126868i,-0.0098223518911624+0.000584968812154272i,-0.00986562031819551+0.000455352141153556i,-0.00965998756519136+0.000543652304418431i,-0.00953381177309605+0.000935385762320588i,-0.00974091980283773+0.00091290545919398i,-0.0096372264904615+0.000842405913289789i,-0.00969241150737188+0.00115965197072213i,-0.00938066300326738+0.000734267606101254i,-0.0103599414973707+0.0019703021020315i,-0.0101701026215565+0.00136544150002846i,-0.00994543406010678+0.00160548430756894i,-0.00972881232392843+0.00110656287981768i,-0.0103581451618182+0.000956829824122396i,-0.00982596880768194+0.000905042753330862i,-0.00987838163443179+0.00143566227353979i,-0.0102128371739616+0.00166718836534497i,-0.00985059887601313+0.00148189488142672i,-0.00984753595803915+0.00121383702628209i,-0.0102034441993727+0.00156160468225943i,-0.00979499545483047+0.00195155158904224i,-0.00994096288756866+0.00194291507825565i,-0.0104513179798132+0.00230039584409507i,-0.00960351634664421+0.00157435796664206i,-0.0104205749479932+0.00236808767373131i,-0.0101452979915177+0.00132327298257011i,-0.0107322474334593+0.00230993982333868i,-0.0100268650558089+0.00212980528703562i
0.000185759309282161-0.00911386616251965i,0.000660529595319291-0.00911427679209803i,0.000288814379995848-0.00895101186841615i,0.000340706256905531-0.00902769900383305i,0.000450498836885974-0.00893420879468775i,0.000752764253762284-0.00895754087455226i,0.00077687699215207-0.00886245264798081i,-7.92368120377126e-05-0.00859696689554679i,0.000295047766002475-0.00886636568370597i,0.000575822020134705-0.00921388043148569i,0.000130470629084313-0.00817587339946289i,0.000194428710550401-0.00795388625340427i,0.000750671404121779-0.00897690132540992i,0.000695707928132207-0.00826618795756378i,0.000558661210967201-0.00904177338765135i,0.000605311061961884-0.00854090161583704i,0.000829787595451065-0.00830255772378189i,0.000713768263321617-0.0089443523765978i,0.000629666520231071-0.00812936405308839i,0.00096338356669955-0.00848556288408525i,2.35812101963378e-05-0.00849585644736899i,0.000813645739137327-0.00847301292158258i,0.000714142184810418-0.00870029044314846i,0.000658525359095723-0.00802059412226238i,0.00100382973518343-0.00812041012602209i,0.000555865949048252-0.00883335711806797i,0.000472255544677546-0.00850739406231477i,0.000622141588159013-0.00898211002864622i,0.00112508069949755-0.00902173433666156i,0.00147985487103742-0.00874707151561295i,0.000874728857543012-0.00914083021526506i,0.000823037473589264-0.00846440405974469i,0.00147444129115424-0.00835171822881462i,0.00122427857318538-0.00849574957795674i,0.00120033234388207-0.00871893112276283i,0.00150236083242671-0.00879187381211209i,0.00108414156586998-0.00853658030581563i,0.00161708342984849-0.00873488318250537i,0.000260213205825876-0.00804274327723539i,0.00137349623540679-0.00865620536360628i,0.00187561872514355-0.00830368276577058i,0.00118940713886978-0.00889540667460901i,0.00187204517804128-0.0081819428455677i,0.00164138347728572-0.0087627110688449i,0.00214483071912896-0.00828168611645506i,0.000962804042859279-0.00840458406715049i,0.00119385428767275-0.00837183894295051i,0.00149132644402009-0.00820475447186794i,0.00152228257722728-0.00856442155851333i,0.00168739554612744-0.00790042083891888i,0.00154032492185956-0.00810049979280296i,0.00099711385212575-0.00845919903296029i,0.00145457128573523-0.00806169553819576i,0.00114709700261926-0.00821384056444061i,0.00140862579654997-0.00816879608850933i,0.0013801790045283-0.00797865352757646i,0.00175351394482971-0.00839086140914484i,0.00189391531570679-0.00872230953954104i,0.000997637770907354-0.00885202148624275i,0.00113280152331241-0.00861503950128406i,0.00179890405860294-0.00847387031742061i,0.00189567266027945-0.0083387551347499i,0.00133604891814671-0.00848823603827613i,0.000845125154835977-0.00815711381865981i,0.000926277029838769-0.00757931485491527i,0.000883107266114132-0.00844296322082685i,0.0007588473317088-0.00804129320487419i,0.00119690905873663-0.00779548353172055i,0.00141301618008461-0.0082121270326149i,0.00116598452634643-0.00829803977040058i,0.000825543236989866-0.00834168620372858i,0.00156110445521796-0.00797741500781549i,0.00134152513129544-0.00827761168989188i,0.000911802866366147-0.00721035705209858i,0.00102747457514349-0.00795395595753867i,0.00130237407777704-0.00773316212138824i,0.000721126724677614-0.00796285405647259i,0.000442088781525503-0.00746594750821118i,0.000668617967493084-0.0080997841012451i,0.000927155933064973-0.0076003681879212i,0.000953397780097334-0.00783264503061058i,0.000458450128075718-0.00780424285573474i,0.000225241144074355-0.00836925809545873i,0.000383775250607861-0.00774777340799984i,0.00102262918362665-0.00800336039217755i,0.00030501832886609-0.0080462172836833i,0.00110405565430042-0.0077659717102544i,0.00101164136811137-0.00761527816700854i,0.00114556759497925-0.00796634190801278i,0.000819159945373551-0.00823697026357582i,0.000732539038013943-0.00777507850711499i,0.00105857305723374-0.00772156267199157i,0.00124207754606693-0.00742771567199405i,0.000526122838056567-0.0081708129196717i,0.000747216865493754-0.00785228351932363i,0.000833722958327644-0.00762765809262361i,0.000826050694973068-0.00799135490341324i,0.00078950069684888-0.0072774416000563i,0.00103817581761739-0.0076717651436256i,0.000636086411868497-0.00776575788853194i,0.000986083782582372-0.00784646399924844i,0.000747035219341199-0.00765928828031948i,0.000884498400956769-0.00768916385349325i,0.000789078265777485-0.0074929765617551i,0.00040824440963684-0.00744259954915429i,0.000480793538249459-0.00762564168586924i,0.000509668144755063-0.00750134436346067i,0.000248111858791058-0.00762360562963667i,0.00060934167986486-0.0072333956895729i,-0.000423644010537188-0.00842278774821537i,0.00013277731556291-0.00813968910970627i,-0.000109711224404194-0.00795767920955427i,0.00031247085107696-0.00765510832250764i,0.000641509578882942-0.00822256241609076i,0.000546552650592282-0.00772058839260822i,9.56209085231328e-05-0.00785118895877899i,-6.64193565416085e-05-0.00823512536660861i,4.83854054432822e-05-0.00782624296566826i,0.000354648641694603-0.00779676010765358i,7.04993074771882e-05-0.00818691676755242i,-0.000340296365752625-0.00784567608077534i,-0.000325161566494654-0.00800030344573487i,-0.000564908976365447-0.00858363284288351i,2.98262589423577e-06-0.00759932081651485i,-0.000607625872263135-0.008531021019587i,0.000370691902589522-0.00808610095123746i,-0.000465008635813007-0.00885392041958409i,-0.000401860195195587-0.00812752114587098i
0.0071373419567943+0.00121433987050963i,0.00701291027188902+0.00166768414289221i,0.00691765748027528+0.00126615738212417i,0.0070248371545774+0.00133074934803964i,0.00690371800455452+0.00141503083193621i,0.00689167126143849+0.00166393284315683i,0.00678698338944971+0.00165135272131382i,0.00667037586551637+0.000781855561960931i,0.00689369100465704+0.0011845692072375i,0.00722218791686103+0.00151653498405811i,0.00627368528436711+0.00084865548561313i,0.00601824049131687+0.000854446705451789i,0.00692167405777691+0.00159504821852395i,0.00624789444263524+0.00138158611598075i,0.00703461693687942+0.0014337373125956i,0.00655522423528679+0.00134371175698997i,0.00626509298387533+0.00149994460372457i,0.00694152681889579+0.00149837401117971i,0.00617946053210513+0.00125941509118303i,0.00645363237854502+0.00168945219021131i,0.006653189468184+0.000708601623495386i,0.00647056307326019+0.00152250593050026i,0.00673007980671424+0.00144765689842241i,0.0060733967890346+0.00122874592880691i,0.00608649604285476+0.00159171784485198i,0.00690242991548108+0.00126390050682887i,0.00661513141569592+0.00114440261353494i,0.00705618240457538+0.00141431908265522i,0.00695639490700088+0.0018312933951516i,0.0066678945925298+0.00213014224370307i,0.00713573225503279+0.00161500344416338i,0.00650195957825861+0.00141775796328764i,0.00626312918913265+0.00202963049686287i,0.00648135588915849+0.00181500129957105i,0.00670895979611105+0.00183312245692893i,0.00671788808486407+0.00215714071034226i,0.00656525166829062+0.00167554749570718i,0.0066797633843852+0.00223479130554502i,0.00625756514908767+0.000769525659615607i,0.00663569948707971+0.00197526311874366i,0.00617274405982162+0.0023657917849918i,0.00689578687458895+0.00184275837103947i,0.00604424892943866+0.00235230718259036i,0.00666973053984507+0.00222881150348554i,0.00610709981973591+0.00261843911414458i,0.0065053024498697+0.0014966895939792i,0.00638434487169948+0.00171983216964374i,0.0061615882863512+0.00193661379551169i,0.00653743766364077+0.00205461624973682i,0.00584443989478809+0.00209421278181781i,0.00608659139338263+0.00195693723869648i,0.00650499812709209+0.00150145757282549i,0.00608685165814755+0.00186088120360491i,0.00628306686291063+0.00162597790233762i,0.00617461596233467+0.00184181394530366i,0.00599142052232051+0.00177439717041855i,0.00633320866115309+0.00224160852243716i,0.00662529702274092+0.00242491915692531i,0.0069388175105766+0.00160459058441043i,0.00664910572071558+0.00167520197357062i,0.00640519520597736+0.00231941714929808i,0.00623648966784419+0.00237516173873208i,0.006518559076108+0.0018627180617178i,0.00629365818271099+0.00128398054131166i,0.0056911185894387+0.0012332589620336i,0.00652088280302303+0.0014156428621673i,0.00619768387809017+0.00121631704837139i,0.00588741394182224+0.00156471628516222i,0.00621363585781878+0.00185056651853311i,0.00632698307621851+0.00161682440958282i,0.00647711477679076+0.00131095088344604i,0.00596017227832144+0.00198503711705893i,0.00628247998479565+0.00182095838432311i,0.00533587571422918+0.00115076165087024i,0.00603682822043201+0.00146554419470871i,0.00579388680485401+0.00165343276939372i,0.00609333075518783+0.00115359793252154i,0.00565655161404654+0.000789423598593095i,0.00624476023637641+0.00114028281568435i,0.00570744756226289+0.0012658995879485i,0.00591474587961708+0.00133791352734212i,0.00598169360929448+0.000872251779163839i,0.0065750180497274+0.000777296830949136i,0.0059652315005965+0.000772675343643012i,0.00606742898838593+0.00148811996376156i,0.00625141408616842+0.000810015971063213i,0.0058580058655949+0.00150098290662532i,0.0057107656481026+0.00140394065670069i,0.00600472119206336+0.00160278986337671i,0.00631767912864576+0.0013359737660857i,0.00589004308662227+0.00118014965945915i,0.00576032455090471+0.00145486478215197i,0.00544815684424096+0.00161644677959424i,0.00629697985185531+0.0010862466324002i,0.00595534825820346+0.00121598450897145i,0.00573457900356971+0.00126218567643697i,0.00606496878452847+0.00133242618023216i,0.00534189582517988+0.00116492424199569i,0.0057020763285672+0.00147957212650036i,0.00587747262711492+0.00114048291853921i,0.00588137335064824+0.00146275370969573i,0.00574102583686534+0.00121480630036452i,0.00575063242336964+0.00136653540448673i,0.00554106902524687+0.00122095396927521i,0.00560519060365755+0.000840988847429353i,0.00575395246497627+0.00101555046839408i,0.00562390692680087+0.000974192154046606i,0.00576256021501907+0.000761957201719023i,0.00532322294805172+0.0010145164167959i,0.00665667553855889+0.0003190943083447i,0.00626960813807443+0.000793734744464372i,0.00615125319964528+0.000539445049198991i,0.0057743136838402+0.000905610423149281i,0.00625511862897147+0.00131796060124921i,0.00577998454046476+0.00114969756896168i,0.00598283197367416+0.000736103619323708i,0.00638615043316196+0.000654569784610482i,0.00597153566751625+0.000728396839038196i,0.00587253170008174+0.000997214431393234i,0.00632847296566994+0.000813434965635894i,0.00607562465184184+0.000359052171178994i,0.0061729896197311+0.000463304240317756i,0.00677800443475187+0.000301095631134508i,0.00571982603072015+0.000656355249020567i,0.00674503739763621+0.000270796554426627i,0.00609331199243214+0.00114170673565252i,0.00699556569310827+0.00053110921879288i,0.00627715148061979+0.000462800958585913i
