-0.00885151452970366+0.014285331905833i,-0.00892831878451978+0.0142418833162366i,-0.00902316257072766+0.0142254932788997i,-0.00910634065282398+0.0141425300039475i,-0.00918823145268258+0.0141329476627497i,-0.00929999140244758+0.014055959695001i,-0.00939043809928768+0.0140172609174147i,-0.0094784964608783+0.0139404824926859i,-0.00957078036809161+0.0139233325644118i,-0.00962379082006172+0.0138772447141354i,-0.00972336763987161+0.0138203553317926i,-0.00979161459041517+0.0137704998038133i,-0.00987895205088334+0.0137457709586122i,-0.00997508953197669+0.0137069083122387i,-0.010026632542161+0.0136369214953556i,-0.0100852928333685+0.0135895335741847i,-0.0101706446116069+0.0135439352726848i,-0.0102442934387023+0.0135012740467607i,-0.0102847761348574+0.0134863636362234i,-0.0103718417855298+0.0134155164946086i,-0.0104151246300029+0.0133802642359386i,-0.0104817247929874+0.0133412983152069i,-0.0105439650243895+0.0132899523334942i,-0.0106055126361742+0.0132473523393191i,-0.010697635154493+0.0132146790415535i,-0.0107314565156397+0.0131862173113508i,-0.010790272719753+0.0131595032018966i,-0.0108322759555212+0.0131119037297831i,-0.0108950303978306+0.0130846238105009i,-0.0109416977646797+0.0130589949205904i,-0.0109730797476885+0.0129987875334563i,-0.0110403885223926+0.0129797814676395i,-0.0110636103139714+0.0129534952003894i,-0.0111201746120267+0.0129032848664442i,-0.011170283826125+0.0128635932849909i,-0.0111964609189973+0.0128472964144268i,-0.0112666465509098+0.0128155447717177i,-0.0112914379716726+0.012773056724671i,-0.0113005177619967+0.0127555368207341i,-0.0113561986786912+0.0127445668853996i,-0.0113698394599285+0.0127134850663787i,-0.0114174135552701+0.0126683987497212i,-0.0114643359038895+0.0126519277225402i,-0.0114777390957354+0.0126444462725238i,-0.0115037872928892+0.0126370169051738i,-0.0115542408086342+0.0125949623060048i,-0.0115695319697588+0.012583108872907i,-0.0115851834016208+0.0125405318014407i,-0.01162491825779+0.0125447786994374i,-0.0116519564340298+0.0125220969073996i,-0.0116628560250677+0.0125246421180516i,-0.011652351854095+0.0124859599060897i,-0.0116868036578549+0.0124671681488349i,-0.0116881825424855+0.0124648324681446i,-0.0117102269801341+0.0124731150820834i,-0.0117342367610442+0.0124369880333123i,-0.0117396033753832+0.0124452389535603i,-0.0117536914011461+0.0124291504582881i,-0.0117699257934174+0.0124274877548938i,-0.0117673007039976+0.0124252756191131i,-0.011780685692218+0.0124144467981498i,-0.0117630595791612+0.0123984254426192i,-0.011780791810029+0.0123812755077699i,-0.0117675702901647+0.0123964458561689i,-0.0117761220859218+0.0124046575828389i,-0.0117753706279099+0.0124210746767846i,-0.0117892330061623+0.0124025606416865i,-0.0117792868124371+0.0124015528744492i,-0.0117987213557047+0.0124120166359293i,-0.0117810777748285+0.0124150312026867i,-0.0117512830141691+0.012417891087021i,-0.011756356742726+0.012411329641387i,-0.0117341691211463+0.0124503512283354i,-0.011731401455672+0.0124394016545089i,-0.0117199453661063+0.0124590696394061i,-0.0116932619292796+0.0124721588101829i,-0.0116833704458511+0.0124874223373735i,-0.0116670704699997+0.012482238392206i,-0.0116558050085467+0.0124926737489421i,-0.0116212846204659+0.012550939500854i,-0.0115891478764947+0.0125418668438912i,-0.0115771085429667+0.0125494759301187i,-0.0115634292729209+0.0125825166340661i,-0.011533105772574+0.0125859512948695i,-0.0114997049656313+0.0126203611131644i,-0.0114826347383122+0.0126439461767466i,-0.0114666342640949+0.0126612869226055i,-0.0114134368260727+0.0126934126084823i,-0.0113927364064739+0.0127082196600043i,-0.0113528180831183+0.0127095373592577i,-0.0113314820934212+0.0127645741096815i,-0.01129672375793+0.0127808116536792i,-0.0112516233034544+0.0128293005281241i,-0.0112075709010938+0.0128344000515783i,-0.0111668687522872+0.0128617509735658i,-0.0111391507635628+0.0129022741140116i,-0.0110687378193597+0.0129500833770853i,-0.0110430672299822+0.012960249672805i,-0.0109647284767461+0.0130131826865092i,-0.0109439464485328+0.013034512628198i,-0.0108849355533805+0.0130631228012055i,-0.0108363844651987+0.0131224798003771i,-0.0107732236878316+0.0131377610847219i,-0.0107355916783128+0.0131682389557814i,-0.0106620725684732+0.0132308530510315i,-0.0106191495277247+0.0132564459730487i,-0.0105572162304116+0.0133138901775i,-0.0104935908777619+0.0133546410419635i,-0.0104195189932302+0.0133746487573787i,-0.0103833654935647+0.0134324794122051i,-0.0102851335698776+0.0134758858556699i,-0.0102341274594242+0.0135143839051836i,-0.0101661052277869+0.0135461015976909i,-0.0100928045739165+0.0135990915069394i,-0.0100162678938239+0.013629095327142i,-0.00995154283006987+0.0136785879643642i,-0.00985613596901049+0.0137274420923711i,-0.00979638877105181+0.0137840702133456i,-0.00971336651844892+0.013834349791222i,-0.00963037161024966+0.0138789626283617i,-0.00954562994124426+0.0139193007451838i,-0.00946279995852544+0.0139655875179296i,-0.00937902817672152+0.0140217010237192i,-0.00929271534275387+0.0140602396746992i,-0.00920691605853264+0.0141214609466433i,-0.00913847372701342+0.0141629330268572i,-0.00901513281361802+0.0141904868101012i,-0.00892516153102546+0.0142497542424188i
-0.0184494154451816+0.00709621542523712i,-0.0185144831879063+0.00698589610712292i,-0.0185666941972359+0.006856664874345i,-0.0186061341783698+0.00672523980801603i,-0.0186842695557227+0.00660972351876597i,-0.0187357602564211+0.00651086111525975i,-0.0187754842731633+0.00638173766376342i,-0.0188358462904646+0.00625516829483696i,-0.0188576851982015+0.00616905154411377i,-0.0189162014448146+0.00607353278187122i,-0.0189417571484479+0.00596593930418237i,-0.0189730959275443+0.00586424376917123i,-0.0190266328399029+0.00576126134828794i,-0.0190662399233482+0.00565765910213615i,-0.0191050919162282+0.00557099877386838i,-0.0191438810415763+0.00546822314559717i,-0.0191661292635993+0.00536744604677446i,-0.0191850960515991+0.00529094683817138i,-0.0192453582485818+0.00517515613301995i,-0.0192534093077762+0.00509262474050947i,-0.0193037395464338+0.00500386487691921i,-0.0193019875311184+0.00493490026519429i,-0.0193434036720799+0.00484501902972719i,-0.0193816181809282+0.00475280002786999i,-0.0194119331311179+0.00467012735768947i,-0.0194112187592252+0.00459124025165592i,-0.0194588583299357+0.00452320612582248i,-0.0194676465256226+0.00445856470510047i,-0.0194883477395891+0.00437236945384008i,-0.0195265968624179+0.00429944660484046i,-0.0195271143479941+0.00424226936316158i,-0.0195530860663583+0.00417738120369331i,-0.0195623722944584+0.00409811633899872i,-0.0195901638235365+0.0040426924378929i,-0.0196087536095756+0.00399231953114992i,-0.0196113003669644+0.00392368400631142i,-0.019645927280542+0.00386561700901595i,-0.0196298207771216+0.00382326353685487i,-0.0196550700006596+0.00374924909195167i,-0.0196959912586064+0.00370967168912072i,-0.0196855127695608+0.00367459281621104i,-0.0197078809930846+0.00360173574538286i,-0.0197013261401138+0.00357866469880801i,-0.0197488862432518+0.00352156261157416i,-0.0197505753335777+0.00347887541779938i,-0.0197187964878975+0.00344969250908165i,-0.0197576488338798+0.00343423531643598i,-0.0197465988450313+0.00334859778092925i,-0.0197823271146311+0.00330860576275869i,-0.0197953590112796+0.00330588489405066i,-0.0197913531618095+0.00326587647533675i,-0.0197907478365708+0.00327318902935783i,-0.0198072310868464+0.00322172776735279i,-0.0198078949659077+0.0032072191951554i,-0.0197998098044286+0.00317867295661926i,-0.0198128067182334+0.00315264969146157i,-0.0198097989629234+0.0031368422213915i,-0.0198152604054055+0.00313045485361577i,-0.019833630471932+0.00311763514320999i,-0.0198402496640241+0.0031139552907107i,-0.0198321077482902+0.00308847914891502i,-0.0198506182612481+0.00308400701461131i,-0.0198361798737918+0.00307372463696519i,-0.0198340410141329+0.00307527795502693i,-0.0198214868191569+0.00308130912940837i,-0.0198289362792287+0.00307852079222373i,-0.0198220342505384+0.00308384190107069i,-0.0198449596201774+0.00309381322922344i,-0.0198185397329724+0.00310324191563828i,-0.0198365306255087+0.00310472374473613i,-0.019801095088818+0.00313552845348463i,-0.0198228913188238+0.00313852510850145i,-0.0198276913561186+0.00314036654011339i,-0.0198111568619285+0.0031486489222414i,-0.0198153570941421+0.00318346884385055i,-0.0198111886928555+0.003202248974019i,-0.0197962262996842+0.0032155388323536i,-0.0198171901005367+0.00323858879658518i,-0.0198035074567778+0.00328187472750631i,-0.0197550838351492+0.00330447537879675i,-0.0197636261337448+0.00333432449283419i,-0.0197793442575546+0.00336501987041619i,-0.0197673426164869+0.00339806451180006i,-0.0197358295819902+0.00343021412731411i,-0.0197521312617507+0.00348225942549914i,-0.0197228284212419+0.0035405894493654i,-0.019726174438075+0.00355835564921347i,-0.0196921516540607+0.0036144112354937i,-0.0196802528391654+0.00365853992674723i,-0.0197008817088196+0.00370868026611005i,-0.0196591447244945+0.00375837977504065i,-0.019661397155485+0.00381172623420741i,-0.019616672128317+0.00388469758042646i,-0.0196031552638192+0.00393854811651282i,-0.0195784999442992+0.00398171404026742i,-0.0195770572716493+0.00405333236247973i,-0.0195663751373338+0.00410019035037197i,-0.0195418286507503+0.00418267452705302i,-0.0195560924871379+0.0042401142650386i,-0.0194954458078156+0.00430928432791548i,-0.0194771478025805+0.00437950968347346i,-0.019456384140241+0.00444567132641226i,-0.0194655901645519+0.0045362960418341i,-0.0194028484857307+0.00460222462022384i,-0.0194083085725733+0.00468229412357081i,-0.0193815008539013+0.00476170442490123i,-0.0193431939095497+0.00482029259689077i,-0.0193230327039825+0.0049178537490164i,-0.0192597421813343+0.0050063132028499i,-0.019252327150065+0.0050896882498155i,-0.0192250879696717+0.0051808377587069i,-0.0191945447324309+0.00530015345489766i,-0.0191748819244205+0.00537930038726245i,-0.0191464526439903+0.0054693179746857i,-0.0191021499217631+0.00556186207614011i,-0.0190730002277067+0.00566112137910226i,-0.0190346731073737+0.00575741336052449i,-0.0189782094586491+0.00586545423641232i,-0.0189428329262991+0.00596144197427987i,-0.0188870845888397+0.00605503735458711i,-0.0188741962163901+0.00615509131172194i,-0.0188117484857858+0.00626570703623978i,-0.0187450432913021+0.00637662729942536i,-0.0187099219672816+0.00649499368100736i,-0.0186696404278228+0.00662096862975642i,-0.0186343965041736+0.00673289675371675i,-0.0185693778238633+0.00685573487405211i,-0.0185302816042631+0.00695907399753378i
-0.0190731196806693-0.0085498804786113i,-0.01904535832828-0.00868128195602176i,-0.018993650118824-0.00882171570174296i,-0.0189164599228608-0.00894900691226051i,-0.0188650453985903-0.0090525428953705i,-0.0188175942178516-0.00919001668462323i,-0.0187758481417154-0.0093112006673494i,-0.0187367194949169-0.00943623427781962i,-0.0186918917920198-0.00953807553850603i,-0.0186406665131113-0.00966040071640534i,-0.0185787355959424-0.0097458399639444i,-0.0185307790019274-0.00986470394507929i,-0.0184663716212614-0.00998638333324009i,-0.0184228057258286-0.0100590087277402i,-0.018378830920093-0.0101680155338979i,-0.0183165265872917-0.0102879937961617i,-0.0182705118092109-0.010385564776185i,-0.0182333447308288-0.0104727514662678i,-0.0181802766234766-0.0105627885023989i,-0.018125801884958-0.0106475857237299i,-0.0181105429044738-0.010750122169199i,-0.0180368245350338-0.0108171470494745i,-0.0179889781984851-0.0109080597510477i,-0.0179572885019441-0.0109777959430418i,-0.01789592791336-0.0110572437754209i,-0.0178651080737191-0.0111504995927037i,-0.0178287791692334-0.0112146086166039i,-0.0177857443175229-0.011294880346921i,-0.0177433533846113-0.0113632027817535i,-0.0177352908161753-0.0114181072283796i,-0.0176819451975585-0.011475658455191i,-0.0176330703442993-0.0115819955824618i,-0.0176012699832495-0.0116305442424144i,-0.017568074031507-0.0116920399067i,-0.0175403631895399-0.0117453429148156i,-0.0174945381460029-0.0117976828267293i,-0.0174649420919319-0.0118807170139508i,-0.0174184209622594-0.0119011252318502i,-0.017397321348176-0.0119547396203453i,-0.0173729270906944-0.0119989434476123i,-0.0173342440364629-0.0120467914119724i,-0.0173117233539195-0.0120795062852748i,-0.0172838096442389-0.012132420868552i,-0.0172430206029564-0.01217974814396i,-0.0172454438893828-0.0122303430173837i,-0.0172121995240703-0.0122464764445976i,-0.0171994641370817-0.0122862954760527i,-0.017164696440134-0.0123202136170205i,-0.0171345796350106-0.0123525673109672i,-0.0171365342021669-0.0123875676691645i,-0.0171064016333964-0.0124082528620648i,-0.0171050268086842-0.0124441841982893i,-0.0170890450405613-0.0124758165177221i,-0.0170756305488825-0.0124840089555773i,-0.0170480871285328-0.0125035847403988i,-0.0170463280749135-0.0125140012593007i,-0.0170383907782087-0.0125348768583037i,-0.0170081193915872-0.0125576138195994i,-0.0170322453305394-0.012547118667565i,-0.017013200500189-0.0125800359110712i,-0.0169885077845808-0.0125875835991693i,-0.0170098864613065-0.0125815611362986i,-0.016995547325764-0.0125937074056719i,-0.0169895087289429-0.0126061142369634i,-0.017006184920878-0.012578742688516i,-0.0170045845566032-0.0125801992956981i,-0.0169924213598852-0.012580357078954i,-0.0169981055911706-0.0125905226467164i,-0.0170086874283844-0.0125737584159624i,-0.0170203946320078-0.0125629126195075i,-0.0169966914034215-0.012563831934534i,-0.0170378536627683-0.0125500410217035i,-0.017013138338508-0.0125309982820935i,-0.0170494023349728-0.0125186570986704i,-0.0170620163620662-0.0125052164225957i,-0.0170647965226939-0.0124788604495239i,-0.0170717809440013-0.0124743340357124i,-0.0170941295215034-0.0124353568141146i,-0.0171314662891984-0.0124053907442394i,-0.0171226026201233-0.0123627982374013i,-0.0171564782843404-0.0123381441631963i,-0.0171689821799972-0.0123332567860215i,-0.0171990910887919-0.0122957046384876i,-0.017208890621135-0.0122556799936172i,-0.0172307683878381-0.0122248104312007i,-0.0172523258794945-0.0121980459452166i,-0.017283293599431-0.012123606175978i,-0.0173019191637925-0.0121117111877577i,-0.017351583243215-0.0120563244536193i,-0.0173686006370065-0.012028959604041i,-0.0174163084744879-0.0119462482873563i,-0.0174234910113611-0.01190485354031i,-0.017463684746871-0.011848588521003i,-0.017481403118744-0.0118045228338083i,-0.0175099565034008-0.0117439285699033i,-0.0175564081891768-0.0117006634354578i,-0.0175991492124191-0.0116417727776308i,-0.0176308473826862-0.0115426472337792i,-0.0176835225672117-0.0114959498385872i,-0.0177286136006898-0.0114456212866961i,-0.0177573109351209-0.0113670357732531i,-0.017792440346177-0.0113134574180771i,-0.0178309206524261-0.0112175368778995i,-0.0178782731781513-0.0111431359775702i,-0.0179356517022996-0.011061251904756i,-0.0179514994023052-0.011002495012262i,-0.0180106309388944-0.0109117990596704i,-0.0180787557515286-0.0108050046325482i,-0.0180964620877681-0.0107281255357514i,-0.0181392713935562-0.0106509058980359i,-0.018182687465686-0.010566040541839i,-0.0182272059645897-0.0104734568297976i,-0.0182958006165556-0.0103850818625872i,-0.0183274834873451-0.0102799635429672i,-0.0183726516199905-0.0101684923167054i,-0.0184173145512528-0.0100780242715798i,-0.0184807525570988-0.00997138343807544i,-0.0185248912858908-0.00989550994380953i,-0.0185770814496711-0.00974375309194882i,-0.0185989673876919-0.00964615101267323i,-0.0186537924585524-0.00953461765455569i,-0.018718044477417-0.00942461287356469i,-0.0187687720616648-0.00930082733437473i,-0.0188203669784845-0.00919182413128595i,-0.0188838594409512-0.00908138497694293i,-0.0189225359100992-0.00894550279577374i,-0.0189735067436376-0.00880536924791029i,-0.0190191758625833-0.00870674908534884i
-0.00489171421849475-0.019077642899305i,-0.00475782539285264-0.0190890054480807i,-0.00462902957990542-0.0191590937360985i,-0.00450098272144525-0.0191899509613055i,-0.00439264586290182-0.0192045097902051i,-0.00426892867063683-0.0192504629136217i,-0.00415051743171508-0.0192645183366717i,-0.00404613248488986-0.0193070319287871i,-0.00391886307223418-0.0193415230838665i,-0.00377303433227747-0.0193685732835862i,-0.00369096844140952-0.0193992535170109i,-0.00354952227303929-0.0194188211789325i,-0.00348754215981081-0.0194591964369147i,-0.0033533181860533-0.0194623411923217i,-0.00324181111616904-0.0194570150237247i,-0.0031401316052733-0.0194835883310581i,-0.00305517403498468-0.0195263619628588i,-0.00292397574379015-0.0195382408854241i,-0.00284357465726165-0.0195510981023588i,-0.00275497775779469-0.0195812749081156i,-0.0026490430538746-0.0195901688433769i,-0.00258064851287633-0.0195957900584515i,-0.00249677104348982-0.0196133493080471i,-0.0024083744013804-0.0196386568370265i,-0.00231360180396209-0.019639058393591i,-0.00224038711668856-0.019664984934088i,-0.00215489201280909-0.0196843772824597i,-0.00206727620622001-0.0196886941738044i,-0.00197379940565863-0.019698478168658i,-0.00190425890514244-0.0197048410375747i,-0.00182668294449077-0.0197170310109452i,-0.00175499192557808-0.0197377167427581i,-0.00170739268569939-0.0197370324916451i,-0.00162871536707969-0.0197467658343734i,-0.00156922754793091-0.0197475931543909i,-0.00152402426709766-0.0197646214935026i,-0.00146062833545619-0.0197661957695509i,-0.00141276413538616-0.0197665710627701i,-0.00131971296280268-0.0197766123531673i,-0.00127275194855698-0.019782511982268i,-0.0012113100148133-0.0197906274129404i,-0.00119277175387631-0.0197870807199729i,-0.0011292575666028-0.019795005375191i,-0.00111298272170188-0.0198000484382739i,-0.0010487047909203-0.019827166994092i,-0.000984203292247263-0.0198199639943634i,-0.000973031781232887-0.0198051284748574i,-0.000932677327060758-0.0198027924587051i,-0.000887871242767204-0.0198110886050981i,-0.000861133900721485-0.0198194935718885i,-0.000838958923054127-0.0198217365132949i,-0.000808251263978596-0.0198129001292576i,-0.000788078965362536-0.019857008179317i,-0.000753782870968468-0.0198340578578787i,-0.000719283714923386-0.0198252982300889i,-0.000714870259637813-0.0198055386614155i,-0.000710534586466029-0.0198222199800741i,-0.000669053605891953-0.0198123379445326i,-0.000679076641778583-0.0198400440634927i,-0.000630012686717824-0.0198352994277812i,-0.000622472891428629-0.0198162333741616i,-0.000639750303826669-0.0198100717521544i,-0.000650886162934538-0.0198196361132653i,-0.000624131854075979-0.0198447247696841i,-0.000614194888771463-0.019855494543836i,-0.000623573331188802-0.0198476385925799i,-0.000624036912082395-0.0198331364150359i,-0.000635381232152161-0.0198355828818074i,-0.000645979034393056-0.0198368577214037i,-0.000659156770646275-0.0198504345945189i,-0.000651051068400061-0.019835581480259i,-0.000671459734111746-0.0198243293113824i,-0.000674538472672511-0.0198257133597851i,-0.000711612474705939-0.0198212334594856i,-0.000742652666324547-0.0198295601617972i,-0.000741479389243251-0.0198238399874361i,-0.000775553338270415-0.0198345135463223i,-0.000818854564599674-0.019832295708573i,-0.000848957134111812-0.0198173919627229i,-0.000865423418656583-0.0198263998264442i,-0.000874085329070256-0.0198123380886069i,-0.000910319494552651-0.0197982900077293i,-0.000967933531638781-0.0197978595124256i,-0.00101589630645418-0.0198129566572463i,-0.00105731134218923-0.0198050268399163i,-0.00108442426677709-0.0197906658736459i,-0.00111391711192538-0.0198000767255365i,-0.00119313369989468-0.0198021932858571i,-0.00124818207192726-0.019794880260293i,-0.00128375019733155-0.0197829245730782i,-0.00134293374980812-0.0197700463149462i,-0.00138024442188381-0.0197616991198688i,-0.00146805442926949-0.0197605983188174i,-0.00151173828715385-0.0197653558496138i,-0.00159525038932153-0.0197466286582696i,-0.00163921947989907-0.0197496077220724i,-0.00170009472222795-0.019730348655136i,-0.00179131868117619-0.0197352282745671i,-0.00185850449786538-0.0197038353998422i,-0.001907682397113-0.0196966786247157i,-0.00199245785157737-0.019704795425234i,-0.00206023015501588-0.0197009242794647i,-0.00215592536829487-0.0196858631912985i,-0.0022306913384814-0.0196683363246123i,-0.00229098409762835-0.0196417399982702i,-0.00239562926983224-0.019632987003929i,-0.00249153982369714-0.0196205160866156i,-0.00256572260716287-0.0195993082443401i,-0.0026697411370711-0.0196045413182801i,-0.00273684861039278-0.0195716332293696i,-0.00286373026457114-0.0195618936606041i,-0.00295479561919435-0.0195547132206002i,-0.00302516648614085-0.0195307844069046i,-0.00316569727592772-0.0195091884759389i,-0.00326664725624096-0.0194575452034908i,-0.00334999441914452-0.0194835893420595i,-0.00347607214579956-0.0194489739005733i,-0.0035869934504011-0.019409518108841i,-0.00368156861351767-0.0193987168356766i,-0.00381735480891293-0.0193763861424403i,-0.00389522818674453-0.0193271793898511i,-0.0040260367164815-0.0193191579630047i,-0.00415420213262052-0.0192748342388703i,-0.00425631339334558-0.0192382599953936i,-0.00438987839595162-0.0192395981397844i,-0.00450186051182603-0.0191809695612304i,-0.00462006106063161-0.0191570895995025i,-0.0047802575018153-0.0191094706264739i
0.011678740253613-0.0117704739669765i,0.0117448840016507-0.0116941873877139i,0.0118289117612113-0.0116124804933785i,0.0119048383562345-0.011536674471487i,0.0119901856997634-0.0114549975253302i,0.0120642890944356-0.0114016565771092i,0.0121466819947483-0.0113023874923475i,0.0122175680484342-0.0112335562846307i,0.0122815116458132-0.0111392327297536i,0.0123366981916243-0.0110777790279815i,0.0124110989363675-0.0110372541377774i,0.0124972673460849-0.0109323822945599i,0.0125697005939917-0.0108811530221049i,0.0125977377817011-0.0107995585914021i,0.0126767062304744-0.0107336902385118i,0.0127348895569231-0.0106654100384379i,0.0127888083195994-0.0105793970147607i,0.0128484093476084-0.010517823873334i,0.0129106208940771-0.0104269524823641i,0.0129740053804444-0.0103981555051432i,0.0130353490849959-0.0103496660574495i,0.0130542301479693-0.010268774525611i,0.0131236465681029-0.010225721523718i,0.0131451084628581-0.0101573507629353i,0.0132143031182827-0.010103280963115i,0.0132593354241771-0.0100472001195032i,0.0132918106799429-0.00998404379078064i,0.0133453955285519-0.00993267214412531i,0.0133730891414035-0.0098701960410656i,0.013431370806984-0.00984413182228085i,0.0134394873289492-0.00976433055389555i,0.0134875287474633-0.0097368352075148i,0.013541391121776-0.00967919997517742i,0.0135484422412378-0.00963141139711168i,0.0135786950597952-0.0095939636650357i,0.013617850230981-0.00952635928762159i,0.0136615166148847-0.00950982770695196i,0.0136710612754367-0.00947641667790101i,0.0137105323372852-0.00942525997055927i,0.0137428200707657-0.00942094984415108i,0.0137814472047786-0.00935211391109708i,0.0138048556396156-0.00930900304810171i,0.0138057374479774-0.00928647160410692i,0.0138576079919006-0.00926687486493282i,0.0138605020250421-0.0092230272331613i,0.0138747430883054-0.00920661268366733i,0.0139101343669842-0.00917420611198966i,0.0139063441691373-0.00915175025884015i,0.013921420725187-0.0091156679609006i,0.0139481134556051-0.00910006032593924i,0.0139678523267866-0.00905869346924188i,0.0139938503149893-0.00906437759490397i,0.0140112903879486-0.00902051613296091i,0.0140003365697491-0.00900403230525902i,0.0140159869812507-0.00900038705249429i,0.0140185775058974-0.00897665186628097i,0.014030945899203-0.00896676821570494i,0.0140376570041339-0.00895914677252345i,0.014074163113754-0.00895392575388635i,0.0140372867015782-0.00891978859519927i,0.0140660412016624-0.00890038115448829i,0.0140475674161421-0.0089294042365139i,0.014057337684832-0.00891777022950519i,0.0140913789420288-0.00893065006221536i,0.0140546546440908-0.00892775857761511i,0.0140623210297025-0.00890779283591083i,0.0140562076839434-0.00894036893247047i,0.014046823628824-0.00893493282050908i,0.0140393335357792-0.00894557006257618i,0.0140458836281288-0.00893753714944458i,0.0140393764458425-0.00895708304240972i,0.0140501691966243-0.00894796607146083i,0.0140358775536184-0.00896348637120561i,0.0140402449887855-0.00898650082584369i,0.0140207915250186-0.00899989306494444i,0.0139981743852123-0.00900925078330734i,0.0140078629630165-0.0090141450867454i,0.0139859594004887-0.00903847010366458i,0.0139471073965199-0.00908030070100594i,0.0139621832860979-0.00910988598952871i,0.0139335060188131-0.00912359539389307i,0.0139059052857468-0.0091577273883801i,0.0139107192835486-0.0091529766972405i,0.0138740556436185-0.00921421181309246i,0.0138519625569176-0.00921086048889207i,0.013840674600857-0.00925301145191815i,0.0138310984749598-0.0092851917526943i,0.0137824710111018-0.00932256063692987i,0.0137773982125297-0.00934221552128165i,0.0137455238278823-0.00939212479240919i,0.0137022072385456-0.00941827432173662i,0.013679923095252-0.00947733703050104i,0.0136615178215342-0.0095064059418253i,0.0136354207902224-0.00954963150435918i,0.0135960348326853-0.00959265062131643i,0.0135684535311654-0.00962865943633021i,0.0135151157365523-0.00971761632310721i,0.0134833005548022-0.00973597811414489i,0.0134641890922099-0.00978344673939929i,0.01342474121906-0.00983678007988337i,0.0133740362554476-0.00986318207915441i,0.0133299692974297-0.00994368477080822i,0.0132743216890727-0.00998935747494611i,0.0132552120097865-0.0100442231620437i,0.0132035619891248-0.0100882706679639i,0.0131452726755684-0.0101581654030984i,0.0131059237905536-0.0102153770440823i,0.013059622105545-0.0102766313204235i,0.0130102776212101-0.0103163795222998i,0.0129623406393625-0.0103993140758581i,0.0129179939311241-0.0104583371227221i,0.0128843378851105-0.0105321513439969i,0.0128052117226622-0.0105954657755658i,0.0127145233603653-0.0106761223670929i,0.0126905470260615-0.0107278245707555i,0.0126135946667095-0.0107949175879874i,0.0125552997048445-0.0108685826928042i,0.0124787786573022-0.0109391653996005i,0.0124225716602899-0.0110109026739883i,0.0123415423883709-0.0110818107831461i,0.0122872751397831-0.0111436891022926i,0.0122132900221954-0.0112168574802241i,0.0121478578420107-0.0113135800567928i,0.0120677330631744-0.0113759399059475i,0.0120022963154404-0.011459755931296i,0.01190386767358-0.0115175102851408i,0.0118400801072473-0.011611539123383i,0.0117631526892557-0.0116900440560678i
