-0.00716496222479025+0.0107618195801606i,-0.00717105688781351+0.0107539227846033i,-0.00717157698602869+0.010744656734732i,-0.00719266520056575+0.0107403411940243i,-0.00718163224943736+0.010730109653531i,-0.00721310940655426+0.0107326017558671i,-0.00716633427464427+0.0107236614667257i,-0.00721651871563645+0.0107258520909413i,-0.00720703362986118+0.0107216177008293i,-0.00721426229327482+0.0107171338480416i,-0.00721480614407733+0.0107147745157165i,-0.00725460971524748+0.0107085254358659i,-0.00722541811987477+0.0106983785893087i,-0.00723223952504601+0.0107166817482864i,-0.00723342267147047+0.0107034706470951i,-0.00725571535147434+0.0106923591677178i,-0.00726345979280313+0.0107222154221419i,-0.00725823140006528+0.010701702913515i,-0.00724931751957371+0.010691877611264i,-0.00727699247930972+0.0107204930119706i,-0.00727628497456057+0.0106992503438344i,-0.00727196707444887+0.0106842641002306i,-0.00728467171508446+0.0106864331599969i,-0.00727748896873964+0.0106856121861684i,-0.0073173172154882+0.0106891177565408i,-0.0072957028586931+0.0106844863534985i,-0.00729326040700918+0.0106941176756323i,-0.00729547213475281+0.0106677138964601i,-0.00728757331698984+0.0106862688698991i,-0.00731943128766791+0.0106512481757479i,-0.00731246613953506+0.0106527609427069i,-0.00731884033296028+0.0106567604028118i,-0.0073273549675209+0.0106626849535355i,-0.00730947367178647+0.0106816138982037i,-0.00733099196600789+0.0106693367263868i,-0.00731458449125891+0.0106578189021311i,-0.00733365984523787+0.0106588256481894i,-0.00732268715855529+0.0106649104563887i,-0.00732563819159107+0.0106395565710203i,-0.00732747497799558+0.0106431650999409i,-0.00734357698347902+0.0106374963278633i,-0.00734929613794604+0.0106451525845393i,-0.00735180823208868+0.0106405110213645i,-0.00734001161786684+0.010643125404548i,-0.00735364004715867+0.0106503236177983i,-0.00734056960751155+0.0106253792203747i,-0.00734023219458753+0.0106500618962094i,-0.00736252656480873+0.0106323700913588i,-0.00736067026164949+0.0106468204449374i,-0.00738127393322295+0.0106314882237368i,-0.00735323497011957+0.0106360925761695i,-0.00735183993429292+0.010657352529539i,-0.00736762292905858+0.0106642842231185i,-0.00738524023193421+0.010647991500561i,-0.00739260733817261+0.0106376325967497i,-0.0073658830581774+0.0106450380280543i,-0.00736234154216064+0.0106312622603443i,-0.00737302602123501+0.010614839653633i,-0.00734481732616066+0.0106297967799767i,-0.00737650230821948+0.010626674156733i,-0.00735425560351573+0.010633636415739i,-0.00737861086888398+0.0106248735788264i,-0.00735424230563154+0.010629397293364i,-0.00736961557858903+0.0106223938286483i,-0.00737224206547402+0.010621481234874i,-0.00738437835036822+0.0106241699602813i,-0.00735452989693007+0.0106459368442925i,-0.00737100632358778+0.0106330179230286i,-0.00737228838186941+0.0106110310159386i,-0.00735411490206382+0.0106275414658573i,-0.00737416655265855+0.0106085880274142i,-0.00736538452338842+0.010613231288284i,-0.00737007239976906+0.0106269868832578i,-0.00734797868563896+0.0106461374386789i,-0.00735576517505609+0.0106249104017472i,-0.00736619620297784+0.0106373381185696i,-0.0073525655254917+0.0106585282360248i,-0.00737357179935887+0.0106309865342583i,-0.00736223600536355+0.0106275069254738i,-0.00734629697037606+0.0106434482181977i,-0.00737239926110678+0.0106692446267462i,-0.00734224970529744+0.0106486346406375i,-0.00734770669027054+0.0106384428967303i,-0.00735187558447377+0.0106296620172924i,-0.00734290989491727+0.0106427893253203i,-0.00735001556161152+0.0106807036586063i,-0.00734248152302291+0.0106332087612816i,-0.00733820912203081+0.0106400624546236i,-0.00732968953366593+0.0106489427017464i,-0.00734321240391811+0.0106474842287466i,-0.00733165344170416+0.0106521824985687i,-0.00731641869521114+0.010635964241316i,-0.00731568243363289+0.0106609270175714i,-0.00734324486366051+0.010670007985406i,-0.00731601381805246+0.0106562938070395i,-0.00732626294573213+0.0106517984766793i,-0.00731370240251066+0.0106577939934661i,-0.00734508332887674+0.0106602013023616i,-0.00731557157837832+0.0106630014458871i,-0.00729922140231236+0.0106611038329018i,-0.007318411880391+0.0106727794213629i,-0.00729834702599223+0.0106714804032485i,-0.00730633124444701+0.0106744930752222i,-0.00730592267958528+0.0106842806473586i,-0.00727981953503437+0.0106807308065108i,-0.0072887729862046+0.0106923473023732i,-0.00726590421151329+0.0106872419112576i,-0.00726887429993247+0.0106858909548752i,-0.00728280677428407+0.010686010810039i,-0.00725250274161533+0.0106888998018369i,-0.00725420395631224+0.0106936398034255i,-0.00724505953795558+0.0106937466427084i,-0.00725571866047822+0.010703384259745i,-0.00725714987950472+0.0107147985322126i,-0.00724803986022782+0.010712224692559i,-0.00725956372864704+0.010707028710221i,-0.00723564378042768+0.0107294873271118i,-0.00725406434629874+0.0107258811477366i,-0.00723833484918717+0.0107463572785749i,-0.00720157512883712+0.0107148206307804i,-0.00718595054238844+0.0107373130669368i,-0.0071961794032349+0.0107374827425867i,-0.00718954149235444+0.0107261627203132i,-0.00719803534537356+0.0107283546583327i,-0.00717813015827479+0.0107407912335702i,-0.00718441276524793+0.0107230847609133i,-0.00718738312525976+0.0107508468000114i,-0.00715627055652901+0.0107567930189198i
-0.0119380860221884-0.00222544786544368i,-0.0119102570125856-0.00225047291668917i,-0.011921119529269-0.00226472236298025i,-0.0119099833702018-0.00227033536790412i,-0.011896459605565-0.00227683635041058i,-0.0119157071378806-0.00227795787093722i,-0.0119286099053169-0.00228688193011926i,-0.0119275474147554-0.00228119323380831i,-0.0118934756521315-0.00228804649152044i,-0.0119136781395269-0.00229096303486633i,-0.0119061109086897-0.00229579523388406i,-0.0119230282907025-0.00230452909374479i,-0.0118914285407479-0.00231186969608616i,-0.0119106725179391-0.00232567734949494i,-0.0119034486242881-0.0023187077487084i,-0.0119074323617314-0.00233909575916333i,-0.0118988526707972-0.0023305807956667i,-0.0119054080414224-0.00234988277362068i,-0.0119191100059337-0.00234052957902746i,-0.0119091932379063-0.00235941084082182i,-0.0119002960823044-0.00234711604391465i,-0.0119078751220252-0.0023660608039167i,-0.0119104992591022-0.00236664819957694i,-0.011902628817617-0.00237081338159793i,-0.0118961875748868-0.00237343090715528i,-0.0118923280289693-0.00238455503099592i,-0.0118585712899863-0.00238266036894461i,-0.0118888649347246-0.00236794560876389i,-0.0119022191595581-0.00238555178166241i,-0.0118827639003868-0.00238004511664572i,-0.0118944382474079-0.00238092873559015i,-0.0118904093718789-0.00240589044789554i,-0.0118882327995595-0.00240484732445131i,-0.0118573608410661-0.00239920216908516i,-0.011869161719086-0.00242374507905518i,-0.0118895726109951-0.00241940078284535i,-0.0118975391659767-0.00242417401307133i,-0.0118926437748402-0.00243602202291146i,-0.0118823609713651-0.00242308872443061i,-0.0118785443905591-0.00242587229587589i,-0.0118926304077844-0.00243908672228422i,-0.0118807242183652-0.00244327545383556i,-0.0118912176438781-0.00241560775947896i,-0.0118846141282073-0.00244753483497582i,-0.0118778890940616-0.00244330127235019i,-0.011885968308773-0.00244842784788438i,-0.0118861630219676-0.00244020988762522i,-0.0118832332893439-0.00245396835981508i,-0.0118866713284422-0.00247147459192636i,-0.011901579238753-0.00245388022657895i,-0.0118828140791353-0.00245490376558479i,-0.0118947781551343-0.00245135071252382i,-0.011868109303708-0.00246119742336026i,-0.0118822092240232-0.00245822090545619i,-0.0118961675514328-0.00247600162378613i,-0.0118848070769234-0.00245718982079941i,-0.0118636589806271-0.00246254374405494i,-0.0118729498000377-0.00245946519192916i,-0.0118623002560696-0.00246021983340183i,-0.0118759278519989-0.00244906559776344i,-0.0118862872275131-0.00246274651396004i,-0.0118803942763193-0.00247025562793172i,-0.0118889365834799-0.00246751267609827i,-0.0118731807179253-0.00245475557640264i,-0.0118820136883261-0.00245954096753586i,-0.0118927190283895-0.00244986591185785i,-0.0118658454716303-0.00247004842941669i,-0.0118910470278608-0.00243931693570731i,-0.0118914059961927-0.0024678679607259i,-0.0118658893354243-0.0024681563317666i,-0.0119013996961622-0.00244995035483794i,-0.0118848697509791-0.00244825208148006i,-0.0118860994773462-0.00246020859269718i,-0.0118772578744789-0.00246414100847593i,-0.0118884265947203-0.00245321049527209i,-0.0118921183965474-0.00244577589899225i,-0.0118837085164038-0.00245669056851396i,-0.0118746699390586-0.00245957638619061i,-0.011893276213962-0.00246096605296921i,-0.011874476285508-0.00243681739566009i,-0.0118832243047302-0.00245156268048467i,-0.011875404444253-0.00244618279390114i,-0.0118806682647309-0.00247477511702602i,-0.0118743001283234-0.00244663602229651i,-0.0118774341612481-0.00244337203233267i,-0.0118956614718127-0.00244122670556069i,-0.0118719514506885-0.00243758659930345i,-0.0118746916726537-0.00243202143980824i,-0.0118602475531033-0.00245450850354649i,-0.0118925670843093-0.00241377165258517i,-0.0118690588171094-0.0024232380009518i,-0.0118901375681756-0.00240398356252315i,-0.0118888014525416-0.00241469395422526i,-0.0118831068240054-0.00242218383801348i,-0.0118784083237456-0.00241054818965589i,-0.0118964903250265-0.0024011067997102i,-0.011884410344744-0.00240425718056101i,-0.0118937304078356-0.00242113572797436i,-0.0118719489360284-0.00238221172995219i,-0.0119010880687455-0.00241073695420551i,-0.0118532476435722-0.00239491243201933i,-0.0118822111596365-0.00238488283292099i,-0.0118856687858437-0.00237864496774225i,-0.0118756137377862-0.00237727638335532i,-0.0118894696654929-0.00237898803691234i,-0.0118990683729382-0.00237409984279096i,-0.0118914805539786-0.00237632300763653i,-0.0118852461335901-0.00236167203985755i,-0.011893713049965-0.00237424622991857i,-0.0118982570440139-0.00234796733643258i,-0.0118929807918482-0.00233388848422189i,-0.0118925715730037-0.00234223475626684i,-0.011915179771908-0.00232821203361596i,-0.0119055678226844-0.00234812768012797i,-0.0118950502232799-0.00233325472256651i,-0.0119251010330993-0.0023126401664467i,-0.011895818520649-0.00230791244821604i,-0.0119107357818112-0.00231522943934065i,-0.0119152992381078-0.0023034718854394i,-0.0118882033853394-0.00230003281230757i,-0.011898347555247-0.0022913970262909i,-0.0119177437933453-0.00229481809112802i,-0.0119034383737142-0.00229376830626027i,-0.0119108055644702-0.0022799509773457i,-0.0119007601162573-0.00224635575432983i,-0.0118951674453761-0.00224915202072601i,-0.0119092734892986-0.00227489559002732i,-0.011912798758976-0.00225585789868448i
-0.00205497517281715-0.0106786379517324i,-0.00203692285266695-0.0106752408370125i,-0.00205505383482351-0.0106719409629308i,-0.00202456915851854-0.0106967179273875i,-0.00201536382143313-0.0106753430932321i,-0.00200703413601436-0.0106998480390189i,-0.0020255879849853-0.010676197256724i,-0.00199859023631414-0.010704239087086i,-0.00199718436516314-0.0106937252980944i,-0.00199338091795586-0.010680805337905i,-0.00198872654546688-0.0106778141094354i,-0.00198764381379195-0.0106927889905006i,-0.00198829740136202-0.0107071084004163i,-0.00197255060211673-0.0106998946424325i,-0.00196799499150765-0.0107049580323783i,-0.00195109484033313-0.010699929597763i,-0.00196389275788007-0.010706097889738i,-0.00194751251166684-0.0106868563243834i,-0.00194831651409404-0.010686235825188i,-0.0019636673900171-0.0107152848702947i,-0.00194326718069042-0.0106925264008915i,-0.00194822476396398-0.0106906308452152i,-0.00195706325667161-0.0107098873956952i,-0.00192147330880101-0.0106979483850037i,-0.00191185177217627-0.0107217609305875i,-0.00194153080638672-0.01069932069978i,-0.00190756404810053-0.0107016902366162i,-0.00192398155449095-0.0107111349016803i,-0.00190797597444429-0.0107054660125655i,-0.00190918098396973-0.0107198733957381i,-0.00190040329892634-0.0107024764545345i,-0.00190036960419793-0.0107068183640299i,-0.0019022055988391-0.0106988860744646i,-0.00189179886353196-0.0106876735818951i,-0.00190603598126187-0.0107146249700379i,-0.00188969022324548-0.0107093945533666i,-0.00189224523315676-0.0107020652208554i,-0.00188841352865545-0.0107127057260644i,-0.00187792223817747-0.0107085105252922i,-0.00188630067672831-0.0107140769844198i,-0.00187063439792774-0.010724142175762i,-0.0018734708132059-0.0107090214567825i,-0.00186255243145856-0.0107113898486241i,-0.00188415434584576-0.0107127944288741i,-0.00185792904107463-0.0107201265840991i,-0.00186547896337505-0.0107173771521603i,-0.00187024559378341-0.01071283069797i,-0.00187080933368404-0.0107100618788538i,-0.001857772087604-0.0107154305731408i,-0.00183512628651299-0.0107123108318401i,-0.0018474715547776-0.0107311256669438i,-0.00186021438763521-0.0107088436735752i,-0.00184659244349049-0.0107213009917741i,-0.00184343301976481-0.010734844129974i,-0.00184724490554799-0.0107198169265434i,-0.00186390311477964-0.0107304687165311i,-0.00184843847407608-0.0107333048938469i,-0.00185031775624297-0.0107201812715588i,-0.00185260122770295-0.010720579928065i,-0.00184865904682358-0.0107209497836559i,-0.00186239745414938-0.010712134079636i,-0.00183083461290462-0.0107187096585699i,-0.00182196187983621-0.0107186723645868i,-0.00183183979459746-0.0107303652884683i,-0.00182130603307793-0.0107154866366495i,-0.0018512731894652-0.0107166221880909i,-0.00182777950935943-0.0107277860176994i,-0.00184986557597938-0.010717906980063i,-0.00185500813109446-0.0107215267163204i,-0.00183822149599685-0.0107199679323644i,-0.00185954496144142-0.0107231411507178i,-0.0018333728046041-0.0107090743133215i,-0.00186477141955807-0.0107265075155721i,-0.0018564469236243-0.0107192394894176i,-0.00184538672932204-0.0107206076282903i,-0.00184059366908756-0.0107070223208772i,-0.00187280098474259-0.010711632735641i,-0.00185504160357674-0.0107292866331532i,-0.00186147233177365-0.0107038096341183i,-0.00186867652638689-0.0107369090409637i,-0.00185248270301396-0.0107057232785331i,-0.0018642064719351-0.0107114521111427i,-0.00186606140412063-0.0107293945271729i,-0.00185734392508664-0.0107153604025343i,-0.00186709944882284-0.0107013573584628i,-0.00187820525932592-0.0107055422872925i,-0.0018874886010223-0.0107444421680049i,-0.00187997561300168-0.0107336970996152i,-0.00188072939324163-0.0107130716987486i,-0.00187335979056394-0.0107056874797554i,-0.00187070970092207-0.0107073173635961i,-0.00190603506880271-0.0107046951654231i,-0.00188994826435438-0.0107197504084635i,-0.00191391342381166-0.0106968928298518i,-0.00189773729115025-0.0107158868644876i,-0.00190438392801901-0.0107149102077731i,-0.00190781731711091-0.0107098853674614i,-0.00189620028054272-0.0107116266829617i,-0.00189003972283869-0.0107065907420287i,-0.00190588975767642-0.0107115280468003i,-0.00190748264454285-0.0107086704861966i,-0.00192473593608892-0.0107050515606574i,-0.00193639551797131-0.0106933077655164i,-0.00192441384136686-0.0107126043180607i,-0.0019257080034134-0.0107200363325321i,-0.00193981688021965-0.0107088606452592i,-0.00193634817199757-0.0106921280824965i,-0.00193640253563376-0.0107228450178459i,-0.0019265070902044-0.0106951557143403i,-0.00195863160894482-0.0106952213525739i,-0.00195251737763345-0.0106854373239454i,-0.0019607406175147-0.0107105526890172i,-0.00192368331724437-0.0107033756831921i,-0.00196153808317031-0.0106981589955931i,-0.00196427182695724-0.0106939828403617i,-0.00198577472965549-0.010694714354447i,-0.00197564599760755-0.0107028710683121i,-0.00198167821458962-0.0106943744454954i,-0.00199003272013966-0.0106927032517513i,-0.00199491125503905-0.0106994974160132i,-0.00200469549778098-0.0106758954266717i,-0.00201632160884476-0.010690591034446i,-0.00200234529713594-0.0107171062245592i,-0.00199536990450362-0.0107090079422743i,-0.00200926584049402-0.0106815300343562i,-0.00203400118787097-0.0106922261934064i,-0.00204464959782207-0.0106994458015586i,-0.00205120462517951-0.0106770716824535i
0.00804138744054226-0.00475810509982871i,0.00804637683796384-0.00472819753938516i,0.00803734903954978-0.00474722674282184i,0.00803936372422017-0.00473407798374731i,0.00805097120414467-0.00473691765388764i,0.00805718135466514-0.00471970829334998i,0.0080522644463335-0.004737357674576i,0.00805458911233344-0.00472548006271047i,0.00803668694822454-0.00471316046459027i,0.0080617756065096-0.00469789524607154i,0.00806746070875724-0.00472027473603854i,0.00804478274431635-0.00470567921138131i,0.00805108315829765-0.00470031604757591i,0.00805886054773554-0.00469996181756763i,0.00804341125038218-0.00470826558106297i,0.00806932420251669-0.00470190299071695i,0.00807054116002469-0.00468606681210098i,0.00807489903848306-0.0046990772676198i,0.00807432969803737-0.00470531752010662i,0.00808894937180825-0.00467181150233997i,0.0080866903795272-0.00467324521900263i,0.00808419802876436-0.00469104960959248i,0.00807963616910926-0.00467201323945041i,0.0080852712339109-0.00465741720524352i,0.00809255565945435-0.00465579336395355i,0.00809293424877515-0.00467239235800617i,0.0080873149107972-0.00463312476226742i,0.00807550716182501-0.00464877093637234i,0.00807573011782988-0.0046630147257886i,0.00810644174547742-0.00466380287883364i,0.00808185269258789-0.00464950055130835i,0.00808634885084163-0.00464421649763606i,0.00809369369658996-0.00465647105162121i,0.00810114691065552-0.00463271359495544i,0.00808792597301487-0.0046392875209908i,0.00811252108445417-0.00461936197516029i,0.00810808080254408-0.00463037448416679i,0.00811533594492271-0.00463152315561784i,0.00810811177155962-0.00463208506246175i,0.00810808837690596-0.0046387209456736i,0.0081131669282864-0.00460303027756368i,0.00810273820546306-0.00463808133663446i,0.00810473712845073-0.00459892216908398i,0.0081178868038413-0.00462320480789876i,0.00811156534664222-0.00462997634239435i,0.00811558633759431-0.00460463248979474i,0.00811439776749361-0.00461563897702199i,0.00810547776468707-0.00461803158057861i,0.00812640586955578-0.00458930393488477i,0.00811342553203843-0.00459735609407283i,0.00810906070010798-0.00461799116386521i,0.00812214376502644-0.00464342126967122i,0.00810097905253918-0.00461636550061907i,0.00813209804459357-0.00459723364671659i,0.00812983705137162-0.00460712634528704i,0.00812922730858495-0.00460084960081202i,0.00812157393560073-0.00458653809183531i,0.00813124909836285-0.00458927902920152i,0.00812851521902297-0.00462474031932563i,0.00810797043646711-0.00460399332009345i,0.0081072018570557-0.00457891064874596i,0.00810847970922987-0.00458205118822497i,0.00811441822785497-0.00463131975335913i,0.00812566027832016-0.00461456826480275i,0.00813064454893938-0.00459172071125868i,0.00810259455508515-0.00460008095223277i,0.00813477183055841-0.0046108246568903i,0.00813904216549539-0.00461221280255937i,0.00814126040453078-0.00461441383897023i,0.00812084442097713-0.00461411080295374i,0.00813612464549809-0.00463055777657698i,0.00811625444288853-0.00459720792036859i,0.00813373614412429-0.00461223765297055i,0.00812409526215837-0.00461266146449255i,0.00810088449962906-0.0045970616707478i,0.00813146619952995-0.0046454638411778i,0.00811461508817238-0.00459684556576785i,0.00811104742700699-0.0046330696748659i,0.00811469181514101-0.00460216565727852i,0.00810356352789173-0.00462666790260904i,0.00809832533619353-0.00461687954920949i,0.00810966686906936-0.00461346725550028i,0.0081250204183044-0.00465923113747146i,0.00809863821307297-0.0046284127396184i,0.00811378631005271-0.00462044750472694i,0.00810323095127378-0.00461760170773182i,0.00811338950779391-0.00463566129443023i,0.00810836199396455-0.00461703843495412i,0.00811653589695932-0.00460174106911296i,0.00810509035116985-0.00462342168178393i,0.00809017936859071-0.00461775936957565i,0.00810254766129887-0.00463944496652755i,0.00811546821127959-0.0046466530794531i,0.0080966413278525-0.00464007861665635i,0.00810875536305292-0.00464375342273547i,0.00810073145452662-0.00464343585503415i,0.00812939738292931-0.00463034098881645i,0.00808321497534771-0.00466189389550181i,0.00810311592756181-0.00465628368508057i,0.00808549824007761-0.00464659144918491i,0.00809683591113455-0.00465568153547918i,0.00808545273160375-0.00465203644996063i,0.00807256213418404-0.00463901393476505i,0.00811249590768257-0.00466055447394028i,0.00807455684329739-0.00467867528577448i,0.00806910916622962-0.00466880155768033i,0.00806887434463147-0.0046587516536491i,0.00807765479904358-0.00465624866311118i,0.00807947039231843-0.00468213918073752i,0.0080710233163739-0.00468152215923427i,0.00807312794839224-0.00470274520968693i,0.00806035157007155-0.00467055958694108i,0.00808083639467906-0.00470714236400194i,0.00806441413687356-0.00467378849241986i,0.00806995821029411-0.00468954465005256i,0.0080488176680106-0.0047142945195021i,0.00806728406954942-0.00470310006986998i,0.00806480370204038-0.00471333719311843i,0.00804821898635229-0.00472056804343707i,0.00805956916996025-0.00471532992208504i,0.00805552194466483-0.0047127991658092i,0.0080327369623179-0.00473786037713549i,0.00805955823171706-0.00472508279622366i,0.0080382028607644-0.00472027887435455i,0.00805417319368086-0.00473704360871946i,0.00803794921665005-0.00472895510478612i,0.00802405351269378-0.00472681987778157i,0.00804699584529391-0.0047440081266394i
0.00574751977307782+0.00511580732474493i,0.00574220524957655+0.00512600141320577i,0.00575592867470103+0.00512928780668274i,0.00573492914187744+0.00513633123761198i,0.00574613998182988+0.00514154149955464i,0.00573128943555247+0.00514194583661378i,0.00573112692606351+0.00513350774001071i,0.00572687056902548+0.00513753989109287i,0.00572938675234666+0.00516923839999673i,0.00572764005293764+0.00516074386800671i,0.00571709802067181+0.00515082360526286i,0.00570198898773508+0.00514265353221336i,0.00570653139091051+0.00516293588510084i,0.00572308605533569+0.00518167257053612i,0.00570442766766355+0.0051606586946375i,0.00572415874402875+0.00517092787053782i,0.00569798727555451+0.00515508156509688i,0.00571584602894058+0.00517926702221226i,0.00568479077336337+0.00517779811365812i,0.00572010624045666+0.00518483837951054i,0.00570109188910394+0.00518683552797528i,0.00570052507745406+0.00517419473460569i,0.00567948109609284+0.00519557926224271i,0.00569234947756142+0.00518655735004343i,0.00569653536672956+0.00519381085230873i,0.0056995207693002+0.00520042309203795i,0.00569639556807379+0.00518034883752905i,0.00570488985390742+0.00520122798335456i,0.00568641762561618+0.00520589778189382i,0.00566871046867472+0.00518985905411778i,0.0056674229511685+0.0051979919296288i,0.00567566369304286+0.00521774855425914i,0.00569935398260146+0.00519365934379946i,0.00568240265521571+0.0052056382478902i,0.00565830827787761+0.00519640074740554i,0.0056669908634852+0.00518702711394401i,0.00564612378589082+0.00519905804827895i,0.00568128502205661+0.00520994918035459i,0.00564716519009565+0.00522629110455679i,0.00566904880696743+0.00520995995558448i,0.00567048832773499+0.00520924867674277i,0.00566352680746675+0.00521712533030958i,0.00566022174092397+0.00521231380496185i,0.00566713887454396+0.0052301761934949i,0.0056597932027539+0.00522665892579561i,0.00565851864433681+0.00523605098576136i,0.00565856016098856+0.00521401849579454i,0.00566270568785852+0.00521355704774665i,0.00565070369028018+0.00521878365119696i,0.00566307365726236+0.00521248493391782i,0.0056717353368838+0.00524890183086337i,0.00563266905636814+0.00521999724379135i,0.00568195833923783+0.00523824616050299i,0.00564191801920788+0.00525336614025175i,0.00567408817734905+0.00522198751146784i,0.00565595228145396+0.00523698017979782i,0.00565272452350445+0.00522022077911931i,0.00564055134585085+0.00523289841439111i,0.00565650483519996+0.00522210474838967i,0.00563925720736379+0.00524340567072424i,0.00562925155017472+0.00524007061208831i,0.00565449407236334+0.00525095377964399i,0.00565590410220211+0.00521277261080938i,0.0056616302730013+0.00522186820248278i,0.00565439203656386+0.00522262096251454i,0.00565184586779828+0.00524099522220162i,0.00564980959688572+0.00524098755147259i,0.00565622201499244+0.00523419278267105i,0.00565734793704725+0.0052433529858326i,0.0056630919400814+0.00523917652503316i,0.00566394802673664+0.00524039224825514i,0.0056419389889415+0.00523204864832011i,0.00565092028499631+0.00521320791865389i,0.00563324562564691+0.00522571861733855i,0.00565212615573842+0.00523251420512661i,0.00565985076157473+0.00524512652611785i,0.00567355738250107+0.00522565319271507i,0.00565327429432672+0.00523186760008606i,0.0056625338539869+0.00524902256919854i,0.00566569263926697+0.00521142383770975i,0.00566341329852812+0.00524052369775126i,0.0056482163710517+0.00522197725793477i,0.00565752834396952+0.00520190426970915i,0.00564896478875806+0.00520940444853315i,0.0056423514011871+0.00520621229678353i,0.00567111437414137+0.00523259841551907i,0.00565756511758889+0.00523296453986415i,0.00567195749432035+0.00521217515903174i,0.00566261271583359+0.00520694114895969i,0.00566515890262249+0.00521278073859255i,0.00563912134064867+0.00522765031261976i,0.00565127782283212+0.00520996210632127i,0.00566595617701096+0.00523068635824244i,0.00567096045333118+0.00522044106122739i,0.00566696252308753+0.00519289448931811i,0.00567492448917237+0.00520503859052319i,0.00570468449175702+0.00522415885863781i,0.00568859020452143+0.00520359419816368i,0.00568109816880059+0.00520049827879328i,0.00567221056603829+0.00521026298338552i,0.00570482882615136+0.00520823479617943i,0.005672710708441+0.00521218342810096i,0.00567707666940039+0.00517381999475071i,0.00567663627271705+0.00520616198078045i,0.00570096862418593+0.00521323563606813i,0.00568660525864558+0.00519099344062793i,0.00569622093856554+0.00519480894075048i,0.00568306920917761+0.00518584525787617i,0.00572212403823023+0.00518928696350297i,0.00567908991442091+0.00518676979532757i,0.00570883920912914+0.00518558879626463i,0.00569786246814333+0.00515927371835797i,0.00571510508190682+0.00518796978272082i,0.00571339816652075+0.00517021302124554i,0.00570515059316158+0.0051689799321744i,0.00569718661972444+0.00516056098234367i,0.00571807370861019+0.0051481649802574i,0.00570053326443166+0.00515451292133339i,0.00571718346979075+0.0051552833988214i,0.00571847961332396+0.00514386439413451i,0.00572990134811909+0.0051578626665111i,0.00574447392775803+0.00514461149811947i,0.00574080383819329+0.00514979497451076i,0.00573860348392642+0.00515126344088474i,0.00573234894059316+0.00511940902705724i,0.00574025744805026+0.00511969881742709i,0.00574247188300063+0.00512915022484748i,0.00572764563333976+0.00514037585358209i
