0.00872816691312908+0.00498109263759854i,0.00871881882170363+0.00499454614904162i,0.00871506041356516+0.00500627986283842i,0.00869075075866911+0.0050226141574481i,0.00869858085942897+0.00503268313423806i,0.00866392113254139+0.00505512704141148i,0.00870753563533017+0.00506579044503028i,0.00865421413598536+0.00508723724514377i,0.00866058733446646+0.00510191210388427i,0.00865027352499351+0.00511599115666942i,0.00864667280981888+0.00513184896466844i,0.00860384216695401+0.00514347183119144i,0.00863003796455443+0.00515085230262313i,0.00862025348732156+0.00518633870942952i,0.00861614141674302+0.00518996733739632i,0.00859095535387327+0.00519535261285885i,0.00858035443464613+0.00524136318472159i,0.00858276458918322+0.00523666308552199i,0.00858889977708825+0.0052423088064126i,0.00855848694690718+0.00528605435747388i,0.00855649865149835+0.00527960147250991i,0.00855816404074935+0.00527906514179133i,0.00854285136912595+0.00529534473284447i,0.00854747172612465+0.00530829538852596i,0.00850512786513035+0.00532523415754534i,0.00852427448762067+0.00533369798417957i,0.00852429816140705+0.0053560870193494i,0.00851971766055996+0.00534210388000049i,0.00852529872998748+0.00537274285365059i,0.00849117502771591+0.00534946994388214i,0.00849592742473952+0.00536239469328152i,0.00848739439667156+0.00537747073825102i,0.00847677575175892+0.00539413686964261i,0.00849260874169345+0.00542347277463614i,0.00846909869829786+0.00542126831577644i,0.00848357180527767+0.00541948931948816i,0.00846262026166899+0.00542990136053024i,0.00847177570629374+0.00544505827172707i,0.00846706712047185+0.00542844362741405i,0.00846353318496429+0.00544045885444533i,0.00844579512080992+0.00544286454562831i,0.0084385016575711+0.00545826332734959i,0.00843447763670328+0.00546103263605082i,0.00844482531119928+0.00547072651193145i,0.00842981150684296+0.00548467310128812i,0.00844156068654359+0.00546614621388011i,0.00844064147783934+0.00549691577260636i,0.00841715562087371+0.00548498045069501i,0.0084178860410859+0.00550485710273458i,0.00839622253254148+0.00549462119880258i,0.00842326811988223+0.00550399207893583i,0.00842373662943403+0.00552968894956341i,0.00840709431906122+0.00554072811733343i,0.00838868524592772+0.00552821358094532i,0.00838059422203782+0.00552130371803852i,0.00840666271788541+0.00553182917574492i,0.00840961683704458+0.00552084453798323i,0.00839841357560249+0.00550688427067358i,0.00842617230316202+0.00552397503961242i,0.0083941063418834+0.00552265744298351i,0.00841604120248444+0.00553109618135173i,0.00839144334841708+0.005523481333023i,0.00841563867162895+0.00552882458875371i,0.00840016157386421+0.00552231224903082i,0.00839750071753109+0.00552156238300484i,0.0083853995315839+0.00552408544494569i,0.00841535253909189+0.00554535826812472i,0.00839905008126471+0.00553161686958605i,0.00839801133976316+0.0055084790374671i,0.008416497390807+0.00552351007109412i,0.00839682744538566+0.00550274866850148i,0.00840606016670565+0.00550525534851537i,0.0084018917955725+0.00551654566498047i,0.00842457362754774+0.00553290215037956i,0.00841744364113654+0.00550855214588601i,0.00840773724735812+0.00551752787943772i,0.00842216040899001+0.005534936867032i,0.00840201416177624+0.00550328474593934i,0.00841427719001311+0.00549536527319847i,0.00843121030541216+0.00550653708984304i,0.0084061685527451+0.00552723423094609i,0.00843744468879912+0.00550119499428457i,0.0084331798838339+0.00548524381331518i,0.00843026830024873+0.0054703730947156i,0.00844055593422798+0.00547707993419576i,0.00843483632232074+0.00550824293046655i,0.00844381997536327+0.0054536655770457i,0.00844960497257316+0.00545310543250938i,0.00845969953372543+0.0054542401858691i,0.00844781338044074+0.00544470427806427i,0.00846107014409283+0.00544099287529403i,0.00847806308950256+0.00541603239945745i,0.00848061723282127+0.00543192009203139i,0.00845493162541397+0.00543159278093504i,0.00848409766484515+0.00540813678728418i,0.00847584090521181+0.00539356575317447i,0.00849045036567775+0.0053891513152636i,0.00846117405343426+0.00538081404543553i,0.008492845234425+0.00537253460225521i,0.00851140874928111+0.00535922200110161i,0.00849448458205993+0.0053591467954654i,0.0085168677553921+0.00534576076334041i,0.00851125287172306+0.00533634977750915i,0.00851408076699853+0.00533337661434963i,0.00854265218895318+0.00531672851719272i,0.00853621488545857+0.00531490878330989i,0.00856164657300417+0.0052960287270289i,0.00856128502890583+0.00528056419905662i,0.00855000556831867+0.00526623109629628i,0.00858300589336484+0.00525432725506019i,0.00858404303039237+0.00524393405152408i,0.00859596661141826+0.00522856680790349i,0.00858812618572493+0.00522238895067686i,0.00858955189151286+0.00521764583571587i,0.00860155572860012+0.00519857216599986i,0.0085929612070478+0.00517653337397201i,0.00861984463754905+0.00518180565711844i,0.00860442026691613+0.00516066906838186i,0.00862317722017115+0.00516327015594637i,0.00866299417606131+0.00511351326533082i,0.00868170426619194+0.00511743968775411i,0.00867458763645148+0.00509869700066275i,0.00868436293541913+0.00506811768281165i,0.00867903002691112+0.00505070280253972i,0.00870211808455746+0.00504318444149861i,0.00869903861384741+0.00500517431415104i,0.00869928996493651+0.00501228337450463i,0.00873364109890859+0.00499722668024632i
-0.00490901382354073+0.007267335156052i,-0.0048966598227363+0.00723982141555072i,-0.00492274001401506+0.00722309419726317i,-0.00492656479135637+0.00721501571424303i,-0.0049277458156139+0.00720606289943959i,-0.00496144257453779+0.00720250452072255i,-0.00498853958559602+0.00719115988112321i,-0.00500141692927827+0.0071944455546269i,-0.00498103115899763+0.00718520808774535i,-0.0050146663579053+0.00717992738081547i,-0.00502027911253925+0.00717275227207401i,-0.00505012430168004+0.00716169794129029i,-0.00503120072192716+0.00715206046789805i,-0.00506286976629689+0.00713598068112867i,-0.00506782036368462+0.0071407040003962i,-0.00508372853540313+0.00711809665172492i,-0.00508682373384206+0.00712442028801522i,-0.00510480495304674+0.00710295603870241i,-0.00512968422163559+0.00711017703988351i,-0.00513069670130837+0.00708919466123608i,-0.00513248121700707+0.00709942039425795i,-0.00515049482312134+0.00707843957650675i,-0.00516330688481803+0.00707585006012511i,-0.00516537818066396+0.00706971760236114i,-0.00516863293351583+0.00706516853185632i,-0.00517422407818751+0.00705214945690059i,-0.00514967315228205+0.00705218660252277i,-0.00518892815110767+0.00706508209964037i,-0.00521099968013237+0.00704569571333503i,-0.00520001807483918+0.00704946198891255i,-0.0052199228153993+0.00704687855658585i,-0.00522388145374498+0.00702025833724268i,-0.00522944988587216+0.00701968496815119i,-0.00520608078328691+0.00702375633209919i,-0.00522514271933941+0.00699768299618348i,-0.00525257321175223+0.00700054087503633i,-0.00526731824020343+0.00699432585702497i,-0.00526896051552479+0.00698108128870836i,-0.00526497488105743+0.00699266383601843i,-0.00526721527080319+0.00698857587727878i,-0.00528711834887706+0.00697410396246295i,-0.00528078958843368+0.00696870515500681i,-0.00529662107799909+0.00699521067830687i,-0.00529511651786101+0.00696216980768907i,-0.00529325157634549+0.00696533840083885i,-0.00530595225505629+0.00695919611005912i,-0.00531053002713257+0.00696644801644875i,-0.00531174516050512+0.0069517735384226i,-0.00531909007408663+0.00693340171326359i,-0.00533766705725683+0.00695018124248365i,-0.00532233334779238+0.00694839394737316i,-0.00533749141850111+0.00695123462643683i,-0.00531377926253738+0.00694072720459587i,-0.00533059872375516+0.00694309493498265i,-0.00534703957073473+0.00692475759151896i,-0.00533792471642417+0.00694306515023369i,-0.00531878545106227+0.00693725956093006i,-0.0053298484108978+0.00693993920198737i,-0.0053207344042368+0.00693883856015906i,-0.00533566100977118+0.00694969984107528i,-0.00534708293122574+0.00693577912989611i,-0.00534201611489531+0.00692808347427489i,-0.00535114818632943+0.00693069321031141i,-0.00533574574359992+0.00694337047176047i,-0.00534469581289386+0.00693855865119301i,-0.00535528193370302+0.00694826069633987i,-0.00532805283364532+0.00692815857687819i,-0.0053526625049046+0.00695902384586698i,-0.00535219321733882+0.00693065992142822i,-0.00532561188914727+0.00693061190356402i,-0.00535982111823671+0.00694911139248821i,-0.00534175351303085+0.00695115622237014i,-0.00534120897547351+0.00693959917710052i,-0.00533035641727686+0.00693611898077494i,-0.00533927739191797+0.00694755428999711i,-0.00534048454765612+0.0069555460613134i,-0.00532935299886286+0.0069452407271829i,-0.00531735559696948+0.00694301616617058i,-0.00533276574662893+0.00694233941664941i,-0.00531053223592934+0.00696725237073779i,-0.00531560904853241+0.00695332245994354i,-0.00530388017803594+0.00695956847451977i,-0.00530499699509691+0.00693189268903142i,-0.00529424366039457+0.00696099836609892i,-0.0052927540878068+0.0069652785962576i,-0.00530611916202134+0.00696848941374782i,-0.00527730803933146+0.00697324383247332i,-0.00527470804879251+0.00697997167628875i,-0.00525468434929086+0.00695869519744639i,-0.00528118466604484+0.00700069004134429i,-0.0052516172719577+0.0069925285801492i,-0.00526639669484582+0.00701313426478354i,-0.00525852075064652+0.00700382092155972i,-0.00524604548349465+0.00699777331033419i,-0.0052343252144457+0.00701089585540971i,-0.00524514398616956+0.0070218681450532i,-0.00522555897511633+0.0070202920235708i,-0.00522713185546248+0.00700503043064798i,-0.00519736068794834+0.00704561339147312i,-0.00521826724166465+0.00701878842998279i,-0.00516195097342661+0.00703635378440898i,-0.00518219499229406+0.007048164032939i,-0.00517668906749599+0.00705622159023297i,-0.00515742600543884+0.00705944811293095i,-0.00516182903753884+0.00705963182500265i,-0.00516172954019957+0.00706645197101797i,-0.0051441977704325+0.00706619648109514i,-0.0051277732075866+0.00708284996080826i,-0.00512580333528289+0.00707231221154104i,-0.00511966343121348+0.00710066054358709i,-0.00510345569991373+0.00711684087875309i,-0.00509186694085928+0.00711062715744657i,-0.00510304705027216+0.00712681249980247i,-0.00508175796590447+0.00710908851965781i,-0.00505931368151647+0.00712618114520558i,-0.0050771877445748+0.00714904230301661i,-0.00503547790413457+0.00715604246497475i,-0.00503771672912066+0.00715102264525412i,-0.00502935010707985+0.00716510096020834i,-0.00498907199232532+0.00717088322276057i,-0.00498578116883124+0.00718188344141343i,-0.00499148912725501+0.00718084684394147i,-0.00496324158054174+0.00718429989874274i,-0.00495641222926616+0.00720053804391752i,-0.00493191525040232+0.00723657034946855i,-0.00491161548089055+0.00723622612800012i,-0.00491075827291647+0.00721294823749513i,-0.00489906354670206+0.00723446388938604i
-0.00609515383733068-0.0045774261117733i,-0.00607452918169422-0.0045847610381296i,-0.00609010598337648-0.00459201156523864i,-0.00605708637347798-0.00462715784907469i,-0.00604536642152963-0.00461597180509637i,-0.00603454349310998-0.00465048555889684i,-0.00605062650408353-0.00463666414348517i,-0.00602118133653953-0.00467435643493105i,-0.00601735246060017-0.00467331473024449i,-0.00601115139834533-0.00466968900037956i,-0.00600412575724301-0.00467581466476505i,-0.00600069904151303-0.00469972961078528i,-0.00599903684837021-0.00472281276098254i,-0.00598100337217856-0.00472418691462639i,-0.00597419106972433-0.00473766287676698i,-0.00595506507513708-0.00474087215669745i,-0.00596566884192681-0.00475510378023285i,-0.00594712696367596-0.00474375163053576i,-0.0059458026607386-0.00475084709066447i,-0.00595905934704436-0.00478743909063441i,-0.00593659983541164-0.00477205101551656i,-0.00593953375658965-0.00477735372954714i,-0.00594638496272716-0.0048036368530561i,-0.0059088448207135-0.00479855313849972i,-0.0058973108818146-0.00482905011457205i,-0.0059251159867688-0.00481312385159044i,-0.0058893144360113-0.00482183728793809i,-0.00590393693267438-0.0048374561699127i,-0.00588617675388998-0.00483779219206845i,-0.0058856681865031-0.00485803554894175i,-0.00587521853956836-0.00484630600296826i,-0.00587355507383538-0.00485614707947159i,-0.0058738040467329-0.00485354606940062i,-0.00586185358026367-0.00484749730061731i,-0.00587459078107099-0.00487944517929336i,-0.00585678942725605-0.00487904433265961i,-0.00585793365177914-0.00487637795334089i,-0.00585273644491041-0.00489151508882253i,-0.00584092539048488-0.00489165047965688i,-0.00584803024182832-0.004901381766122i,-0.00583113697401994-0.00491544628554022i,-0.00583279340291972-0.00490415965025119i,-0.00582074242519513-0.00491019712631812i,-0.00584125950494272-0.00491510602639754i,-0.00581399748083593-0.00492577796217418i,-0.00582055913656319-0.00492620398626588i,-0.0058243862735748-0.00492466886847488i,-0.00582405959771689-0.00492474746049622i,-0.00581018130043572-0.00493279982516128i,-0.00578674408357111-0.00493220018742255i,-0.00579834782576304-0.00495337172305083i,-0.00581039925992255-0.00493328318037959i,-0.00579613626537241-0.00494777084237584i,-0.00579238634460134-0.00496318134992598i,-0.00579565847458996-0.00494985866338897i,-0.0058118278411147-0.00496205222936211i,-0.00579592542603694-0.0049662675425513i,-0.00579741814126684-0.00495436050636648i,-0.00579936637560272-0.0049558132791244i,-0.00579514039364428-0.00495707485018224i,-0.00580864652558742-0.00494898851939138i,-0.00577690300830676-0.00495613117734936i,-0.00576790125561152-0.00495649870529509i,-0.00577770184778615-0.00496843422069878i,-0.00576714248528592-0.0049536359459066i,-0.00579713577028564-0.00495468966528102i,-0.00577371994025347-0.00496560944822465i,-0.00579593555369765-0.00495532413331149i,-0.00580125931161159-0.00495837533488952i,-0.00578470547808031-0.00495608572163925i,-0.00580631327006332-0.00495836576794841i,-0.00578047687494016-0.00494324335710865i,-0.00581226258040669-0.00495945851534773i,-0.00580437638126295-0.0049508098945935i,-0.00579380555077823-0.00495063479783441i,-0.00578955276599817-0.00493534351285984i,-0.00582235109676192-0.00493808509648289i,-0.00580523328232235-0.00495370718718348i,-0.00581235592364956-0.00492603527311235i,-0.00582030215673265-0.00495677651366955i,-0.00580490025934878-0.00492306918038827i,-0.00581746558735793-0.00492611287370647i,-0.00582021144071311-0.00494120640796148i,-0.0058124339578637-0.00492415947446283i,-0.00582317824818982-0.00490697949997835i,-0.00583532127512613-0.00490782317185411i,-0.00584568994549199-0.00494321725421713i,-0.00583931004426195-0.00492880162086733i,-0.00584124429832784-0.00490434065326425i,-0.00583510216859013-0.00489295562074132i,-0.00583372614642239-0.00489041918928779i,-0.00587037175470137-0.00488346490895334i,-0.0058556509251044-0.00489402202847362i,-0.0058810273383156-0.0048665000006357i,-0.00586630726554834-0.00488066296632095i,-0.00587445427901282-0.00487468831718827i,-0.0058794318543646-0.00486449824814195i,-0.0058694022899091-0.00486090677604506i,-0.00586487194869598-0.00485037015675656i,-0.0058823943858742-0.00484963855161633i,-0.00588570128490984-0.00484094349920737i,-0.00590470960510262-0.00483131814078239i,-0.00591816462111711-0.00481339860351824i,-0.00590801815572768-0.00482634972765473i,-0.00591118665995562-0.00482726624163515i,-0.00592720834598445-0.0048094045873555i,-0.00592569023271834-0.00478581518800323i,-0.00592773227744257-0.00480950400585053i,-0.0059198608821715-0.00477461488406519i,-0.00595404508466471-0.00476730857526039i,-0.00595002541763979-0.00474998003475635i,-0.00596037733061488-0.00476737787915421i,-0.00592548202300854-0.00475230989190761i,-0.00596553129305139-0.00473902830249392i,-0.00597049122617953-0.0047266128578977i,-0.0059942511590549-0.0047189302203308i,-0.00598640943452268-0.00471849743840026i,-0.0059947577548575-0.00470123548635268i,-0.00600545655900531-0.00469062263385286i,-0.00601270666879507-0.00468829830653932i,-0.00602488882442659-0.00465540048316649i,-0.0060389382295156-0.0046606223978764i,-0.00602740961714033-0.00467748551302966i,-0.00602290533401809-0.00465955624480614i,-0.00603929477540129-0.00462206790457778i,-0.00606654499073877-0.00462257364385341i,-0.00607972857791218-0.00461942229766949i,-0.0060888380197285-0.00458649613700046i
0.00441453935647569-0.00516125944455408i,0.00442700211476666-0.00512760544986704i,0.00442531721876235-0.00514292889136816i,0.00443454491822698-0.00512611594172013i,0.00445323608998435-0.00512533387486697i,0.0044664011678006-0.00510454609761996i,0.00446831097405342-0.00511866123222726i,0.00447733468742505-0.00510329437783721i,0.00446600444192871-0.00508753135917086i,0.00449753842186159-0.00506886934389656i,0.00450954277369995-0.00508789944687194i,0.00449305850428488-0.00507000271555932i,0.00450542756919156-0.00506138727967735i,0.00451914906832834-0.00505783045135154i,0.00450951983512165-0.00506298201345211i,0.00454112929349445-0.00505351832687414i,0.00454791967957021-0.00503463284948546i,0.00455772838101707-0.00504464648097456i,0.00456248772221463-0.00504794304642164i,0.00458231439254171-0.00501154712512942i,0.00458514115946664-0.00501014535387032i,0.00458761377024256-0.00502516928871818i,0.0045878965056041-0.00500340809710266i,0.00459825622163694-0.00498614346247716i,0.00461014576857565-0.00498190781422805i,0.0046150103548145-0.00499595235197522i,0.00461375828583406-0.00495418819365565i,0.00460619946550754-0.004967396227036i,0.00461055338841666-0.00497926081122054i,0.00464527839076709-0.00497772919384101i,0.00462458548080516-0.00496116701547171i,0.00463286090138363-0.0049536835009864i,0.00464386847057566-0.0049637994403267i,0.00465486820165736-0.00493796465725515i,0.00464507789764578-0.0049425229727401i,0.00467298807255976-0.00492064394599959i,0.00467174758792818-0.00492976550305723i,0.00468208755547408-0.00492908613726332i,0.00467783351954661-0.0049278832931703i,0.00468066584898621-0.00493281806921411i,0.00468848597601201-0.00489549028154765i,0.00468068493511055-0.00492896853843215i,0.0046851978910726-0.00488830120233188i,0.00470074818521275-0.00491114060865599i,0.00469671415727601-0.00491653413517139i,0.00470290960246909-0.00488987777419715i,0.00470378271608882-0.00489963751376355i,0.0046968118203948-0.00490084937853161i,0.00471957663984015-0.00487100723659516i,0.00470832079791585-0.00487801136279734i,0.00470556840581295-0.0048976650700105i,0.00472015200767453-0.00492218067721175i,0.00470037607162167-0.00489427745339543i,0.00473277221166385-0.00487436535565501i,0.00473167685961343-0.00488354517429848i,0.00473212136224056-0.00487662305369275i,0.00472541093943181-0.00486173379877666i,0.00473591784711222-0.00486396473370206i,0.00473390458699682-0.00489898386440763i,0.00471396936683694-0.00487786263537738i,0.00471369935129203-0.00485247373674125i,0.00471536481655402-0.00485537611140888i,0.00472158003456144-0.00490447462068719i,0.00473298789725765-0.00488762121831551i,0.00473802710877068-0.00486473991291226i,0.00470992118985994-0.00487313457059734i,0.00474193166883784-0.00488398085380465i,0.00474592431992485-0.00488553971982942i,0.0047477539610999-0.00488797958519951i,0.00472683842850081-0.00488798344015009i,0.00474150810493898-0.00490480530666295i,0.00472091629680889-0.00487189827226019i,0.00473756526611981-0.00488743866886792i,0.0047269804461603-0.00488844088695435i,0.00470271444948653-0.00487348712890754i,0.00473212951847193-0.00492260283765583i,0.00471400026826871-0.00487476546318099i,0.00470904283859684-0.0049118376827278i,0.00471118569640129-0.00488184881789855i,0.00469844397452377-0.00490733307831163i,0.00469148029091801-0.00489859340863214i,0.00470098411128959-0.00489629626001125i,0.00471438755377238-0.00494324152760861i,0.00468594266337005-0.00491367052212602i,0.00469891530274931-0.00490701843807066i,0.00468607150934159-0.0049055512891485i,0.00469382843964125-0.00492505474594083i,0.00468628588316502-0.00490794069000702i,0.00469183109226724-0.00489421675861236i,0.0046776429564673-0.00491753512024588i,0.00465987523293963-0.00491357454163507i,0.00466927236877152-0.00493702551285401i,0.00467910707146423-0.0049460622831321i,0.00465707936586363-0.0049413793890457i,0.00466587730982652-0.00494700828932607i,0.00465442173694739-0.00494870694187164i,0.00467954011455689-0.00493769000803637i,0.00462969394660944-0.00497138213149784i,0.00464581459634039-0.00496797198004943i,0.00462429972244343-0.00496054018905954i,0.0046316229718958-0.00497195063561491i,0.00461610777505345-0.00497068534081167i,0.00459896719498679-0.00496010154734303i,0.00463453264180499-0.00498413922549132i,0.00459210651905055-0.00500481506528361i,0.00458205265528191-0.0049975537109315i,0.00457709211320734-0.00499017296910132i,0.00458102689933363-0.00499039535668744i,0.00457787645369311-0.00501906688144248i,0.00456434253697591-0.00502128589385106i,0.00456123908659961-0.00504539938828938i,0.00454313293644474-0.00501615798737922i,0.00455816584344049-0.00505573811746687i,0.00453616905793287-0.0050254340677201i,0.00453601552139182-0.00504429183857666i,0.0045090538065726-0.00507219442020518i,0.00452157498528201-0.00506420307332933i,0.00451302484890095-0.00507769296660913i,0.00449024531535071-0.00508822551491462i,0.0044952751215695-0.0050863372651223i,0.00448478144179439-0.00508720378326586i,0.00445542340289948-0.00511570888575614i,0.00447554448181908-0.00510642101079821i,0.00444736124793392-0.00510515179164535i,0.00445637549989994-0.00512549539134113i,0.00443306667200982-0.00512102906540177i,0.00441195678879719-0.00512255846220426i,0.0044275550490272-0.00514345289831752i
0.0041292229735269+0.00450667808188252i,0.00411815767446337+0.00452189610710542i,0.0041262062422641+0.00453011271144028i,0.00409960849682313+0.00454199329190499i,0.00410529848109818+0.00455194829839445i,0.00408500513533191+0.00455700562320881i,0.00407947856744254+0.00455312939730772i,0.00406993756480692+0.00456163293352239i,0.00406724917342373+0.00459771296445833i,0.00406037861490256+0.00459351070545254i,0.00404479407055626+0.0045877940719417i,0.00402472449121853+0.00458373958050757i,0.00402438891857923+0.00460805005454744i,0.0040361487703047+0.00463072797851714i,0.004012779312227+0.00461356902751245i,0.00402788362729776+0.00462760737376639i,0.00399717026026373+0.00461544503423186i,0.00401057251907106+0.0046432297928709i,0.00397514670175659+0.00464527605208337i,0.00400617805586883+0.00465574787297503i,0.00398296654434114+0.00466109347447982i,0.00397829001668638+0.00465171853332247i,0.00395322424297971+0.00467628680327686i,0.00396215922275914+0.00467036700439265i,0.00396250055613251+0.00468064146159763i,0.00396173069163984+0.00469019395825927i,0.00395493994357311+0.00467297971273475i,0.00395985882195729+0.00469663905912667i,0.00393790173312039+0.00470400967880561i,0.00391680065848941+0.00469059281119817i,0.00391221055032057+0.00470126899380847i,0.00391724040114138+0.00472349076943291i,0.00393781186035808+0.00470178894013868i,0.00391783411307341+0.0047160778309597i,0.00389080606447545+0.00470907328729367i,0.00389664805448926+0.0047018559341541i,0.00387303377240184+0.00471596681492628i,0.00390554149982766+0.0047288618908413i,0.00386886214818665+0.00474713207654202i,0.003888280516372+0.00473265381560953i,0.00388734933065413+0.00473372034924988i,0.00387811190599807+0.00474330002618897i,0.00387262598643002+0.0047401170102692i,0.00387745755659306+0.00475953365791521i,0.00386812183797256+0.00475749665135365i,0.00386495296589212+0.00476829521531692i,0.00386319610752206+0.00474759570163307i,0.00386563939323425+0.00474839391969698i,0.00385203147206209+0.00475480708546729i,0.00386289200654136+0.00474962202133362i,0.0038701409075653+0.00478707984504365i,0.00382975865444823+0.0047591436297833i,0.00387782891195689+0.00477828852270805i,0.00383666664509531+0.00479423223101594i,0.00386781205503667+0.00476360521932669i,0.00384874871939151+0.00477927751751604i,0.00384469092933475+0.00476312587205603i,0.00383178521617571+0.00477633948856693i,0.00384710374466794+0.00476601011880346i,0.00382931879863783+0.0047877037294419i,0.00381887352304243+0.00478468981639841i,0.0038437741736634+0.00479582264016093i,0.00384494011524794+0.0047578196797264i,0.00385052000708903+0.00476702206161865i,0.00384323331652353+0.00476781021142343i,0.0038407365237594+0.00478614846636778i,0.00383884745358754+0.00478603339033804i,0.00384550488154953+0.00477905979783025i,0.00384697359650063+0.00478796972914234i,0.00385315813890647+0.00478347150665935i,0.00385455246426677+0.00478429392492584i,0.00383317930729436+0.00477548541142881i,0.003842894058184+0.00475610808241517i,0.00382605034954352+0.00476801040687705i,0.00384585923716762+0.0047741257447939i,0.0038546095080755+0.00478598582755966i,0.0038694389917027+0.00476568814323662i,0.00385037584366413+0.004771005950692i,0.00386095228951376+0.00478719192283802i,0.00386552476570025+0.00474855163786697i,0.00386475576840143+0.00477653721637175i,0.00385116567399121+0.0047568035840603i,0.00386218079598117+0.00473547029765428i,0.00385541652205436+0.00474163686612333i,0.00385069835266418+0.00473703757419146i,0.00388145227512669+0.0047619427933827i,0.00386998948277476+0.00476075401787762i,0.00388656361124593+0.004738335484441i,0.00387949563373694+0.00473139780527334i,0.00388441342138098+0.00473545893404601i,0.00386084200014687+0.00474847496889318i,0.00387555889165054+0.00472885784708702i,0.0038928916416994+0.00474757749818425i,0.00390064400703497+0.00473525159466598i,0.00389948755420161+0.00470554807918179i,0.00391038407055843+0.00471545855702329i,0.00394317136915063+0.00473226816846611i,0.00393019678536244+0.00470931545338438i,0.00392591651069725+0.00470375370597363i,0.0039203323653955+0.00471097442271324i,0.00395634540669047+0.00470632369077573i,0.00392771300961058+0.00470757081308349i,0.00393565523459403+0.0046664264866803i,0.00393888123771214+0.00469590776712611i,0.00396696970548806+0.00470004046466889i,0.00395645174116421+0.00467477660916435i,0.00397000166426773+0.00467548928643643i,0.0039608725646864+0.00466334114720072i,0.00400403794306502+0.00466351628196549i,0.00396520180850433+0.00465764993739806i,0.00399923604091164+0.00465303665514611i,0.00399263068191651+0.00462320567643038i,0.00401433060593783+0.00464830170124038i,0.00401716640010576+0.0046268602307495i,0.00401354639423909+0.00462185722304318i,0.00401029429249722+0.00460958259477302i,0.0040359769903511+0.00459324459525221i,0.00402331531312059+0.00459556365083136i,0.00404492685076421+0.00459221777682635i,0.00405126628689605+0.00457659436740774i,0.00406781265583974+0.00458629958559336i,0.00408759057962036+0.00456866610816897i,0.00408920589937322+0.00456937740654819i,0.00409237036139029+0.00456628320337785i,0.0040915593694729+0.00452977499690718i,0.00410498947845682+0.00452531923171487i,0.00411280286567448+0.00452993267237636i,0.00410365220666478+0.00453622726674201i
