0.00384024060226164-0.00757912119607247i,0.00388729602274617-0.00757096495152495i,0.00392269096132856-0.00754029897773754i,0.00396132665603727-0.00751327879935126i,0.00402414851860968-0.00750028313507814i,0.00404874527225595-0.00746793066903281i,0.00410040871296794-0.0074442420083123i,0.00411550868367878-0.00745367170409025i,0.00415536444579975-0.00744673960640723i,0.0041869680001856-0.00741849281995047i,0.00422738642809185-0.00741252738855003i,0.00426010618770083-0.00738780493513502i,0.0043100185239616-0.00736259257007991i,0.00434934077024623-0.00732609553726405i,0.00435781640836782-0.00735545956542611i,0.00438944437520541-0.00732086190662561i,0.00442508644257603-0.0072995839912062i,0.00445058120810925-0.00730329374433251i,0.00448102789441274-0.00725022090441068i,0.00451412837203322-0.00724970461790226i,0.00455529945047462-0.00720234518709283i,0.00457520776020671-0.00721939917523182i,0.00461204415649854-0.00722011957534388i,0.00465057188280407-0.0071898720318127i,0.00465205062784117-0.00715774665945248i,0.00467870633931573-0.00717031668767515i,0.00470351204506634-0.00713471944464318i,0.00474623434561614-0.00711406602098956i,0.00476721768188028-0.00711612341302645i,0.00476035323889876-0.00710281600830926i,0.00478209661373766-0.00707580308392489i,0.0048309764827277-0.00708317248766155i,0.00484440049213854-0.00706809659301977i,0.00486408062029039-0.00704124010220919i,0.00486373636525875-0.00703575332254881i,0.00489057442713203-0.00703192195993606i,0.00491101967045655-0.00702073330732844i,0.00495241897297138-0.00698789555708776i,0.00494147870239144-0.00699666459307874i,0.00495457129083835-0.00699796526090284i,0.00499795964108096-0.00697769531182291i,0.00498733187444682-0.00697144548210404i,0.00500671765211129-0.00697018562363976i,0.00501330252852463-0.0069356243239347i,0.00503700062882349-0.00694152620993117i,0.00505969520611404-0.00692175274804293i,0.00506048665551539-0.00692380611710106i,0.00507862571141665-0.00691604611371226i,0.00507674398981566-0.00690814318091238i,0.00507898522896504-0.0068905516959152i,0.00510355677730731-0.00689670987349304i,0.00510497082630854-0.00689297241613087i,0.00512299265815171-0.00688467453967281i,0.00511181038516997-0.00688536711237067i,0.00512418951147955-0.00688520089661531i,0.00512881954820063-0.00687236286019259i,0.00514777358844638-0.00685919304896249i,0.00514604061813717-0.00685832525225335i,0.0051513262730717-0.00687442563938107i,0.00514317090389231-0.00685340354954494i,0.0051611951151665-0.00685343903060366i,0.00513355800097533-0.00684994187042732i,0.00514521965610555-0.00685957696138651i,0.00514853692004697-0.00686967232687266i,0.00517102919146594-0.006845421653663i,0.0051479158477545-0.00686061174150376i,0.00514579906423028-0.0068739437841404i,0.00515907640590427-0.00686517907271547i,0.0051595193053548-0.00684293742926023i,0.00516361656900356-0.00687573756434642i,0.00514727020936581-0.00687125906157763i,0.00513834193763744-0.00687242061871603i,0.0051172394691419-0.00686601682825648i,0.00512441435098366-0.0068667022318965i,0.00513292413018284-0.00688404228103137i,0.0051301869216944-0.00687266785604864i,0.00512198349447901-0.00688562607229231i,0.00511646379398425-0.00688790589108151i,0.00509975917579792-0.00691414210617192i,0.00508951371207332-0.00691090650748343i,0.00509610667219998-0.00688749528409866i,0.00507632303907261-0.00690648298953241i,0.00505126406874714-0.0069330703126785i,0.00506648125464406-0.00693508338755352i,0.00504036863998762-0.00691235624991271i,0.00503157887174241-0.00693589890883674i,0.00501922171811807-0.00693484493322214i,0.00500964378906912-0.00697102784389614i,0.00499267211488348-0.00697394451486309i,0.00496786339354372-0.00700236695588889i,0.00495247666035424-0.00700258575529509i,0.00493461229021994-0.00700924291080672i,0.00491593284705429-0.00701679270508003i,0.00491086725193918-0.0070099642015753i,0.00486539175229262-0.00703759346079058i,0.00486246517053732-0.00706725304171229i,0.00483107814105476-0.00706023188585483i,0.00481362232589481-0.00709454300113114i,0.0048028074753268-0.00706873652535614i,0.00477474106394369-0.00710051460181074i,0.00474007700885281-0.00711834200175604i,0.0047264026112211-0.00712232304238824i,0.0047201504914489-0.00714023642574814i,0.00467777798832015-0.00714235062218457i,0.00465621246832914-0.00718838475243207i,0.00463564006603407-0.00719307486144467i,0.00461913282438535-0.00720420303085423i,0.0045825843782823-0.00720181602737831i,0.00455175995301142-0.00720983640662474i,0.00452690279611395-0.00725096589398895i,0.00449085076444566-0.00724397145505182i,0.00445914889816207-0.00726115506853931i,0.00444562795140377-0.00728931780440789i,0.0043950091274932-0.00732963924470393i,0.00437499752595604-0.00733507575564581i,0.00432481838967057-0.00734579522463822i,0.00429474089311624-0.00734588220692241i,0.00425799005378892-0.00737107807969991i,0.00424803008303986-0.00739484196160113i,0.00420466176248873-0.00742463116166699i,0.0041640240826834-0.00743552132504385i,0.00413586674844328-0.00744408466539974i,0.00408483141729163-0.00746880017126687i,0.00404962584166457-0.00749253042466013i,0.00402040684640374-0.00750940299613176i,0.00394542762373787-0.00752274254654168i,0.00392651198343822-0.00751842399696838i,0.00387837917854388-0.00756768093814864i
0.00579811070787538-0.0073583508091623i,0.0058646929817768-0.00731472487556418i,0.00587936477442476-0.00729862672450836i,0.00590091552910574-0.00727758356667077i,0.00596513164831261-0.00723965016846706i,0.00596537446081044-0.00721971241790788i,0.00604692664924884-0.00718164749440654i,0.00607056623871497-0.00714579455080513i,0.00608787637666226-0.00712371206657085i,0.00613692050686549-0.00710885848470387i,0.0061610552676434-0.00708344552938962i,0.00619429691435786-0.00706174160990228i,0.00623246223087807-0.00701667786669273i,0.00627951626856923-0.00698996972174067i,0.00630423805518981-0.0069656668496013i,0.00634445641968143-0.00694142951763254i,0.00637608556584278-0.00689954889698282i,0.00641200756598809-0.00689349431718063i,0.0064239821967943-0.00687506974907039i,0.00645096823425464-0.00684361274051902i,0.0064841962546172-0.00680271817699767i,0.0065197549993418-0.00678857647008855i,0.00653711608197121-0.00677302170686886i,0.00656036697156924-0.00675435737838109i,0.00658497371206971-0.0067350409541827i,0.00659072427506263-0.00670115437125119i,0.00665341509758537-0.00667414655553172i,0.00666874534512863-0.00667902304517144i,0.00667019267960328-0.00663221180620006i,0.00671566662439231-0.00662719965958592i,0.00673567900827268-0.00660797137497645i,0.00675436796915557-0.00659809160282374i,0.00674993772754548-0.00656077242962083i,0.00676650584217116-0.00656832477174161i,0.0067902980092727-0.00654187688470775i,0.00682922098935992-0.0065191740051603i,0.00682573358242938-0.00649505912383929i,0.00685794291904906-0.00649942182344015i,0.00686250871689986-0.00646535670376994i,0.00686993660543643-0.00645606798460362i,0.00691132773474936-0.00644056418749499i,0.00689833518105101-0.00643963027916488i,0.00690734618337282-0.00640994680090974i,0.00694447479803329-0.00642280354375603i,0.00692914832342696-0.00639289393596072i,0.00695201573925313-0.00637756231822623i,0.00696526803987618-0.00635985882474903i,0.00698527127557136-0.00636480784182358i,0.00699433663882018-0.00635138812716271i,0.00699435964747146-0.00635374270094795i,0.00700672828898005-0.0063291718268243i,0.00704413072116482-0.0063257647317176i,0.00700554586268041-0.00632961931385913i,0.00702520090954132-0.00632316886272377i,0.00701565380587084-0.00632045111555969i,0.00705277807248999-0.00629958844356201i,0.00704192814462455-0.00629119449563299i,0.00706730166676244-0.00630504539873073i,0.00704582770939663-0.00630513888728238i,0.00705481396042603-0.00628773983458985i,0.00705824242895453-0.00628358234546083i,0.00704521178963276-0.0062520659731645i,0.00706349237028253-0.00627808969777919i,0.00705740676052208-0.00628495905777096i,0.0070684538490343-0.00629380966483021i,0.00708205621547731-0.00629994415662432i,0.00704872524057216-0.00627255981370872i,0.00704312157050582-0.00626645567369337i,0.00703548940154731-0.00628923708986092i,0.00706565556118292-0.00628754094235362i,0.00706034175492493-0.00632073936233924i,0.00703685019894704-0.00628482820131597i,0.00705556070483024-0.00628484542809359i,0.00704231467123368-0.00630913329307159i,0.00703928800251568-0.00631622148032907i,0.00703734910932742-0.00633890161839148i,0.0070051737544946-0.00633761060712765i,0.00702098996650648-0.00634116099103931i,0.0070031319397781-0.0063359175248681i,0.00698328092777128-0.00634851594465664i,0.006974196368927-0.00636871884518457i,0.00696404480874197-0.00636582102188369i,0.00697291238423872-0.00638249325382457i,0.00694831318278391-0.00639532836767854i,0.00693754010096423-0.00640777403780142i,0.00692300508168633-0.00639706750208359i,0.00693417070832223-0.00641264793460512i,0.00690936051960967-0.00642663679950228i,0.00691106093111275-0.00645052005151701i,0.00688785875170537-0.00644973328201189i,0.00685841151312409-0.00647905431860091i,0.00685384668174705-0.00651037358841894i,0.006840302597321-0.00653276699928975i,0.0068144668755194-0.00652684192158779i,0.00678867667893803-0.00653275163139804i,0.00678831912186742-0.00655982515799048i,0.00677452612364656-0.006590668793906i,0.00674331489513395-0.00657455906394404i,0.00670380843251289-0.0066162944213299i,0.00670202027365645-0.00662262330327042i,0.00666787009874423-0.00665018821207754i,0.00664332054472213-0.0066597355772236i,0.00662587924758988-0.0066975601316653i,0.00661178946335211-0.00671939497722108i,0.00657829246099108-0.00675411774893056i,0.00654401908798929-0.00674573781239394i,0.00652212730597029-0.00676428003585784i,0.00650300191189338-0.00678595713101362i,0.00647800600034256-0.00681184626170823i,0.0064641102930513-0.00684059860969703i,0.00643192726477829-0.00687533250349269i,0.00639981908368872-0.00689088857789546i,0.00636759616947657-0.00691979135694341i,0.00634257604201387-0.00692692958980707i,0.00631662767458124-0.00697156633096184i,0.00629343776063558-0.00699297161207434i,0.00623961412187732-0.00702449226800914i,0.00620923761750256-0.00705098617303917i,0.00618925060206233-0.00707329651332316i,0.0061413372175879-0.00709755469484109i,0.00610430517563259-0.00712188273363796i,0.00605761527722634-0.00714712742610497i,0.00602505109519997-0.00718800895853819i,0.00597231489356232-0.00721211457792102i,0.00596363685524807-0.00724173380848213i,0.00591767534560188-0.00726668809977431i,0.00587556149261235-0.00731077861604175i,0.00582836058080312-0.00732759782186042i
0.00800405956926091-0.00622551655951594i,0.0080158462906538-0.00618464911194306i,0.00807239738539534-0.00615759289524128i,0.00811225050306667-0.00611563477341133i,0.00814812886505022-0.00606884339542915i,0.00818377175926184-0.00602979516910276i,0.00820725119715347-0.00598070568080079i,0.00822737777872158-0.00595580705233758i,0.00827116176959601-0.00590469923239138i,0.00831779845527112-0.00587308822929779i,0.00832517458194981-0.00584040309479068i,0.00837836594549795-0.00579316250172693i,0.00838777787577864-0.00574407996783666i,0.00842297361458142-0.00572700696259885i,0.00842861184988818-0.00567617261327024i,0.0084736645820223-0.00563703177974639i,0.00849216930750095-0.00561947888475876i,0.00853253330560183-0.00556093528293503i,0.00853032314671764-0.00554585830383957i,0.00855936901375243-0.0055458882751006i,0.00858918332488422-0.0054969919961364i,0.00862427953766038-0.00547182068714967i,0.00863015936171258-0.00542806349792671i,0.00864260741608792-0.00540132704058117i,0.00866964052250415-0.00535586667002114i,0.00870437406325947-0.00533144114917782i,0.00871812479156752-0.00530265117532414i,0.00872388628040028-0.00529108860603583i,0.00873288476820996-0.00526922218381351i,0.00877304583192568-0.00519872945544765i,0.00876939868636747-0.00518908201776624i,0.00880376006975581-0.00519696665516321i,0.0088234272184673-0.00514278486434854i,0.00882493854533837-0.00513102177482187i,0.00885133582379701-0.00513231350346379i,0.00884989182447436-0.00509681588881758i,0.00887453927107897-0.00505433531593896i,0.00888845715838261-0.00503327937833403i,0.00889769538806217-0.00502454993393149i,0.00891723787433659-0.00502492672425113i,0.00893476680343559-0.00498656342354892i,0.00893967595051277-0.00497761159690633i,0.00896440752708254-0.00493585475526488i,0.00895052081241351-0.00494341161694961i,0.00895268701857669-0.00492184462440602i,0.00897855748655051-0.00491135485019807i,0.00898681593329096-0.00489734954474753i,0.00899465424732255-0.00487754426899847i,0.00899630231810937-0.00486448553031723i,0.00900912608642377-0.00485041342970205i,0.00901652194380724-0.00483435182386215i,0.00902364282862949-0.00483497082338099i,0.00901534363014701-0.00481662364526097i,0.00901461222831125-0.00480420336875714i,0.00902492662828709-0.00481552744791493i,0.00904553263922635-0.00479911085003791i,0.00905741996542363-0.00478722254665031i,0.00904658434045589-0.00478821898740818i,0.00906792399343445-0.00478040856122119i,0.00904555522631085-0.00477296498741662i,0.00904761233230871-0.0047680866772396i,0.00905922114675513-0.00477234937842631i,0.00904862027967769-0.00476140013476936i,0.00905646354970949-0.00476535147118678i,0.00902382388931559-0.00475889085666142i,0.00905308602265745-0.00475317592806751i,0.00905241629632092-0.00478323418993742i,0.00906309552084747-0.00477182761433669i,0.00904099604730817-0.00478843200427207i,0.00903659161087847-0.0047829923385139i,0.0090509040166678-0.00478782608958588i,0.00904725282117679-0.00479000325731105i,0.00904493648453899-0.00480356735533333i,0.00903790406745816-0.00479055773812522i,0.00902914541028993-0.00482234855539919i,0.00905843371295727-0.00480111701230771i,0.00901743911130574-0.00483273531914087i,0.00902764168294619-0.00483787292124961i,0.00903455272443247-0.0048418974829083i,0.00902924724819792-0.00485598870734479i,0.0089980554439905-0.00488147874427773i,0.00898822027933499-0.00487317732615521i,0.00899465600133151-0.00489861785255983i,0.00897945457941543-0.00490776438487243i,0.00896116589597444-0.00492319483744323i,0.00892195928403599-0.0049203324699102i,0.00893627015971888-0.00496631394296494i,0.0089283230149059-0.00497957139697032i,0.00892957096243238-0.00498786818465656i,0.00891642295653522-0.00500479950322397i,0.00888270467631365-0.00504316747823175i,0.00890272496991392-0.00504259745562652i,0.00888218024381092-0.00506136171464071i,0.00886186633183027-0.00509806647087045i,0.00885523737295562-0.00511703778271281i,0.00884209381775957-0.00514018904638837i,0.00882952284378639-0.00514822178642354i,0.00881799235805229-0.00517344304317621i,0.00878414131489526-0.00521133167535253i,0.00875897888888373-0.00522232740213485i,0.00875169363624239-0.00526084010002397i,0.00873879967610194-0.00529067890737269i,0.00871358657815194-0.00529728269343501i,0.00870835860353029-0.00531669538113577i,0.00866493917409236-0.00536212235104103i,0.00864884591611126-0.00539321765129853i,0.00863513874666414-0.00543306903350021i,0.00861909082096487-0.00546961826742516i,0.00860228976809128-0.00550115972122615i,0.00856121754821192-0.00552999194053925i,0.00852513189057034-0.00556360524099173i,0.0085233042467051-0.00559680429329906i,0.00850296483541035-0.00562804900072279i,0.00848489127712373-0.00566426943251664i,0.00844868550914947-0.0056896477916718i,0.00840942495611594-0.0057163904954571i,0.00838997902426838-0.00576470165171267i,0.00835992366328082-0.00579611355790164i,0.00833727254440872-0.00582225900860378i,0.00832279659885138-0.00588066671305611i,0.00827603835071622-0.00589839912871344i,0.00825169539110178-0.00596420570572521i,0.00820036741827762-0.00597695220755602i,0.00817341275461422-0.00603621571735335i,0.00814649239897639-0.00605653588187006i,0.00811183723510525-0.00611379130326034i,0.00806366040775307-0.00615464359374525i,0.00803545934421689-0.00617959909788357i
0.00999921175254523-0.00403147537609501i,0.0100409578174005-0.00397618998733441i,0.0100309600110107-0.00393810118720461i,0.0100482819076592-0.00388070021002638i,0.0100803553892904-0.00383915469977998i,0.0101157772817375-0.00380061605046449i,0.0101306074002215-0.00373160843345365i,0.0101573088590351-0.00368560952895451i,0.0101845452606922-0.00361982983379469i,0.0102015475466787-0.00358791783575531i,0.0102329787592302-0.00354743757694513i,0.0102232975305743-0.00350032305147257i,0.0102357630148591-0.00345587126939343i,0.010232947101575-0.00338552017558426i,0.0102725362379713-0.00334307525518193i,0.0103087251899059-0.00331168966149501i,0.0102998595264039-0.00327085999262978i,0.0103403745518357-0.00323505047127392i,0.0103607242119161-0.0031913881590244i,0.0103833978903803-0.00314381276405676i,0.0103734857069844-0.00312320192049793i,0.0103950368353671-0.00306703966613679i,0.0104008703634729-0.00303340942710501i,0.0104116189107897-0.00300172606513917i,0.0104343661391596-0.00293717004234695i,0.0104418030628465-0.00290921437835334i,0.0104435078961616-0.00287299060179164i,0.0104590614675158-0.00287103018812277i,0.0104507562037414-0.00281475031509795i,0.0104836636830528-0.00277871771691744i,0.0104966360285022-0.00274957514831206i,0.0105055646694487-0.00272447281576368i,0.0104970702207683-0.00268535041715642i,0.0105104785802577-0.00267820488034169i,0.0105290571075344-0.00264056961076073i,0.0105105089752352-0.00260027809502497i,0.0105345900135785-0.00261034749987613i,0.0105693729357603-0.00254456986806802i,0.0105505400212683-0.00253097234338351i,0.0105518023391894-0.00254468073741818i,0.0105925171208461-0.00250357420430771i,0.0105849777847577-0.00248595532420521i,0.010591773361791-0.00246945436014886i,0.0105830532802794-0.00242903466164692i,0.0105840270948443-0.00240796064487014i,0.0105889877754058-0.00240684213141055i,0.0105639827300027-0.00238367119888989i,0.0106075410941301-0.00235666886364947i,0.0106150994551586-0.00235836428873027i,0.0106058563927858-0.00233530874277097i,0.0106072793905616-0.00233172834544823i,0.0106130537844763-0.00231540283678955i,0.0106071855146823-0.00231771091934593i,0.0106175266584987-0.00230229224018818i,0.010620182093023-0.00228079301524467i,0.010623727346389-0.00228103784081113i,0.0106376069510912-0.00226324969069845i,0.0106320870952218-0.00225108747427103i,0.0106313530868004-0.00225595527291009i,0.0106355793115165-0.00224377159220824i,0.0106238606163062-0.00224962579522614i,0.0106347863636565-0.00224648864928286i,0.0106447334516292-0.00223630217970921i,0.0106434929112065-0.00225454061466667i,0.0106263645015764-0.00224565428394671i,0.0106471981670454-0.00223221503079464i,0.010633761682925-0.00222006472365705i,0.0106244453860844-0.00225196690853167i,0.0106545444873772-0.00224814745516022i,0.0106365012534084-0.00224684316139988i,0.0106308840616807-0.0022614923329094i,0.0106352505205591-0.00226461131202624i,0.0106416842664999-0.00226828697970653i,0.0106568016713015-0.00225783874743762i,0.0106390805702428-0.00227596442546443i,0.0106229780519163-0.0022884259954439i,0.0106286113518112-0.00230587515752143i,0.0106180633533605-0.00230394724504545i,0.0106147005616223-0.00231836282638934i,0.010614144661627-0.00233844333752323i,0.0106086211765711-0.00234661318747992i,0.0105971465373117-0.00236943276845652i,0.0105928047676738-0.00239495409933304i,0.0105851945018166-0.0024135231323137i,0.0105978065771891-0.00243007694446711i,0.010618559832345-0.00244461647014857i,0.0105828835357236-0.00245139462496838i,0.0105694582262325-0.00246795807730046i,0.0105707232100235-0.00249543554307945i,0.0105499927079772-0.00252953458604477i,0.0105691915881902-0.00251068149987018i,0.0105305525223712-0.00255972452673063i,0.0105268183788351-0.0026120792948433i,0.0105241398003451-0.0026123727010472i,0.0105530129135013-0.00264695559936919i,0.0105242896820193-0.00268050140965572i,0.0105139980966508-0.00268323815500263i,0.0105140284376774-0.00272765289734455i,0.0104914050141565-0.00275867363942692i,0.0104919424032658-0.00279614128013947i,0.0104618013499608-0.00281628852933249i,0.0104476511602606-0.00285601431414216i,0.0104417691259422-0.00289886358772988i,0.0104095408724714-0.00293091909203216i,0.0104312948726604-0.00296804869611732i,0.0103956104276245-0.00300045417357636i,0.0104025527299937-0.00302554749049035i,0.0103800235792214-0.00307403208644768i,0.0103698946033391-0.00308731758719032i,0.0103529888019907-0.00314442991811051i,0.0103555531608622-0.00319143228126506i,0.0103444055160006-0.00323174951608615i,0.0103318388397626-0.00326522453861246i,0.0103143534252853-0.00332113799786418i,0.0102943015975912-0.0033647589231427i,0.0102714610124307-0.0033983403590139i,0.0102354870113715-0.00344450898920554i,0.0102419547802009-0.00348795474877699i,0.0102129978485158-0.00354187952867147i,0.0102056948589468-0.00358691805672811i,0.0101817614754928-0.00366031777957993i,0.0101493384168358-0.00366947042969108i,0.0101075904849555-0.00373728598807644i,0.0101191292854972-0.00378462454349184i,0.0100873858808361-0.00382642925147897i,0.0100579202278974-0.00387741427301903i,0.010036329697279-0.00396112489516847i,0.0100301306060625-0.00401197639368474i
0.0111912658940071-0.000892845164461962i,0.0111845225268746-0.000813351690488608i,0.0112056960872451-0.000764285858387574i,0.0112240696025083-0.000703184348975328i,0.0112160232007752-0.000656449717954618i,0.0112288769591252-0.000584088567025669i,0.011225938896009-0.00053418177505853i,0.0112334468882257-0.000482533140101733i,0.0112385150788556-0.000422229362917455i,0.0112391495267371-0.000358336017623789i,0.0112394016402219-0.000299301089601973i,0.011231805956381-0.000256591072407893i,0.0112386524120935-0.000212851703793268i,0.0112566073345727-0.00014018795425441i,0.0112562762595285-0.000120664121089961i,0.011223019325218-5.59978549428219e-05i,0.0112553592518748-7.60406079447161e-07i,0.0112619338680366+1.71947165156689e-05i,0.0112536326930852+0.00010457192019682i,0.011269123794208+0.000131315686891817i,0.0112775197181982+0.00017491664885828i,0.0112731942567428+0.000213987040764917i,0.011269872706553+0.000234979699084596i,0.0112810209367475+0.000307284977297312i,0.0112666902186848+0.000345826872602973i,0.0112876294870199+0.000386941699407118i,0.0112662985521882+0.000429600658500517i,0.0112784239280424+0.000457507218103315i,0.0112607631749242+0.000476847721465856i,0.0112531917815888+0.000515528348474904i,0.0112792983661137+0.000552922853037624i,0.0112561602534764+0.000586586164663579i,0.0112830517012776+0.000621628710125097i,0.0112608415011267+0.000617794919186053i,0.0112617293458217+0.000667343217531901i,0.0112584594668282+0.000718578968749363i,0.0112645231035998+0.000721951998885243i,0.011279486650816+0.000756501425418556i,0.0112510256379801+0.000767752723913183i,0.0112794784490672+0.000805448984884985i,0.0112570531578705+0.000845083707542738i,0.0112742738049525+0.000873101552248541i,0.0112597415481726+0.000876417274622594i,0.0112483189539972+0.000902377521026191i,0.0112708648403649+0.000920078717536445i,0.0112572378291746+0.000937774328282089i,0.011252142595139+0.000962218813119406i,0.0112422242713929+0.000979954553968581i,0.0112453274475328+0.000994563890134052i,0.0112659551326997+0.00100882257659688i,0.0112448827065621+0.0010070456673966i,0.0112689620893837+0.00102372391447119i,0.0112374604979331+0.00105116779892909i,0.0112582478001014+0.00105034269429325i,0.0112447421485776+0.0010899205394316i,0.0112363231444243+0.00107889263162918i,0.0112348344566024+0.00108441758342672i,0.011237560462904+0.00110289064291351i,0.011253715039864+0.00110802951037371i,0.0112571627646987+0.00109661530594323i,0.0112505077468325+0.00110542977670163i,0.0112390262280014+0.00112169143434393i,0.011254046759638+0.00108753431838904i,0.0112528493462817+0.00111702413016248i,0.0112691790833178+0.00111465157826347i,0.0112712540419081+0.00110348429578441i,0.011265401413334+0.0011324589241713i,0.0112454470830147+0.00112450872742821i,0.0112627871681083+0.00111286481169027i,0.0112768510838026+0.00111378215863462i,0.0112334228283875+0.00110509911525704i,0.0112382712702787+0.0010722383459286i,0.0112498624698067+0.00106360547710373i,0.0112669994793745+0.00109217634745431i,0.011265904152812+0.00106080011512383i,0.0112543697893157+0.00103661375893179i,0.0112439481007306+0.00104703194558562i,0.0112612756975052+0.00104460466440849i,0.0112511414325457+0.00102998475802901i,0.0112619224940145+0.00100597958506466i,0.0112565932727849+0.000985963809582354i,0.0112657934220878+0.000975381835189835i,0.0112424117884743+0.000970514161197151i,0.0112595474735893+0.000944610990301171i,0.0112694152909727+0.000923199927108245i,0.0112706182521885+0.00090447159405023i,0.0112457397365973+0.000844445289491428i,0.0112720114427194+0.000841316899899614i,0.0112628375211478+0.000859547074743521i,0.0112541737073199+0.000817555042636699i,0.0112646851049159+0.000765851614814487i,0.01125929696221+0.000744234123514864i,0.0112465079411078+0.000732321381169668i,0.011265155367338+0.000710329198874129i,0.0112642194469277+0.000667983968042758i,0.0112884852955003+0.000655332289341027i,0.0112673938045127+0.000599055843358056i,0.0112593610007377+0.000564455359052266i,0.0112599588231706+0.000539081578069798i,0.0112605811149996+0.000498424229835252i,0.0112664812226403+0.000476477888982723i,0.0112688033225891+0.000450673913529904i,0.0112646831536059+0.000428170639498465i,0.0112529122583273+0.000378265118302821i,0.0112755064276459+0.000340707359786302i,0.0112667247735402+0.000286305440290568i,0.0112753761117578+0.000238240728058237i,0.0112722142944139+0.000190123988065472i,0.0112646601511612+0.000167113981776765i,0.0112560591603819+0.000132666960274503i,0.0112629022765051+7.68937425628031e-05i,0.0112867006363146+2.16174041951481e-05i,0.0112585619667132-1.95766470125412e-05i,0.0112695089380905-3.32280208128721e-05i,0.0112432708680598-0.000101161315743885i,0.0112361346466985-0.000154214559917167i,0.0112676420988028-0.000197498696868845i,0.0112376811016486-0.000260618280566657i,0.0112582623459197-0.000297979472632003i,0.0112203090720676-0.000371422269995255i,0.0112208895542929-0.000409274720113364i,0.0112055721478557-0.000467686538491881i,0.0112103354003118-0.000541883558935783i,0.0111913224316526-0.000598751368458421i,0.0111990586774416-0.00064349013929271i,0.0111937993128432-0.000691910122155186i,0.0111724649248799-0.000764328194252608i,0.011174593110985-0.000834830526477758i
