0.0249166042973446+0.00244587330126288i,0.0248981668737931+0.0025041262442542i,0.024911152028192+0.00249645437398277i,0.0249010622568392+0.00252739581272304i,0.0249385129154778+0.00253573819889961i,0.0248877929884328+0.00254865506257869i,0.0249097918911529+0.00258344784538635i,0.0249089818499671+0.00260462848226949i,0.0248977196142144+0.00260974473876442i,0.0249132872095324+0.00263125581941723i,0.0249013670875788+0.00262412160076478i,0.0249146391253517+0.00265059902675614i,0.0249092842110949+0.00267176288917764i,0.024899263163449+0.00267899840957052i,0.0249165333068772+0.00268123999780571i,0.0249052986789676+0.00271099587873429i,0.0249003714248155+0.00272533223085943i,0.0249204559240034+0.00274531056173967i,0.0249002934952309+0.00276054817173965i,0.0248960795818937+0.00275688795166352i,0.0248992847360202+0.00277957596240265i,0.0249146498871295+0.00278879625497416i,0.0248981865633292+0.00279538646275042i,0.0249010361789891+0.00281869080971155i,0.0248941687928558+0.00282586771869579i,0.0248893203455871+0.00284655666967045i,0.0248927731136222+0.00286549495544783i,0.024914008357232+0.00285831399754413i,0.024898587120453+0.00286305400948343i,0.0248996162597209+0.00288721275613656i,0.0248738316062607+0.00288605284069612i,0.0248864193414318+0.00291843765700742i,0.0248863489234126+0.00291117550059002i,0.0249009811423165+0.00292338676170875i,0.0248698022658219+0.00293449250127943i,0.0248965736409333+0.00294204567408819i,0.0248905930670661+0.00295384870858557i,0.02490336997435+0.00295445738437244i,0.0249093224576466+0.00296296218361948i,0.0248922572747862+0.00297253277171851i,0.0248990030485503+0.00299098621013719i,0.0248930527629246+0.00297073336182831i,0.0249053539036635+0.00298417475366293i,0.0248952650208658+0.00301019304758107i,0.0249081645189518+0.00299978669365947i,0.0248787749404201+0.00299918094124166i,0.0248730289890134+0.00299940512069762i,0.0248744101680987+0.00301459997783497i,0.0248811843909691+0.00302277282446552i,0.0248760592762816+0.00302988969842836i,0.0248987418813203+0.00304249401390018i,0.0248995397210506+0.00305158308400289i,0.0248940221694915+0.00303683717679115i,0.0248687184514709+0.0030323395992595i,0.0248898234342314+0.00305180588959431i,0.0248877915018945+0.00304640530885704i,0.0248823673055587+0.00305505425458802i,0.0248907925633387+0.00305038501446593i,0.0248729966235233+0.00307671356227332i,0.0249098417448381+0.00306418610736178i,0.0249032591193936+0.00304576138107974i,0.0248859197530165+0.00305061946382889i,0.0248890799995478+0.00306317801409062i,0.0249055476932031+0.00303866357451678i,0.0248899472318405+0.0030759912587685i,0.0249016440225251+0.00307274822397016i,0.0248977257735408+0.00305352058018355i,0.0248894096867637+0.0030557271156271i,0.0248711098043324+0.00305391691474056i,0.0248783686383416+0.00305891645251379i,0.0248863624391479+0.00306533802865215i,0.0248933794486447+0.00306768515399686i,0.0249072603441753+0.0030534718590894i,0.0248961466847004+0.00304742650627943i,0.0248956913575711+0.00305560215406942i,0.0249207123101767+0.00304827936972809i,0.0248986954001164+0.00303598097872575i,0.0248763604163245+0.0030331023665865i,0.0248956546346265+0.00302457794545828i,0.0248698893443879+0.00302545965694117i,0.0248844747001712+0.00302506736195385i,0.0248997719653336+0.00299762514997547i,0.024881900729234+0.00302735639105611i,0.024883473660999+0.00302400072075528i,0.0248744929902204+0.00300009076226645i,0.0248811753230801+0.00301919487243739i,0.0249062734951525+0.00299364356659663i,0.0248864842421203+0.00298004972569309i,0.0248745291667413+0.00298527857134134i,0.0248845894488364+0.00298137045931695i,0.0249138981568989+0.00295825959479032i,0.0248779392032712+0.00296670820015924i,0.0248908064377965+0.00293229912455684i,0.0249032187511122+0.00294063223648263i,0.0249045459030349+0.0029283707423188i,0.0248964751658864+0.00291927327798614i,0.0248871418073992+0.0029137374079514i,0.0248926885037298+0.00287999840086463i,0.0249018912459335+0.00287356151289503i,0.0248890587831262+0.00287724471794345i,0.0248902261515612+0.00287943922274432i,0.0249081711486407+0.00285839031783308i,0.0249042684005431+0.00285603154903382i,0.0248909599338158+0.00282324898820287i,0.0249012768447482+0.00283815940239112i,0.0249078367144223+0.00280535118511717i,0.0249139055190858+0.00281203473494649i,0.0248986440489894+0.00278548496642033i,0.0248955430649244+0.00275561656949237i,0.0248938134417391+0.00277585557247117i,0.024900477917348+0.00274802276214138i,0.0249222354770467+0.00275880288809394i,0.0249020392185128+0.00270662010949527i,0.0249059584249588+0.00272648303427786i,0.0249244836222934+0.00269228550467717i,0.024879463066217+0.00269451019311516i,0.0249075708629834+0.00267324322053534i,0.0249158458778201+0.00266677524367315i,0.0249109029731487+0.00264963737254062i,0.0249052708300426+0.00264125572492458i,0.0249089295035043+0.00261774668606774i,0.0248904856197023+0.00256773466360808i,0.024902328288989+0.00256662947640489i,0.0249052874884653+0.00256179065025387i,0.024913934212044+0.00253359404051987i,0.024898554346908+0.00249022025077582i,0.0249010172346421+0.00248405446474177i,0.0248908325222356+0.00247661616048149i
0.0236548230414571+0.0153152123700371i,0.0236307904269789+0.0153372172671992i,0.0236489971762447+0.0153529191841976i,0.0236249341324446+0.0153697643180002i,0.0235982787067858+0.0153835274281761i,0.0235989429410082+0.0154035132976488i,0.0235811314210536+0.0154184071373632i,0.0235703728233781+0.0154421026042802i,0.023546352405039+0.0154232056555306i,0.0235557796645858+0.0154600057393997i,0.0235535323695223+0.0154941859446589i,0.023523047032694+0.0155028963604169i,0.0235325936879821+0.0155191904581143i,0.0235196834035292+0.0155310001695939i,0.0235093983262354+0.0155472251125354i,0.0235004923283099+0.0155586316714155i,0.0234916273297874+0.0155766887179279i,0.0234888077775056+0.0155981267691678i,0.0234757962590671+0.0155932365404745i,0.0234650068907789+0.0156139742120724i,0.0234532357098446+0.0156205365549307i,0.0234747852972592+0.015640518522737i,0.0234636780500805+0.0156576453124035i,0.0234473468770497+0.0156844560292266i,0.0234544018261702+0.015673254431941i,0.0234436476420164+0.015672330332182i,0.0234102775179546+0.0156915877615096i,0.0234177328075746+0.015703565524926i,0.0234006146567615+0.0157193808328419i,0.0234098695499664+0.0157255644567704i,0.023409165948093+0.0157537429705891i,0.0234019806603841+0.0157373033013637i,0.023384421130661+0.0157503868852181i,0.0233790219295301+0.0157486184850624i,0.0233718164731681+0.01577278474865i,0.0233766010809407+0.015766218106178i,0.0233881528843995+0.0157839254600051i,0.023380268689617+0.0158001220302494i,0.0233455604804121+0.015795025731248i,0.0233569352056393+0.0158215464672047i,0.0233573160038399+0.015819172307001i,0.0233579546056857+0.0158372428183923i,0.0233492519904692+0.0158393969519761i,0.0233496697698003+0.0158371681972302i,0.0233422351145089+0.0158408323584747i,0.0233415567946034+0.0158420285377922i,0.023324502197546+0.0158640704369008i,0.0233352972433573+0.0158279556581573i,0.0233463975552852+0.0158595396035599i,0.0233359470214314+0.0158763958587475i,0.0233275882262641+0.0158699991724353i,0.0233302787504342+0.0158690125940593i,0.0233302309834505+0.0158792794517062i,0.023319381490347+0.0158743315387036i,0.0233209830867421+0.0158782263931071i,0.0233246849093788+0.0158976204743219i,0.0233298513132015+0.0159025697879848i,0.0233074087835976+0.0159006297047147i,0.0233215495603039+0.0158929856654405i,0.0233206725034466+0.0159012774875053i,0.0233262485627217+0.0158867331139715i,0.0233236367770746+0.0158978149096916i,0.0232971378113887+0.0158862245300434i,0.0233084246004737+0.0158947209867766i,0.0233096285435128+0.0158848805632076i,0.0233088063488313+0.0158902331807848i,0.0233152925913291+0.0158976790235517i,0.0233174998327062+0.0159062189159518i,0.0233179828170954+0.0158958241409011i,0.0233007661863974+0.0159246006436385i,0.0233005497867812+0.015883407665855i,0.0233222601816426+0.0158940970435647i,0.0233249863385619+0.0158827786310205i,0.0233176523352441+0.0158860325922098i,0.0233252163236593+0.015882773421416i,0.0233412229698983+0.0158635686403252i,0.0233283759462149+0.0158856818227848i,0.0233172332646115+0.0158693088835867i,0.0233448204591841+0.0158824553194118i,0.0233183973809735+0.0158874492469081i,0.0233315790903995+0.0158767501957209i,0.0233426381910934+0.0158538533200253i,0.0233326819196159+0.0158744335939655i,0.0233402536395306+0.0158563836388152i,0.0233536018188512+0.015816072505377i,0.0233485459908912+0.0158186691964526i,0.0233475778534134+0.0158445746483541i,0.0233639250651629+0.0158197359154783i,0.0233644056202447+0.0158123514529103i,0.0233637762682805+0.015784039468446i,0.0233777633463851+0.0158094786951722i,0.023363435577634+0.0157777486244785i,0.0233717936061131+0.0157706186646302i,0.0233802969833908+0.0157858727459362i,0.0233726740841437+0.015761069953536i,0.0233921675887895+0.0157575929009262i,0.0234035400610024+0.0157615770966892i,0.0233993533003261+0.0157430953526126i,0.0234033788000355+0.0157363084779781i,0.0234244612037061+0.0157391456422577i,0.023425179070459+0.0156940475025608i,0.0234283230947903+0.0157135194447064i,0.0234158669125818+0.0157019424836036i,0.023459953056833+0.0156949750947356i,0.0234308203736509+0.0156683085309595i,0.0234523557869829+0.0156593837908317i,0.0234624095516203+0.0156485090609518i,0.023460654830393+0.0156321182106851i,0.0234798926458442+0.0156247145929802i,0.0234607793509072+0.0156000706245764i,0.0234937001450948+0.0156098095673194i,0.023497761970259+0.0156032567183356i,0.0234978921472985+0.0155836121734142i,0.0234944929247371+0.015566314248456i,0.0235156044550365+0.0155419669920835i,0.0235253811046704+0.0155513314907037i,0.0235145310192075+0.0155344886703792i,0.0235359616109632+0.01549496189214i,0.0235355578817662+0.0154976303912822i,0.0235588753864801+0.0154771463742423i,0.0235608512668527+0.01545486117812i,0.0236010866458002+0.0154543631544311i,0.0235879081526653+0.0154233814831447i,0.023604163679284+0.0154226418854677i,0.0236111641958586+0.0154092696496842i,0.0236111199147224+0.0153779029156422i,0.0236329105711281+0.0153483905798726i,0.0236356406703033+0.0153332354644514i
0.0144773939155675+0.0261667391734315i,0.0144638214672535+0.0261759509393774i,0.0144277073471502+0.0261733259423811i,0.0144248990227508+0.0262045857677689i,0.0143914055245377+0.0262154394322885i,0.0143951452973232+0.0262336896991644i,0.0143775213792738+0.0262381786226434i,0.0143487392251832+0.0262429129156615i,0.0143242037999727+0.0262758324982627i,0.0143125654181446+0.026263141977991i,0.014292318217103+0.0262784647328466i,0.0142821995282723+0.0262845996276085i,0.014263125956663+0.02628552679938i,0.0142424878414688+0.0262969806878908i,0.0142563478588098+0.026334726754008i,0.0142152709436602+0.0263261375495907i,0.0142085032734284+0.0263510914137393i,0.0142153123505093+0.0263621962998689i,0.014182145335931+0.026347019179007i,0.0141663874119999+0.0263610426369357i,0.0141500286762236+0.0263654076124352i,0.0141416867142451+0.0263613454980023i,0.0141203485216025+0.0263716988757511i,0.0141360434833213+0.0263986560770379i,0.0141196822163334+0.0264189442836231i,0.0140752965964124+0.026415446083576i,0.0140948072176024+0.0264159821602395i,0.0140702847148624+0.0264299826966908i,0.0140479140632208+0.0264237770774747i,0.0140551016707171+0.0264338033060611i,0.0140443197176425+0.0264302651621018i,0.014027798295665+0.026452075900345i,0.0140269495194259+0.0264592481184961i,0.0139996520772288+0.026468925685259i,0.0139922056056315+0.0264664943994214i,0.0139860664616219+0.0264664306358347i,0.0139718172478809+0.0264624729765173i,0.0139848459198421+0.0264755238516139i,0.0139844093843028+0.0264839933784531i,0.0139611472471643+0.0264634094517851i,0.0139475506012848+0.026468214179031i,0.0139335673380685+0.0265047178430517i,0.0139555626054084+0.0264967804371746i,0.013929368373578+0.0264829136495955i,0.0139323435665163+0.0265085461784644i,0.0139008749687236+0.0265128464137563i,0.013905028051758+0.0264988582639599i,0.0139040769842444+0.0265023945668953i,0.0139071225851059+0.0265082710683604i,0.0138894950132674+0.0265159877361549i,0.013888073661819+0.0265351551332888i,0.0138974543083601+0.0265435437270202i,0.0138807942015385+0.0265282465850324i,0.0138757375651831+0.0265406529197189i,0.0138862350212014+0.0265231390569583i,0.0138654185669374+0.0265529594154438i,0.013854080153632+0.0265537507662493i,0.0138573945499692+0.0265406009992587i,0.0138598975078187+0.0265429080096344i,0.0138713057042475+0.0265553661520054i,0.0138557892126519+0.026555285854513i,0.0138528001514204+0.0265452703493268i,0.013871657853936+0.0265339165485049i,0.0138522845524473+0.0265393023205275i,0.013894716743531+0.0265452171509559i,0.0138488229894994+0.0265382413572706i,0.0138600087242046+0.0265160441127311i,0.0138530033214208+0.0265425241547918i,0.0138558252475134+0.0265542718618632i,0.0138787896492048+0.0265626192801742i,0.0138947832074032+0.0265323923499049i,0.0138848627824458+0.0265188955487488i,0.0138907833084259+0.0265321005344366i,0.0138888184113541+0.0265476164994217i,0.0138681053155348+0.0265390361331586i,0.0138952783072083+0.0265325092240215i,0.0139003256800095+0.0265451992335959i,0.0138742662643414+0.0265226477914768i,0.0138954248421961+0.0265288173138635i,0.0138694699310377+0.0265254352905657i,0.0138972079205041+0.0265178885683277i,0.0139054365819067+0.0265079583289773i,0.0139245423787808+0.02651051434215i,0.013931767508601+0.0264977476957939i,0.0139000585719148+0.0265019491652899i,0.0139211826845887+0.0265123045783282i,0.0139343526839352+0.0264963680898415i,0.0139515756292171+0.0264965620216756i,0.0139500066245166+0.0264901537084448i,0.0139628500124778+0.0264723985945956i,0.0139534584846223+0.0264930729279899i,0.0140015498010236+0.0264917885668442i,0.0139908177755889+0.0264954059436754i,0.0139874455776303+0.0264473489597175i,0.0139801831382447+0.0264731442589392i,0.0140063868343499+0.0264727124188127i,0.0140048213451221+0.0264419938990395i,0.0140191091953139+0.0264406959985641i,0.0140421017509871+0.0264302409517466i,0.01404766537687+0.0264282903521383i,0.014049405279838+0.0264388499712503i,0.0140679571406076+0.0264218908844264i,0.0140726622536652+0.0264018124913959i,0.0140656307683615+0.0264146262622655i,0.0141090073364013+0.0263934457368178i,0.0141232096042599+0.02639097290104i,0.0141334140261309+0.026378659020375i,0.0141250448855766+0.026376533975867i,0.0141705210128424+0.0263680848945574i,0.0141624139872048+0.0263640220224265i,0.0141884260537369+0.0263495504853012i,0.0141847034016495+0.0263304532934223i,0.0142273847101775+0.0263356750990153i,0.0142170680746784+0.0263050388917997i,0.0142342137664381+0.0263227510640053i,0.0142570952503718+0.0263072657071764i,0.0142827502556753+0.0262785787699256i,0.0142798743990296+0.0262880699880031i,0.0142938503586503+0.0262826613391166i,0.0143154179257909+0.0262588112781941i,0.0143299187019047+0.0262444271284385i,0.0143554696760256+0.0262473344915613i,0.0143612511526511+0.0262498830065918i,0.0143761511944275+0.026219283309008i,0.0144059987508425+0.0262371182133195i,0.0144298571642386+0.0262291555030781i,0.0144155019865446+0.0262086597231041i,0.0144396999465251+0.0261853968148i
-6.09241024107657e-05+0.0301263455963496i,-9.42979557141464e-05+0.0301499445982065i,-0.000125172005031623+0.0301433858962446i,-0.000137514769663165+0.0301446153993099i,-0.000136867625358926+0.0301223218125148i,-0.000182579141299086+0.030152406337732i,-0.000183995775003282+0.0301548181663907i,-0.000220061109628118+0.0301493450879742i,-0.000232725977814789+0.030159001516825i,-0.000255843677855256+0.0301472158819146i,-0.000273047606596106+0.0301350705291258i,-0.00025983477230902+0.0301449515433926i,-0.000283517223241996+0.030153763982006i,-0.000347527868793168+0.0301637937330281i,-0.000343173595320281+0.0301792926928248i,-0.000362979867339833+0.0301382504239781i,-0.000369184743160716+0.0301409161079693i,-0.000397144226215236+0.0301511320759513i,-0.000417294314677653+0.0301636946113119i,-0.000408558445715149+0.0301574565647957i,-0.000434589634446062+0.0301583027113192i,-0.000462053812980541+0.0301392466462598i,-0.00047509183988045+0.0301640745153051i,-0.000489709510011352+0.0301518074512148i,-0.000493688894177252+0.0301607301204946i,-0.00052889971443522+0.0301468299915337i,-0.000519459330822468+0.0301559795629488i,-0.000547328081502729+0.0301570662129808i,-0.000552964394354052+0.0301585468450251i,-0.000578991078743966+0.0301698431159987i,-0.000594145389103611+0.0301557171568408i,-0.00058526730193016+0.0301537095982919i,-0.000591239365552945+0.0301614893663726i,-0.000599218233176382+0.0301586953455241i,-0.000609855496416082+0.0301648621332086i,-0.000645399150436427+0.0301725240559355i,-0.000640641883398028+0.030163722672123i,-0.000660200031662742+0.0301535514770157i,-0.00065984084607501+0.0301568733443554i,-0.000669178360137379+0.0301680348524568i,-0.000690522751292999+0.0301547861157146i,-0.00067464087557863+0.0301649664517993i,-0.000695376016480259+0.030146110875651i,-0.000702412025997678+0.0301647405658269i,-0.00072145543583271+0.0302062717462499i,-0.000715897432350939+0.0301704286256433i,-0.000733009799573843+0.0301634124358037i,-0.000730173833985448+0.0301756018921442i,-0.00074292690099207+0.030179016743851i,-0.000752587259003646+0.0301653685651975i,-0.000726246360631473+0.030181388957851i,-0.000751475698041868+0.0301677487364269i,-0.000754150407304015+0.0301716910071095i,-0.000757006302138956+0.0301655320185069i,-0.000760368451125021+0.0301635378227488i,-0.000768771886674944+0.0301628207487282i,-0.000781530288644073+0.0301447234059345i,-0.000753471674399166+0.0301901709361597i,-0.000786161820564842+0.0301564150108558i,-0.000773858247121949+0.0301579316605837i,-0.000763733467087936+0.030169989973941i,-0.000784735641653196+0.03015845100005i,-0.000789077360959945+0.0301822380744359i,-0.000773910404047235+0.0301879443243684i,-0.000774340165598035+0.0301686666275166i,-0.000756018191018973+0.0301658168987535i,-0.000779052049583053+0.0301586317095796i,-0.000766103409741156+0.0301713741529781i,-0.000772993452707361+0.0301820255715149i,-0.000759813651197896+0.0301623291073159i,-0.000746911042043139+0.0301675821841809i,-0.000757203394606972+0.0301826206534903i,-0.000780443899643801+0.0301616150903052i,-0.000769614742734539+0.0302019074873825i,-0.000759772738486289+0.0301817047211194i,-0.000761238879905599+0.0301723092084787i,-0.000756730031937585+0.0301776010584816i,-0.000758657855317212+0.0301669662339938i,-0.00074929799467218+0.030173464925154i,-0.000754935050938654+0.030178751003934i,-0.0007593556227613+0.0301560065569223i,-0.000741119516376106+0.0301596108459897i,-0.000737224784733235+0.0301591478228444i,-0.000717274314879369+0.0301714195417751i,-0.000726416588652417+0.0301661109613547i,-0.000715081268202519+0.0301638315933868i,-0.000698402472315535+0.0301622744679014i,-0.00066803248209728+0.0301699044614693i,-0.000684951063025218+0.0301533304878676i,-0.000689579483106639+0.0301536428610689i,-0.000645741185160006+0.030159999236818i,-0.000654978538407614+0.0301596790568769i,-0.000629129707876712+0.0301524766711573i,-0.000639113320594205+0.0301711792567412i,-0.000641791068108662+0.0301739925606981i,-0.000612142569600431+0.030182331897613i,-0.00060121589977241+0.0301549621218134i,-0.000590710931003889+0.0301466565261241i,-0.000580593833279942+0.0301709337976167i,-0.000592823330840954+0.0301706451795234i,-0.00056172015864018+0.0301589779531536i,-0.000520474200182491+0.0301636691534816i,-0.000533748395270685+0.0301613993588542i,-0.000509258591694202+0.0301629487868319i,-0.000513425809180159+0.0301744463938063i,-0.000485737145352174+0.0301767838595725i,-0.000488454956928717+0.0301718283157101i,-0.000457230890927695+0.0301770175509253i,-0.000440836452164486+0.0301734555240303i,-0.000425804948840695+0.0301500954991772i,-0.000407962030868839+0.0301474940530156i,-0.000380975106291127+0.0301445106422769i,-0.000359764794471168+0.0301588961760718i,-0.000349906025832691+0.0301395302959397i,-0.000314741969739308+0.0301579666682676i,-0.000325276371047361+0.0301376404398757i,-0.000290178574967745+0.0301656121703409i,-0.000308435873385063+0.0301254683405013i,-0.00026398441567389+0.0301486832096168i,-0.000253004292881512+0.0301663666372849i,-0.000218038207474437+0.0301620638068626i,-0.000200890585095951+0.0301399781236016i,-0.000210673501405368+0.0301385521117018i,-0.000181525790291827+0.0301190778043746i,-0.000161574613756495+0.0301462072039411i,-0.00011531757398169+0.0301386122955453i,-0.000108230576170929+0.0301479340685284i,-8.99204880233195e-05+0.030144954249183i
-0.0145210210230724+0.0249603030377194i,-0.0145309588649837+0.0249359485066435i,-0.0145477476021088+0.0249408303375276i,-0.0145870202147635+0.0249546444415409i,-0.0145994523063866+0.024941883063585i,-0.0146155230641965+0.0248956588283664i,-0.0146296918599257+0.0249148815331586i,-0.0146341160042134+0.0248992502795548i,-0.0146442873419705+0.0249084103345067i,-0.0146661932575375+0.0248759476525445i,-0.0146887550500178+0.0248711213389757i,-0.0147086171981855+0.0248578224288637i,-0.0147351870412993+0.0248586065264853i,-0.0147396811140113+0.0248520018684186i,-0.0147588149187566+0.0248375272457846i,-0.014762630381305+0.0248246912344873i,-0.0147877415768217+0.0248179230282741i,-0.0147815667848575+0.0248318840537139i,-0.0148160435580674+0.0248100568837359i,-0.0148293889436437+0.0248044293751822i,-0.0148347107839687+0.0247973093839974i,-0.0148418009995649+0.0247934298970499i,-0.0148480560177732+0.024800873841904i,-0.0148760889097432+0.0247661436304463i,-0.0148799213280605+0.0247622019752288i,-0.0149091684105035+0.0247516007365316i,-0.0149072464133118+0.0247636285093436i,-0.0149201977169536+0.0247741637975443i,-0.0149125257455372+0.0247516239311093i,-0.0149389806043786+0.0247427004355187i,-0.0149533434506572+0.0247412271483147i,-0.0149655172867986+0.0247302953220488i,-0.0149598125628205+0.0247424142136958i,-0.0149928223424105+0.0247260972708197i,-0.0149690178960162+0.0247217191865508i,-0.0149844799229866+0.0247306222779013i,-0.0150099776224272+0.0247141149583416i,-0.0150275813424931+0.0247054813620446i,-0.0150170662701185+0.0246721239944814i,-0.0150242849573163+0.0246906127414782i,-0.0150163645251504+0.0246993274314332i,-0.015053177498967+0.0246740878477034i,-0.0150455485404817+0.0246894177067278i,-0.0150586829352398+0.0246785084137459i,-0.0150795333555315+0.0246698650161004i,-0.0150684520331727+0.024683878372557i,-0.0151032960453461+0.0246902526721561i,-0.0150977064858336+0.0246645663282527i,-0.0150911929807648+0.0246587469115345i,-0.0150904223725896+0.0246576467230005i,-0.0150873763131323+0.0246531222498735i,-0.0150988918463265+0.0246547830420495i,-0.0150962818461892+0.0246563572164371i,-0.015093405583614+0.0246428100507791i,-0.0151146089936679+0.0246535710472345i,-0.0150920477035112+0.0246591516516824i,-0.0151012007826147+0.0246559193862491i,-0.0151208360474047+0.0246565723630317i,-0.0151304617944186+0.0246413168232952i,-0.0151184028375267+0.0246491256591552i,-0.0151458102937376+0.0246447730494432i,-0.0151182608322282+0.024627398995634i,-0.0151364479917518+0.0246461351389935i,-0.0151289563717328+0.0246348657231785i,-0.0151354615952066+0.024654698663668i,-0.0151365332511962+0.0246369314549637i,-0.0151180001686022+0.0246315364341232i,-0.0151064669159014+0.0246466983635136i,-0.0151063343740537+0.024654192239654i,-0.0150979808637381+0.0246378013644258i,-0.0151202562507501+0.0246320875382024i,-0.0150996815997348+0.0246583433441865i,-0.0151279492212783+0.0246365064150822i,-0.0151308271690926+0.0246429680100025i,-0.0150910163718378+0.0246535550182519i,-0.0151142257316586+0.0246403042480266i,-0.0151213392644875+0.0246595791356496i,-0.015106836150866+0.0246469135814761i,-0.0151076526479179+0.0246433632862017i,-0.0150843808861002+0.0246702291751457i,-0.0150698425464546+0.0246769920612447i,-0.0150896295731742+0.0246727607118495i,-0.0150752597294748+0.024678104819524i,-0.0150470917634521+0.0246901678382955i,-0.0150656090591781+0.024663717712338i,-0.0150347100457499+0.024684983009568i,-0.0150612763163053+0.0246840461717776i,-0.0150335743084587+0.0247020303060362i,-0.0150392433916878+0.0246948810191727i,-0.0150266133746256+0.0246957303686733i,-0.0150291214133417+0.0246849855085832i,-0.014996989547206+0.0246781574354936i,-0.0150249401899514+0.0247074261781059i,-0.0150109078463319+0.0247088018404001i,-0.0149938432062916+0.0247217861415243i,-0.0149869818374189+0.0247318496114243i,-0.0149672108574657+0.0247225760638599i,-0.0149480413147289+0.0247382528810098i,-0.0149581116226422+0.0247279893795098i,-0.0149516569814801+0.0247326720810526i,-0.0149485341110961+0.0247600378153175i,-0.014926483722983+0.0247564150285368i,-0.014901043005722+0.0247825281316087i,-0.0148878941135391+0.0247456528978777i,-0.0148907271616447+0.0247800292414033i,-0.0148728619906382+0.0247785513095581i,-0.0148621807070867+0.0247758542648295i,-0.0148518735620265+0.024796805397738i,-0.0148405707348332+0.0247978076579406i,-0.0148233244490545+0.0248089989104794i,-0.014809893937415+0.0248033306625219i,-0.0147921359237154+0.0248369305790147i,-0.0147838950907169+0.0248220699076495i,-0.0147493052750254+0.0248086801276514i,-0.0147283374045573+0.024846470432848i,-0.0147372745555733+0.0248661093254165i,-0.01471617128763+0.0248514990389848i,-0.0146925470948253+0.0248806075400142i,-0.0146786312224648+0.0248705730861233i,-0.0146701758923554+0.0248925886776437i,-0.014661072198349+0.0248757952088889i,-0.0146374278548119+0.0249076562813711i,-0.0146302147266261+0.0249132163017185i,-0.0146159856379191+0.024914358430273i,-0.0145985194934736+0.024959245546108i,-0.0145620360579391+0.024951021557214i,-0.0145386787509633+0.0249569363222694i,-0.0145355774419904+0.0249522791633893i
