0.00759023559489274-0.00166836768253505i,0.00757678669625784-0.00161149921297866i,0.00759465768471211-0.00162052238552896i,0.00758935217612124-0.00159089968979677i,0.00763148663095144-0.00158384408426871i,0.0075853511224168-0.0015721826199035i,0.00761183613897821-0.00153861442202939i,0.00761541496415878-0.00151862810759218i,0.00760844538895658-0.00151467644877839i,0.00762821046426619-0.00149430076452377i,0.00762039365081597-0.00150254168810085i,0.00763767581823969-0.00147714277143591i,0.00763623883116877-0.00145702970599478i,0.00763004446806885-0.00145081773933973i,0.00765105099648599-0.00144957291858619i,0.00764346338033422-0.00142078746247512i,0.00764209467425053-0.00140739562434807i,0.00766565015037261-0.00138833631569883i,0.00764887200267014-0.00137399264382173i,0.0076479565332892-0.00137852211254883i,0.0076543751349593-0.00135667904525346i,0.00767286956117983-0.0013482797632095i,0.00765945214634276-0.00134248699379538i,0.00766526509375426-0.0013199568634844i,0.00766127923327203-0.00131353128827122i,0.00765923125940629-0.00129357111704369i,0.0076654041844319-0.00127533937481448i,0.00768927998685782-0.00128320494804274i,0.00767642041093277-0.00127912792029662i,0.00767993299534684-0.00125561081493612i,0.00765655423588114-0.00125739130621205i,0.00767147096001363-0.00122560626868032i,0.00767365325430819-0.00123344766524179i,0.00769046251862717-0.0012217953551795i,0.00766138561274688-0.00121122851760625i,0.00769018445697706-0.00120419442905043i,0.00768615740595893-0.00119289088293849i,0.00770081442665424-0.00119276231305235i,0.00770857413217428-0.00118471844226423i,0.00769324378037215-0.00117558980099647i,0.00770165247542326-0.00115755951609255i,0.00769729366389427-0.00117821690367673i,0.00771111527620486-0.00116516160811874i,0.00770247628748749-0.00113951113097935i,0.00771675550938081-0.00115026717751087i,0.00768867587255544-0.00115120464562214i,0.00768417045024236-0.00115129434436822i,0.00768672309642538-0.00113639566011558i,0.00769460005636088-0.00112850140512181i,0.00769050926156768-0.00112164565866533i,0.00771415806388148-0.00110928511543153i,0.0077158542533171-0.00110042256460915i,0.00771116746045609-0.00111537783248502i,0.00768662714772561-0.00112006769971754i,0.00770842840084349-0.00110077670788651i,0.00770702580356875-0.00110633566922185i,0.00770216418763867-0.00109782825190162i,0.00771108543299678-0.00110262222718632i,0.00769371903033462-0.00107640167305135i,0.00773092736237582-0.00108902042524806i,0.00772464172560785-0.00110751978990077i,0.00770753321162842-0.00110271971801891i,0.00771085824072958-0.00109020257497019i,0.00772742469479613-0.00111474183524161i,0.007711857000161-0.00107742239533432i,0.00772352057335798-0.00108065710189444i,0.00771950311307383-0.00109985984105031i,0.00771102179258138-0.00109761181438182i,0.00769249060622146-0.00109936392027088i,0.00769945199950922-0.00109428965983898i,0.00770708213690189-0.00108777670192997i,0.00771366915578762-0.00108532149819004i,0.00772705360938323-0.00109940997293473i,0.00771537691411857-0.00110531371201621i,0.00771429179538766-0.00109697959795234i,0.00773861601981286-0.00110412699771526i,0.00771583524522791-0.0011162330125022i,0.00769266904196375-0.00111890217698149i,0.00771106444811901-0.00112719999131046i,0.0076843324963689-0.00112607441950539i,0.00769788306609883-0.00112620549829431i,0.00771207712598684-0.00115336902929295i,0.00769303395240274-0.00112334152529017i,0.00769336588238281-0.00112638322661296i,0.00768307479477497-0.00114996137784911i,0.00768837692614583-0.00113050748268063i,0.00771202472377123-0.00115569087848078i,0.00769071451598908-0.00116889852892511i,0.00767716748039716-0.00116326504885114i,0.00768556435202485-0.00116674991119462i,0.00771313773665885-0.00118941873165955i,0.00767537106512211-0.00118050909948765i,0.00768635768710934-0.00121443796968149i,0.00769681597488326-0.00120560526864771i,0.00769611515130364-0.00121734757656948i,0.0076859419333418-0.00122590603559633i,0.00767443101530069-0.0012308828498934i,0.00767772448111483-0.00126404251072747i,0.00768459771196701-0.00126987951232592i,0.00766935882846413-0.00126557562231097i,0.00766804222061798-0.00126273936548939i,0.00768342502115208-0.00128312517382375i,0.00767688117386803-0.0012847992131994i,0.00766085200497895-0.00131687511460696i,0.00766836789241485-0.00130123580295825i,0.00767204568130082-0.00133329256684653i,0.00767515059391143-0.00132583467878683i,0.00765684264926615-0.00135158688533943i,0.00765061181909988-0.00138063414603038i,0.00764566817185731-0.00135955007173221i,0.00764903362135374-0.00138651350329982i,0.00766740631206545-0.00137483930680678i,0.00764373848280164-0.00142610292837831i,0.00764409854138747-0.0014052953523494i,0.0076589761210596-0.00143852231735727i,0.00761021856786079-0.00143530071905879i,0.00763449906160298-0.00145554399284053i,0.00763885552431609-0.00146096102490121i,0.00762990185848217-0.00147702023604438i,0.00762016576867332-0.00148429502514849i,0.00761962631714336-0.0015066685110114i,0.00759688912087762-0.00155551577610002i,0.00760434226485986-0.00155542647798585i,0.00760281468442124-0.00155904055306134i,0.00760687631616991-0.0015859815939782i,0.00758681197416723-0.00162806843011678i,0.00758448991100058-0.00163291529663793i,0.00756941866882799-0.00163900211847073i
0.00776627737699541-0.000247156205656079i,0.00775377217173989-0.000225686578415794i,0.00778329933476339-0.000210499978111729i,0.00777035090188836-0.000194150830862534i,0.00775460546013302-0.000180864984561574i,0.00776597620897203-0.000161338247464282i,0.0077586688748271-0.000146885985289898i,0.00775821325671219-0.00012361510224292i,0.00774429571688611-0.00014292018765397i,0.00776362684089432-0.000106512325124635i,0.00777108546540691-7.27089436918654e-05i,0.00775010915423679-6.43604577758848e-05i,0.00776896897463797-4.84138864092575e-05i,0.00776517700932447-3.69377737564354e-05i,0.00776381640192343-2.10329656871011e-05i,0.00776364200267324-9.93352757656451e-06i,0.00776331669168489+7.82897451385854e-06i,0.0077688458570354+2.89846329911695e-05i,0.00776399300927198+2.38237501509966e-05i,0.00776117316887128+4.4302106580739e-05i,0.00775718325854311+5.06160840923458e-05i,0.0077863267262867+7.03602595656795e-05i,0.00778262681703464+8.72594648083612e-05i,0.0077735172689744+0.000113852450592972i,0.00778760894020356+0.000102442632888591i,0.00778370736698182+0.000101319490861421i,0.00775700651491158+0.000120386734746654i,0.00777094849118896+0.00013218285832207i,0.00776013517568466+0.000147824771776429i,0.00777551376836446+0.000153842955465943i,0.00778075342607124+0.000181863703099341i,0.00777933163485988+0.000165273670704434i,0.0077673564961862+0.000178214033572224i,0.00776736321886523+0.000176309302701625i,0.00776538583832003+0.000200345883716492i,0.0077752212734197+0.000193655973416068i,0.00779164723600056+0.000211246250369545i,0.00778846109299543+0.00022733171952041i,0.00775827536972584+0.000222130088458109i,0.00777399753696917+0.000248551064010244i,0.00777855123598978+0.00024608252528799i,0.00778318868005305+0.000264063859517959i,0.00777831131214945+0.000266133844865781i,0.00778238118754093+0.000263825805986081i,0.00777842590154867+0.000267415390820507i,0.00778105462874136+0.000268541553142787i,0.00776713514162286+0.000290517854278282i,0.00778089372565103+0.000254341763500824i,0.00779478634978475+0.000285868557917413i,0.00778695722816634+0.000302671705245044i,0.00778104925171983+0.000296225844695424i,0.00778602028765484+0.000295193922689806i,0.00778808299250206+0.000305419172403878i,0.00777917417858589+0.000300433298998018i,0.00778254688881258+0.000304293760238523i,0.00778785046776559+0.000323656941811552i,0.007794449458233+0.000328578783233383i,0.00777327051396501+0.00032661459587782i,0.00778850602287445+0.000318949768549007i,0.00778855497404225+0.000327224073312531i,0.00779488842564494+0.000312665415466171i,0.00779286550596675+0.000323736128323981i,0.00776678694895812+0.000312137843240876i,0.00777832573893219+0.000320629554757724i,0.0077796133045996+0.000310787535959166i,0.00777870636437503+0.000316141704519819i,0.0077849394829348+0.000323592248296165i,0.00778672519231781+0.000332140002002995i,0.00778661818701915+0.000321756265804482i,0.00776864303973873+0.000350547009002054i,0.00776749950717243+0.000309371504864615i,0.00778811404410185+0.000320081627210943i,0.00778957548901849+0.000308787275611185i,0.00778080777131732+0.000312068666217935i,0.00778676887447203+0.000308840352600028i,0.00780100327659581+0.00028966992260487i,0.00778621444196816+0.000311821023840022i,0.00777296015516985+0.000295489651428008i,0.00779826570287285+0.000308681390258971i,0.00776939066896252+0.000313724451933955i,0.00777994982716623+0.000303078469155677i,0.00778821547452603+0.000280238705645954i,0.00777529452142849+0.00030088025351469i,0.00777972998559286+0.000282895858970755i,0.00778976996946247+0.000242654705944476i,0.00778123362117582+0.000245325937675836i,0.00777661223380237+0.000271310638831617i,0.00778913304146282+0.000246556020233945i,0.00778561359447745+0.000239260701838217i,0.00778081017863705+0.000211043063920687i,0.00779044864833033+0.000236582020145413i,0.00777159722377689+0.000204957251722199i,0.0077752560270077+0.000197938364342831i,0.0077788840679559+0.000213309495115426i,0.00776620916030593+0.000188629944406277i,0.00778047340405874+0.000185282549554394i,0.00778643876325328+0.000189403052594439i,0.00777666641805506+0.000171064507498499i,0.00777492722339924+0.000164427975515515i,0.00779006516509535+0.000167422887007594i,0.00778465812532124+0.00012249017018006i,0.00778149610250306+0.000142135491080171i,0.00776255201687725+0.000130740155834363i,0.00779996766732723+0.000123962940209548i,0.00776398114622349+9.74954083496581e-05i,0.00777847860514744+8.87788802003562e-05i,0.00778130950707521+7.81218748953537e-05i,0.00777214620461304+6.19586046323639e-05i,0.00778378889072897+5.47927769514472e-05i,0.00775689307035237+3.03971737658565e-05i,0.00778184307586333+4.03954337998161e-05i,0.00777774496347935+3.41132434088824e-05i,0.00776952514980163+1.47510980926225e-05i,0.00775758496028153-2.25227312935639e-06i,0.00776996360601443-2.62923968698971e-05i,0.0077708144932708-1.66077488891761e-05i,0.00775084478946343-3.31169531928422e-05i,0.00776296091005495-7.22961851203428e-05i,0.00775304684217679-6.92657332857958e-05i,0.00776665710719437-8.93729006949275e-05i,0.00775872779576329-0.000111265846633044i,0.00778885896150917-0.000111355701688257i,0.00776537614665502-0.00014191275391509i,0.00777112613771156-0.000142210735553754i,0.00776741878220074-0.000155123797061838i,0.00775646315185346-0.000186013221832206i,0.00776713782406579-0.000215029522058265i,0.0077585461281333-0.000229669268102911i
0.0076558996665159+0.00129597330419803i,0.00765887980180578+0.00131095157551986i,0.00763902760043054+0.00131401249500126i,0.00765219195041212+0.00135087708244249i,0.00763438328129379+0.00136725380421751i,0.00765352141403539+0.00139094488861254i,0.00765101074160526+0.00140079186916187i,0.00763705805097759+0.00141080095279431i,0.00762706961743986+0.00144891156768932i,0.00762969704325391+0.00144132784335331i,0.00762343573148851+0.00146167269322219i,0.00762702425667495+0.0014727445310483i,0.00762138044534496+0.00147852305550757i,0.00761389583468796+0.00149474228122186i,0.0076406342772181+0.00153716725599929i,0.00761216186115071+0.00153317013133408i,0.00761772589539273+0.00156262885755811i,0.00763659499065282+0.00157815101135382i,0.00761521739435141+0.0015673031981471i,0.0076109793517169+0.001585567650292i,0.00760587200127919+0.00159408496316971i,0.00760851394692461+0.00159408619725787i,0.00759789317936802+0.00160841361340668i,0.00762404005675228+0.00163925523161472i,0.00761786614576734+0.00166333793299674i,0.00758340424986041+0.00166354401453737i,0.00761257586740226+0.00166769387857647i,0.00759745251548528+0.00168521743656495i,0.00758422002763573+0.00168244381121155i,0.00760028564881442+0.00169581075275951i,0.00759812237241571+0.00169552179724466i,0.00758996108086216+0.00172048996422816i,0.00759721465649385+0.00173072762534624i,0.00757776253260957+0.00174337843130775i,0.00757790506803725+0.00174382797169504i,0.00757909931891081+0.001746552419851i,0.0075719285642307+0.00174529016494135i,0.00759178141286867+0.00176094345184918i,0.00759791540245423+0.00177192222020576i,0.00758097074639097+0.00175375419524801i,0.0075734391227888+0.00176088132171568i,0.00756526898448544+0.00179961372773452i,0.00759282601849329+0.00179381125907611i,0.00757194271126743+0.00178198546313097i,0.00757997848005234+0.0018095649045159i,0.00755332057942784+0.00181571784665733i,0.00756203492824468+0.00180348807843518i,0.00756539611966594+0.00180868832438258i,0.00757250537396338+0.00181613422405814i,0.00755869322874077+0.00182532564506143i,0.00756083943253984+0.00184587305740294i,0.00757354009568757+0.00185554684091611i,0.00755995277657158+0.00184143998286946i,0.00755772198588498+0.00185494162089718i,0.00757079860911517+0.00183842801288803i,0.0075523148847144+0.00186915351517514i,0.00754306298167348+0.00187075484286158i,0.00754821786385657+0.00185831983577972i,0.00755231545498803+0.00186124634501509i,0.00756507258155318+0.00187422868697351i,0.00755065944267114+0.00187457725785646i,0.00754852826034916+0.00186489526326357i,0.00756799844800747+0.00185377959495103i,0.00754899229519979+0.00185930810686261i,0.0075915463326714+0.00186527027587465i,0.00754552913458553+0.0018582464164081i,0.0075563461227885+0.00183590570481305i,0.00754872663673079+0.00186214688725973i,0.00755068908531795+0.00187356035672625i,0.00757254853508007+0.00188147817977441i,0.00758719156315183+0.00185072632318552i,0.00757567490399237+0.00183660929662447i,0.00757975334212186+0.00184909879607694i,0.00757570033154138+0.00186380405810485i,0.00755265290122019+0.0018543178222464i,0.00757724511949359+0.00184678993287919i,0.00757946503873309+0.0018583839139814i,0.0075503312256072+0.001834641463171i,0.0075681681750884+0.00183952507144028i,0.00753864409474612+0.00183476230904754i,0.00756256504133565+0.0018257401101962i,0.00756672843056169+0.00181423974974851i,0.00758152034712561+0.00181513109757548i,0.00758418258699816+0.00180060534790056i,0.00754766132603377+0.00180295338942814i,0.0075637232326511+0.00181136116949458i,0.00757158067392793+0.00179338296961877i,0.00758324021566667+0.00179144124521845i,0.00757585644561261+0.00178280347175244i,0.00758263316713536+0.00176272524126321i,0.00756692251016793+0.00178098295638847i,0.00760844164937692+0.00177718863806807i,0.00759088379101196+0.00177820288837433i,0.007580431473398+0.0017274497862823i,0.00756583397403841+0.00175045616106641i,0.00758444699337643+0.00174714278309701i,0.00757503451128718+0.00171345031363038i,0.00758121833009779+0.00170908626086361i,0.00759584907071983+0.00169547307720031i,0.00759279233002758+0.00169027258231035i,0.0075856525239869+0.00169749078294239i,0.00759506452005609+0.00167709899810803i,0.00759036877564515+0.00165349688081633i,0.00757367458145171+0.00166269616306387i,0.00760712570689256+0.00163781065631518i,0.00761113889396121+0.00163154262761701i,0.00761088966902268+0.00161534363355518i,0.00759180136572651+0.00160924385587883i,0.00762629184104586+0.0015967307330476i,0.00760693167892592+0.00158851483236826i,0.0076214221060416+0.0015698016117502i,0.00760590827042695+0.00154637442489851i,0.00763652778824051+0.0015471782775332i,0.00761387766829297+0.00151203652504372i,0.00761841707340215+0.00152515593646224i,0.00762841833683066+0.00150499099217307i,0.00764091803437919+0.00147153804122666i,0.00762461060618068+0.00147617723250678i,0.00762487753230137+0.00146583096890556i,0.00763245738232+0.0014369581438567i,0.00763269051442928+0.00141746653166939i,0.00764369265184563+0.00141518219870146i,0.00763464281115363+0.0014124552621033i,0.00763442774448068+0.00137649684930297i,0.00764887506898146+0.00138889028090483i,0.00765704677204414+0.00137540386126234i,0.00762671702929789+0.00134930267022573i,0.00763465117029453+0.0013203531996643i
0.00718807001627335+0.00289963610271597i,0.0071710928487983+0.00293884670185556i,0.00715632108461065+0.00294765861361032i,0.0071597879357209+0.00296401743290112i,0.0071759537299827+0.00295661156236795i,0.00714547157261932+0.00300134191268216i,0.0071589966531955+0.00301815739504381i,0.0071375870068733+0.00302684552932629i,0.00713929339149348+0.00305042047064886i,0.0071302640707047+0.00305231039865899i,0.00712686718164265+0.00305359741965261i,0.00715360722157963+0.00307666738859367i,0.00714317362055178+0.00309842514190952i,0.00709213491802964+0.00312115635555667i,0.00710918564938816+0.00314911272249771i,0.00710180174294964+0.00312028361029865i,0.00710774650604025+0.00313491801352545i,0.00709166527207195+0.00315685808413167i,0.00708312335244772+0.00318089993399069i,0.0071031985904148+0.00318589624978279i,0.0070882392242904+0.00319773164915751i,0.00707158054712652+0.00318941957733224i,0.00706908289714488+0.00322474603649627i,0.00706474164907126+0.00322273202211303i,0.00707077587302075+0.00324166206986724i,0.00704531696068927+0.00323752352306667i,0.00706424863726322+0.00325618876109374i,0.00704561162258052+0.00326654504857425i,0.00704894851798311+0.00327704918060199i,0.00703163751692009+0.00329712271112635i,0.00702494233880527+0.00329152767293565i,0.00704202395384112+0.00329780460344674i,0.00704400073232013+0.0033136223401481i,0.00704371691222039+0.00331861968321528i,0.00704052176542997+0.00333233115044523i,0.00701216813248685+0.00334729099229579i,0.0070238641332054+0.00334554069572056i,0.00701099421163648+0.00334217368796324i,0.00701779187009485+0.0033520527784829i,0.00701464380007723+0.00336952448507362i,0.00699924052239704+0.00336233886474523i,0.00702081585069181+0.00337833518122023i,0.00700552714421507+0.0033650483986355i,0.0070036911663371+0.00338899964780645i,0.00698960197317271+0.00343560510772786i,0.00699986893840777+0.00340458894504052i,0.00698722081074484+0.00340215235237768i,0.00699427679926046+0.00341867400830372i,0.00698550001633455+0.00342617362790764i,0.00697957265433857+0.00341636275352421i,0.00700940368357186+0.00343597295761644i,0.00698742200783365+0.0034256750273742i,0.00698775285944996+0.00343271204432256i,0.00698766076593157+0.00342940023391219i,0.00698682097214483+0.00343000562771091i,0.00698069873237625+0.00343164053574096i,0.00696998062566525+0.00341564755066018i,0.00699983886663383+0.00346295179937633i,0.00696870788298717+0.00343080494024778i,0.00698233033228746+0.003433682992505i,0.00699353385097078+0.00344685503540535i,0.00697337040096791+0.00343618211026096i,0.00696962748726597+0.00346058754669001i,0.00698515339890416+0.00346666446769614i,0.00698484278182018+0.00344750974834778i,0.00700304410465574+0.00344453530279446i,0.00697964978390693+0.00343697770326206i,0.00699199811031958+0.00344910004533611i,0.00698426783441879+0.00345888367585038i,0.00699636738817635+0.00343807174283995i,0.00700794961145806+0.00344196167791695i,0.00699609658526379+0.00345538934180415i,0.00697105494111339+0.00343252532089564i,0.00697984228891331+0.00347071162104469i,0.00698740158188485+0.00344815513353577i,0.00698341156794376+0.00343615829216645i,0.00698515509526266+0.00343860122483235i,0.00698022018947884+0.00342486991496497i,0.00698633086454956+0.00342802457586506i,0.00697720215096018+0.00342971910416833i,0.00696904705391711+0.00340313561389407i,0.00698330534409019+0.00340265339612326i,0.00698297851756428+0.0033978564345091i,0.00699846320932266+0.00340554681744442i,0.00698461043178301+0.00339540954035812i,0.00699098998988712+0.00338805415422573i,0.00700246720461352+0.0033811737311682i,0.0070273892068554+0.00338323319269409i,0.00700477561558078+0.00336084150033277i,0.00699420451985821+0.00335508901887082i,0.00703185180701011+0.00335513345801297i,0.00701617440937263+0.00334825431691907i,0.00703533343673411+0.00333424600603454i,0.00701840950872308+0.00334589576673899i,0.00700854015319271+0.00334140941411805i,0.00703074494280195+0.00334220233423789i,0.00703397496695961+0.00330703945749482i,0.00703652948959659+0.00329069415639743i,0.00703844144935899+0.00330668520230252i,0.00701775120319803+0.00329786392699499i,0.00704013706927409+0.00327741770512998i,0.00707240819005036+0.00327308366985538i,0.00704990062272024+0.00326154250251001i,0.0070648974900869+0.00325357452898138i,0.00705097671423395+0.00325530881930293i,0.00706865011212633+0.00324763717253233i,0.0070556542131045+0.00323242684535983i,0.00707633622904317+0.00322711575734372i,0.00708192348534713+0.00321280800462445i,0.00708588147684243+0.00317845699488644i,0.00709238332826546+0.00316461945497443i,0.00710776037794928+0.00315015499892365i,0.00711709072592646+0.00315281469994742i,0.00711479813200641+0.00312147837113948i,0.0071375380897914+0.00312769985812793i,0.0071143054886+0.00309491449469153i,0.00713642959019223+0.00311018303546804i,0.00710492168076032+0.00305709216474576i,0.00713584416187034+0.0030671163539389i,0.00713301546399998+0.00307136568355859i,0.00715389137894767+0.00305338556698428i,0.00715666594689658+0.00301737964910878i,0.00713222553005532+0.00300179070351178i,0.00714642970386115+0.00296791102268616i,0.00715114968780243+0.00298039287862283i,0.00718188623242051+0.002957908536757i,0.00717316175791625+0.00295209927769533i,0.00717536769279447+0.00293374713026897i
0.006305118423585+0.00449753760585801i,0.00630451601468878+0.00449799738270088i,0.0062968749407342+0.00452729708031787i,0.00626656419055134+0.00456513279824501i,0.00626291009679261+0.00457599697319871i,0.00625543537391642+0.00455300242448821i,0.00624968251907153+0.00459505914739438i,0.00625349605666407+0.00460186644377024i,0.0062513859438849+0.00463306978319486i,0.00623736656496421+0.00462225532454098i,0.00622251835641106+0.00463868237921482i,0.00621019854170436+0.00464624218983219i,0.00619100145164759+0.00466749056962393i,0.00619371218776852+0.00468095596413408i,0.00618161685175362+0.00468615737459913i,0.006184675088579+0.00469260358694595i,0.00616627436190926+0.0047047240053815i,0.00617899789791231+0.00473718026619052i,0.00615090961771908+0.00473345515209639i,0.00614379391470186+0.00474553672835819i,0.00614454435548471+0.00475573305877047i,0.00614337039612288+0.00476877733678862i,0.00614287695328446+0.00479275269503008i,0.00612045226845172+0.00477416174886369i,0.00612207596889904+0.00478596741246717i,0.0060981341655299+0.00479072174562984i,0.00610521181830655+0.00481771354040006i,0.0060972677317049+0.00484282149553651i,0.00610979963405916+0.00483446313270608i,0.00608805854191839+0.00483933016709203i,0.0060782643875551+0.00485125662198675i,0.00607051522689069+0.00485333393289125i,0.00608050163656154+0.00487807153620862i,0.00605163154834284+0.00487398305539751i,0.00607943465596097+0.00488144335591739i,0.00606783119295021+0.00490179492269019i,0.0060460528616705+0.00489634633361944i,0.00603203018447101+0.00489838188271993i,0.00604598881407878+0.00487530423121722i,0.00604207700662972+0.00490368341609397i,0.00605316841896867+0.0049218994124179i,0.00601939127179085+0.00490577214520678i,0.00602992161917813+0.00492982546777429i,0.00601955486044304+0.00492725091764831i,0.00600133897754732+0.00492655366895141i,0.00601492236187093+0.00494812470202092i,0.00598244852877601+0.00496166832245582i,0.00599027694667605+0.00494276305460016i,0.00599889852068988+0.00494333657469124i,0.00600164690939805+0.00494824128367681i,0.0060065409310626+0.00494933376311839i,0.00599674398170996+0.00495622365136257i,0.00600094359653051+0.00496263914839991i,0.00600528088375014+0.00495354560857622i,0.00598541025641402+0.00496837260517073i,0.00600917640568262+0.00497763164909453i,0.00600110054960616+0.00497769032133627i,0.00598241512927493+0.00498124678697289i,0.00597361207497803+0.00496850733399459i,0.00598636676991605+0.00497844489508648i,0.00595952826300228+0.00497583368346719i,0.00598752002162803+0.00495981372886248i,0.00596964861263432+0.00497951669446564i,0.00597732951218221+0.00496882683954466i,0.00597088714238731+0.00498885208882243i,0.00596975192962216+0.00497088994030838i,0.0059880950293906+0.00496491272749967i,0.00599931182786477+0.00497910520346706i,0.00599900136829911+0.00498524234906565i,0.00600678522422033+0.00496710744419746i,0.00598381339306418+0.00495926226093228i,0.00600356464406384+0.00498299934803361i,0.0059743464693616+0.00495825629758424i,0.00597039058821862+0.00496142432192008i,0.00600899581425755+0.00496833025731422i,0.00598445295761189+0.00495101085304956i,0.00597587768382728+0.00496582948036608i,0.00598879046404934+0.00494831996844835i,0.00598625466183318+0.0049395379413388i,0.00600767773731289+0.00496078424122506i,0.00602023756928527+0.00496153959254396i,0.00599834174326863+0.00495091266825866i,0.00601047199481466+0.00494947306093615i,0.00603626904437677+0.00495436411900645i,0.00601524894548486+0.00492035367560735i,0.00604351267629379+0.00493367018205038i,0.00601417802026659+0.00492439595850994i,0.00603897788533319+0.00493365398523056i,0.00603027221695411+0.00491738973670819i,0.00603973049049438+0.00490873513351082i,0.00603391480363835+0.00488809718797979i,0.00606260233890221+0.00487098674999468i,0.00603106987419859+0.00488958369705914i,0.00604138206490638+0.0048798979773584i,0.0060545873503709+0.00488143115015911i,0.00605744926133133+0.00487965358093546i,0.00607307974694553+0.00485814891549997i,0.00608796679453464+0.00486120436366566i,0.00607347099499413+0.00483792906613819i,0.00607535612118676+0.00482920936514753i,0.00607376439470283+0.00484278190739021i,0.00609095401438796+0.00482497495331636i,0.00611138666958576+0.00483651272408994i,0.00611937905341712+0.00478467080133434i,0.00611123986551591+0.0048036889042017i,0.00612364804886945+0.00478646098297791i,0.00612872024801623+0.00476762200061517i,0.00613326493184709+0.00477203904598405i,0.00613865060814103+0.00475611486523603i,0.00614982370912738+0.00474998711833844i,0.00615702362528902+0.00472660710585176i,0.00616839222360348+0.00474210228485397i,0.00617008338052935+0.00470874369460272i,0.00619796178545817+0.00467646260451317i,0.0062120550045376+0.00469496799868347i,0.00619607842245964+0.00469492816881881i,0.0062099759087031+0.0046602451385137i,0.00622622636482958+0.00466888666410496i,0.00623259890913396+0.00463799079423851i,0.00623333964952664+0.00463875032028619i,0.00623455578968197+0.00460030592900607i,0.0062501378793995+0.00461012101580974i,0.0062491122850041+0.00459323978298334i,0.00625492438004353+0.00457154518824365i,0.00626379342446622+0.00459319991040863i,0.00629149778451685+0.00456134765946752i,0.00630589213864623+0.0045432380995046i,0.00629984468109307+0.00451416036083053i
